,hh_inc,hh_size,hh_type,vehicle,workers,sample,total
573,"$25,000 to $34,999",3-person household,Family households,3 vehicles available,1 worker,1.0,29.8380264991
574,"$25,000 to $34,999",3-person household,Family households,3 vehicles available,2 workers,0.0,0.0371009130524
575,"$25,000 to $34,999",3-person household,Family households,3 vehicles available,3 or more workers,0.0,0.0195975648302
576,"$25,000 to $34,999",3-person household,Family households,4 or more vehicles available,No workers,1.0,1.51308147183
577,"$25,000 to $34,999",3-person household,Family households,4 or more vehicles available,1 worker,0.0,0.0532454756793
578,"$25,000 to $34,999",3-person household,Family households,4 or more vehicles available,2 workers,0.0,0.0420468582968
579,"$25,000 to $34,999",3-person household,Family households,4 or more vehicles available,3 or more workers,0.0,0.00464539350022
580,"$25,000 to $34,999",3-person household,Nonfamily households,No vehicle available,No workers,0.0,0.756094664374
581,"$25,000 to $34,999",3-person household,Nonfamily households,No vehicle available,1 worker,0.0,0.99263916037
582,"$25,000 to $34,999",3-person household,Nonfamily households,No vehicle available,2 workers,0.0,0.513798737302
583,"$25,000 to $34,999",3-person household,Nonfamily households,No vehicle available,3 or more workers,0.0,0.0
584,"$25,000 to $34,999",3-person household,Nonfamily households,1 vehicle available,No workers,0.0,1.10527762387
585,"$25,000 to $34,999",3-person household,Nonfamily households,1 vehicle available,1 worker,0.0,2.44046047302
586,"$25,000 to $34,999",3-person household,Nonfamily households,1 vehicle available,2 workers,0.0,0.990561365084
587,"$25,000 to $34,999",3-person household,Nonfamily households,1 vehicle available,3 or more workers,0.0,0.128511156201
588,"$25,000 to $34,999",3-person household,Nonfamily households,2 vehicles available,No workers,0.0,0.612107905648
589,"$25,000 to $34,999",3-person household,Nonfamily households,2 vehicles available,1 worker,0.0,1.99435413846
590,"$25,000 to $34,999",3-person household,Nonfamily households,2 vehicles available,2 workers,0.0,2.07071592658
591,"$25,000 to $34,999",3-person household,Nonfamily households,2 vehicles available,3 or more workers,0.0,0.599150756768
592,"$25,000 to $34,999",3-person household,Nonfamily households,3 vehicles available,No workers,0.0,0.329917055965
593,"$25,000 to $34,999",3-person household,Nonfamily households,3 vehicles available,1 worker,0.0,1.6400690692
594,"$25,000 to $34,999",3-person household,Nonfamily households,3 vehicles available,2 workers,0.0,2.03927896967
595,"$25,000 to $34,999",3-person household,Nonfamily households,3 vehicles available,3 or more workers,0.0,1.0771945628
596,"$25,000 to $34,999",3-person household,Nonfamily households,4 or more vehicles available,No workers,0.0,0.0831676358088
597,"$25,000 to $34,999",3-person household,Nonfamily households,4 or more vehicles available,1 worker,0.0,2.92667672706
598,"$25,000 to $34,999",3-person household,Nonfamily households,4 or more vehicles available,2 workers,0.0,2.31113648725
599,"$25,000 to $34,999",3-person household,Nonfamily households,4 or more vehicles available,3 or more workers,0.0,0.255337469929
600,"$25,000 to $34,999",4-or-more-person household,Family households,No vehicle available,No workers,0.0,0.0626680231976
601,"$25,000 to $34,999",4-or-more-person household,Family households,No vehicle available,1 worker,0.0,0.0137367754059
602,"$25,000 to $34,999",4-or-more-person household,Family households,No vehicle available,2 workers,1.0,8.7047251667
603,"$25,000 to $34,999",4-or-more-person household,Family households,No vehicle available,3 or more workers,0.0,0.0
604,"$25,000 to $34,999",4-or-more-person household,Family households,1 vehicle available,No workers,0.0,0.0916096449773
605,"$25,000 to $34,999",4-or-more-person household,Family households,1 vehicle available,1 worker,3.0,101.317957451
606,"$25,000 to $34,999",4-or-more-person household,Family households,1 vehicle available,2 workers,0.0,0.0167819883892
607,"$25,000 to $34,999",4-or-more-person household,Family households,1 vehicle available,3 or more workers,0.0,0.00465230301802
608,"$25,000 to $34,999",4-or-more-person household,Family households,2 vehicles available,No workers,0.0,0.0507338488658
609,"$25,000 to $34,999",4-or-more-person household,Family households,2 vehicles available,1 worker,2.0,55.198295561
610,"$25,000 to $34,999",4-or-more-person household,Family households,2 vehicles available,2 workers,1.0,35.0818554632
611,"$25,000 to $34,999",4-or-more-person household,Family households,2 vehicles available,3 or more workers,1.0,21.6901859446
612,"$25,000 to $34,999",4-or-more-person household,Family households,3 vehicles available,No workers,0.0,0.0273447898665
613,"$25,000 to $34,999",4-or-more-person household,Family households,3 vehicles available,1 worker,2.0,45.3926489164
614,"$25,000 to $34,999",4-or-more-person household,Family households,3 vehicles available,2 workers,0.0,0.0345492537845
615,"$25,000 to $34,999",4-or-more-person household,Family households,3 vehicles available,3 or more workers,0.0,0.0389961125841
616,"$25,000 to $34,999",4-or-more-person household,Family households,4 or more vehicles available,No workers,0.0,0.00689325236076
617,"$25,000 to $34,999",4-or-more-person household,Family households,4 or more vehicles available,1 worker,0.0,0.0405012238992
618,"$25,000 to $34,999",4-or-more-person household,Family households,4 or more vehicles available,2 workers,0.0,0.0391550357828
619,"$25,000 to $34,999",4-or-more-person household,Family households,4 or more vehicles available,3 or more workers,0.0,0.00924361212739
620,"$25,000 to $34,999",4-or-more-person household,Nonfamily households,No vehicle available,No workers,0.0,1.09782872037
621,"$25,000 to $34,999",4-or-more-person household,Nonfamily households,No vehicle available,1 worker,0.0,0.240643087117
622,"$25,000 to $34,999",4-or-more-person household,Nonfamily households,No vehicle available,2 workers,0.0,0.152490804772
623,"$25,000 to $34,999",4-or-more-person household,Nonfamily households,No vehicle available,3 or more workers,0.0,0.0
624,"$25,000 to $34,999",4-or-more-person household,Nonfamily households,1 vehicle available,No workers,0.0,1.60483280287
625,"$25,000 to $34,999",4-or-more-person household,Nonfamily households,1 vehicle available,1 worker,0.0,0.591634871622
626,"$25,000 to $34,999",4-or-more-person household,Nonfamily households,1 vehicle available,2 workers,0.0,0.293989628178
627,"$25,000 to $34,999",4-or-more-person household,Nonfamily households,1 vehicle available,3 or more workers,0.0,0.0814998081705
628,"$25,000 to $34,999",4-or-more-person household,Nonfamily households,2 vehicles available,No workers,0.0,0.888763894849
629,"$25,000 to $34,999",4-or-more-person household,Nonfamily households,2 vehicles available,1 worker,0.0,0.483486402555
630,"$25,000 to $34,999",4-or-more-person household,Nonfamily households,2 vehicles available,2 workers,0.0,0.614569704389
631,"$25,000 to $34,999",4-or-more-person household,Nonfamily households,2 vehicles available,3 or more workers,0.0,0.379972238872
632,"$25,000 to $34,999",4-or-more-person household,Nonfamily households,3 vehicles available,No workers,0.0,0.479030518852
633,"$25,000 to $34,999",4-or-more-person household,Nonfamily households,3 vehicles available,1 worker,0.0,0.397597938559
634,"$25,000 to $34,999",4-or-more-person household,Nonfamily households,3 vehicles available,2 workers,0.0,0.60523950073
635,"$25,000 to $34,999",4-or-more-person household,Nonfamily households,3 vehicles available,3 or more workers,0.0,0.683140303348
636,"$25,000 to $34,999",4-or-more-person household,Nonfamily households,4 or more vehicles available,No workers,0.0,0.120757126717
637,"$25,000 to $34,999",4-or-more-person household,Nonfamily households,4 or more vehicles available,1 worker,0.0,0.709507090502
638,"$25,000 to $34,999",4-or-more-person household,Nonfamily households,4 or more vehicles available,2 workers,0.0,0.685924346037
639,"$25,000 to $34,999",4-or-more-person household,Nonfamily households,4 or more vehicles available,3 or more workers,0.0,0.161931115034
640,"$35,000 to $44,999",1-person household,Family households,No vehicle available,No workers,0.0,0.0
641,"$35,000 to $44,999",1-person household,Family households,No vehicle available,1 worker,0.0,0.0
642,"$35,000 to $44,999",1-person household,Family households,No vehicle available,2 workers,0.0,0.0
643,"$35,000 to $44,999",1-person household,Family households,No vehicle available,3 or more workers,0.0,0.0
644,"$35,000 to $44,999",1-person household,Family households,1 vehicle available,No workers,0.0,0.0
645,"$35,000 to $44,999",1-person household,Family households,1 vehicle available,1 worker,0.0,0.0
646,"$35,000 to $44,999",1-person household,Family households,1 vehicle available,2 workers,0.0,0.0
647,"$35,000 to $44,999",1-person household,Family households,1 vehicle available,3 or more workers,0.0,0.0
648,"$35,000 to $44,999",1-person household,Family households,2 vehicles available,No workers,0.0,0.0
649,"$35,000 to $44,999",1-person household,Family households,2 vehicles available,1 worker,0.0,0.0
650,"$35,000 to $44,999",1-person household,Family households,2 vehicles available,2 workers,0.0,0.0
651,"$35,000 to $44,999",1-person household,Family households,2 vehicles available,3 or more workers,0.0,0.0
652,"$35,000 to $44,999",1-person household,Family households,3 vehicles available,No workers,0.0,0.0
653,"$35,000 to $44,999",1-person household,Family households,3 vehicles available,1 worker,0.0,0.0
654,"$35,000 to $44,999",1-person household,Family households,3 vehicles available,2 workers,0.0,0.0
655,"$35,000 to $44,999",1-person household,Family households,3 vehicles available,3 or more workers,0.0,0.0
656,"$35,000 to $44,999",1-person household,Family households,4 or more vehicles available,No workers,0.0,0.0
657,"$35,000 to $44,999",1-person household,Family households,4 or more vehicles available,1 worker,0.0,0.0
658,"$35,000 to $44,999",1-person household,Family households,4 or more vehicles available,2 workers,0.0,0.0
659,"$35,000 to $44,999",1-person household,Family households,4 or more vehicles available,3 or more workers,0.0,0.0
660,"$35,000 to $44,999",1-person household,Nonfamily households,No vehicle available,No workers,0.0,47.172369802
661,"$35,000 to $44,999",1-person household,Nonfamily households,No vehicle available,1 worker,0.0,0.00424485991892
662,"$35,000 to $44,999",1-person household,Nonfamily households,No vehicle available,2 workers,0.0,0.0
663,"$35,000 to $44,999",1-person household,Nonfamily households,No vehicle available,3 or more workers,0.0,0.0
664,"$35,000 to $44,999",1-person household,Nonfamily households,1 vehicle available,No workers,0.0,68.9577208567
665,"$35,000 to $44,999",1-person household,Nonfamily households,1 vehicle available,1 worker,14.0,146.107251888
666,"$35,000 to $44,999",1-person household,Nonfamily households,1 vehicle available,2 workers,0.0,0.0
667,"$35,000 to $44,999",1-person household,Nonfamily households,1 vehicle available,3 or more workers,0.0,0.0
668,"$35,000 to $44,999",1-person household,Nonfamily households,2 vehicles available,No workers,0.0,38.1891075873
669,"$35,000 to $44,999",1-person household,Nonfamily households,2 vehicles available,1 worker,3.0,25.5855932885
670,"$35,000 to $44,999",1-person household,Nonfamily households,2 vehicles available,2 workers,0.0,0.0
671,"$35,000 to $44,999",1-person household,Nonfamily households,2 vehicles available,3 or more workers,0.0,0.0
672,"$35,000 to $44,999",1-person household,Nonfamily households,3 vehicles available,No workers,0.0,20.5833609219
673,"$35,000 to $44,999",1-person household,Nonfamily households,3 vehicles available,1 worker,0.0,0.00701348862108
674,"$35,000 to $44,999",1-person household,Nonfamily households,3 vehicles available,2 workers,0.0,0.0
675,"$35,000 to $44,999",1-person household,Nonfamily households,3 vehicles available,3 or more workers,0.0,0.0
676,"$35,000 to $44,999",1-person household,Nonfamily households,4 or more vehicles available,No workers,0.0,5.18878740559
677,"$35,000 to $44,999",1-person household,Nonfamily households,4 or more vehicles available,1 worker,0.0,0.0125154570063
678,"$35,000 to $44,999",1-person household,Nonfamily households,4 or more vehicles available,2 workers,0.0,0.0
679,"$35,000 to $44,999",1-person household,Nonfamily households,4 or more vehicles available,3 or more workers,0.0,0.0
680,"$35,000 to $44,999",2-person household,Family households,No vehicle available,No workers,0.0,0.0204080814403
681,"$35,000 to $44,999",2-person household,Family households,No vehicle available,1 worker,1.0,9.37946555146
682,"$35,000 to $44,999",2-person household,Family households,No vehicle available,2 workers,0.0,0.00692051813477
683,"$35,000 to $44,999",2-person household,Family households,No vehicle available,3 or more workers,0.0,0.0
684,"$35,000 to $44,999",2-person household,Family households,1 vehicle available,No workers,1.0,29.8330312657
685,"$35,000 to $44,999",2-person household,Family households,1 vehicle available,1 worker,2.0,46.1199111424
686,"$35,000 to $44,999",2-person household,Family households,1 vehicle available,2 workers,1.0,13.3421851651
687,"$35,000 to $44,999",2-person household,Family households,1 vehicle available,3 or more workers,0.0,0.0
688,"$35,000 to $44,999",2-person household,Family households,2 vehicles available,No workers,6.0,99.1300315476
689,"$35,000 to $44,999",2-person household,Family households,2 vehicles available,1 worker,7.0,131.912820692
690,"$35,000 to $44,999",2-person household,Family households,2 vehicles available,2 workers,2.0,55.782259011
691,"$35,000 to $44,999",2-person household,Family households,2 vehicles available,3 or more workers,0.0,0.0
692,"$35,000 to $44,999",2-person household,Family households,3 vehicles available,No workers,0.0,0.00890493540547
693,"$35,000 to $44,999",2-person household,Family households,3 vehicles available,1 worker,1.0,15.4970425817
694,"$35,000 to $44,999",2-person household,Family households,3 vehicles available,2 workers,0.0,0.0274676951632
695,"$35,000 to $44,999",2-person household,Family households,3 vehicles available,3 or more workers,0.0,0.0
696,"$35,000 to $44,999",2-person household,Family households,4 or more vehicles available,No workers,0.0,0.00224481399586
697,"$35,000 to $44,999",2-person household,Family households,4 or more vehicles available,1 worker,1.0,27.6542218338
698,"$35,000 to $44,999",2-person household,Family households,4 or more vehicles available,2 workers,0.0,0.0311294302822
699,"$35,000 to $44,999",2-person household,Family households,4 or more vehicles available,3 or more workers,0.0,0.0
700,"$35,000 to $44,999",2-person household,Nonfamily households,No vehicle available,No workers,0.0,7.59811466813
701,"$35,000 to $44,999",2-person household,Nonfamily households,No vehicle available,1 worker,0.0,3.49206048566
702,"$35,000 to $44,999",2-person household,Nonfamily households,No vehicle available,2 workers,0.0,2.57657195777
703,"$35,000 to $44,999",2-person household,Nonfamily households,No vehicle available,3 or more workers,0.0,0.0
704,"$35,000 to $44,999",2-person household,Nonfamily households,1 vehicle available,No workers,0.0,11.1071093634
705,"$35,000 to $44,999",2-person household,Nonfamily households,1 vehicle available,1 worker,0.0,8.58543156958
706,"$35,000 to $44,999",2-person household,Nonfamily households,1 vehicle available,2 workers,0.0,4.96741710406
707,"$35,000 to $44,999",2-person household,Nonfamily households,1 vehicle available,3 or more workers,0.0,0.0
708,"$35,000 to $44,999",2-person household,Nonfamily households,2 vehicles available,No workers,0.0,6.15116899448
709,"$35,000 to $44,999",2-person household,Nonfamily households,2 vehicles available,1 worker,0.0,7.01604929503
710,"$35,000 to $44,999",2-person household,Nonfamily households,2 vehicles available,2 workers,0.0,10.3841216445
711,"$35,000 to $44,999",2-person household,Nonfamily households,2 vehicles available,3 or more workers,0.0,0.0
712,"$35,000 to $44,999",2-person household,Nonfamily households,3 vehicles available,No workers,0.0,3.31538858864
713,"$35,000 to $44,999",2-person household,Nonfamily households,3 vehicles available,1 worker,0.0,5.76969015424
714,"$35,000 to $44,999",2-person household,Nonfamily households,3 vehicles available,2 workers,0.0,10.2264731807
715,"$35,000 to $44,999",2-person household,Nonfamily households,3 vehicles available,3 or more workers,0.0,0.0
716,"$35,000 to $44,999",2-person household,Nonfamily households,4 or more vehicles available,No workers,0.0,0.835764704247
717,"$35,000 to $44,999",2-person household,Nonfamily households,4 or more vehicles available,1 worker,0.0,10.2959187597
718,"$35,000 to $44,999",2-person household,Nonfamily households,4 or more vehicles available,2 workers,0.0,11.5897705294
719,"$35,000 to $44,999",2-person household,Nonfamily households,4 or more vehicles available,3 or more workers,0.0,0.0
720,"$35,000 to $44,999",3-person household,Family households,No vehicle available,No workers,0.0,0.0150756028422
721,"$35,000 to $44,999",3-person household,Family households,No vehicle available,1 worker,0.0,0.0197920107791
722,"$35,000 to $44,999",3-person household,Family households,No vehicle available,2 workers,0.0,0.010244518404
723,"$35,000 to $44,999",3-person household,Family households,No vehicle available,3 or more workers,0.0,0.0
724,"$35,000 to $44,999",3-person household,Family households,1 vehicle available,No workers,0.0,0.0220378839753
725,"$35,000 to $44,999",3-person household,Family households,1 vehicle available,1 worker,1.0,48.6597969497
726,"$35,000 to $44,999",3-person household,Family households,1 vehicle available,2 workers,1.0,19.7505820824
727,"$35,000 to $44,999",3-person household,Family households,1 vehicle available,3 or more workers,0.0,0.00256235527502
728,"$35,000 to $44,999",3-person household,Family households,2 vehicles available,No workers,0.0,0.0122046829807
729,"$35,000 to $44,999",3-person household,Family households,2 vehicles available,1 worker,0.0,0.0397649822631
730,"$35,000 to $44,999",3-person household,Family households,2 vehicles available,2 workers,0.0,0.0412875429215
731,"$35,000 to $44,999",3-person household,Family households,2 vehicles available,3 or more workers,0.0,0.0119463332797
732,"$35,000 to $44,999",3-person household,Family households,3 vehicles available,No workers,0.0,0.00657814258046
733,"$35,000 to $44,999",3-person household,Family households,3 vehicles available,1 worker,0.0,0.0327009713015
734,"$35,000 to $44,999",3-person household,Family households,3 vehicles available,2 workers,0.0,0.0406607284507
735,"$35,000 to $44,999",3-person household,Family households,3 vehicles available,3 or more workers,0.0,0.0214779420855
736,"$35,000 to $44,999",3-person household,Family households,4 or more vehicles available,No workers,0.0,0.00165826093722
737,"$35,000 to $44,999",3-person household,Family households,4 or more vehicles available,1 worker,0.0,0.0583543543732
738,"$35,000 to $44,999",3-person household,Family households,4 or more vehicles available,2 workers,0.0,0.0460812348472
739,"$35,000 to $44,999",3-person household,Family households,4 or more vehicles available,3 or more workers,0.0,0.00509111685184
740,"$35,000 to $44,999",3-person household,Nonfamily households,No vehicle available,No workers,0.0,0.828641596711
741,"$35,000 to $44,999",3-person household,Nonfamily households,No vehicle available,1 worker,0.0,1.08788242738
742,"$35,000 to $44,999",3-person household,Nonfamily households,No vehicle available,2 workers,0.0,0.563097487824
743,"$35,000 to $44,999",3-person household,Nonfamily households,No vehicle available,3 or more workers,0.0,0.0
744,"$35,000 to $44,999",3-person household,Nonfamily households,1 vehicle available,No workers,0.0,1.21132849921
745,"$35,000 to $44,999",3-person household,Nonfamily households,1 vehicle available,1 worker,0.0,2.67462152341
746,"$35,000 to $44,999",3-person household,Nonfamily households,1 vehicle available,2 workers,0.0,1.0856052686
747,"$35,000 to $44,999",3-person household,Nonfamily households,1 vehicle available,3 or more workers,0.0,0.14084174203
748,"$35,000 to $44,999",3-person household,Nonfamily households,2 vehicles available,No workers,0.0,0.670839375273
749,"$35,000 to $44,999",3-person household,Nonfamily households,2 vehicles available,1 worker,0.0,2.18571149298
750,"$35,000 to $44,999",3-person household,Nonfamily households,2 vehicles available,2 workers,0.0,2.26940015925
751,"$35,000 to $44,999",3-person household,Nonfamily households,2 vehicles available,3 or more workers,0.0,0.656638993968
752,"$35,000 to $44,999",3-person household,Nonfamily households,3 vehicles available,No workers,0.0,0.361572444455
753,"$35,000 to $44,999",3-person household,Nonfamily households,3 vehicles available,1 worker,0.0,1.79743293565
754,"$35,000 to $44,999",3-person household,Nonfamily households,3 vehicles available,2 workers,0.0,2.23494684091
755,"$35,000 to $44,999",3-person household,Nonfamily households,3 vehicles available,3 or more workers,0.0,1.18055088146
756,"$35,000 to $44,999",3-person household,Nonfamily households,4 or more vehicles available,No workers,0.0,0.091147531888
757,"$35,000 to $44,999",3-person household,Nonfamily households,4 or more vehicles available,1 worker,0.0,3.20749000151
758,"$35,000 to $44,999",3-person household,Nonfamily households,4 or more vehicles available,2 workers,0.0,2.53288896119
759,"$35,000 to $44,999",3-person household,Nonfamily households,4 or more vehicles available,3 or more workers,0.0,0.279836981733
760,"$35,000 to $44,999",4-or-more-person household,Family households,No vehicle available,No workers,0.0,0.0686809909552
761,"$35,000 to $44,999",4-or-more-person household,Family households,No vehicle available,1 worker,0.0,0.0150548126343
762,"$35,000 to $44,999",4-or-more-person household,Family households,No vehicle available,2 workers,0.0,0.00953993950882
763,"$35,000 to $44,999",4-or-more-person household,Family households,No vehicle available,3 or more workers,0.0,0.0
764,"$35,000 to $44,999",4-or-more-person household,Family households,1 vehicle available,No workers,0.0,0.10039954792
765,"$35,000 to $44,999",4-or-more-person household,Family households,1 vehicle available,1 worker,2.0,74.0262456482
766,"$35,000 to $44,999",4-or-more-person household,Family households,1 vehicle available,2 workers,1.0,18.392212391
767,"$35,000 to $44,999",4-or-more-person household,Family households,1 vehicle available,3 or more workers,0.0,0.00509868933466
768,"$35,000 to $44,999",4-or-more-person household,Family households,2 vehicles available,No workers,0.0,0.0556017381319
769,"$35,000 to $44,999",4-or-more-person household,Family households,2 vehicles available,1 worker,1.0,30.2472732084
770,"$35,000 to $44,999",4-or-more-person household,Family households,2 vehicles available,2 workers,4.0,153.79177289
771,"$35,000 to $44,999",4-or-more-person household,Family households,2 vehicles available,3 or more workers,0.0,0.0237713492252
772,"$35,000 to $44,999",4-or-more-person household,Family households,3 vehicles available,No workers,0.0,0.0299685097705
773,"$35,000 to $44,999",4-or-more-person household,Family households,3 vehicles available,1 worker,3.0,74.6220787873
774,"$35,000 to $44,999",4-or-more-person household,Family households,3 vehicles available,2 workers,3.0,113.592715979
775,"$35,000 to $44,999",4-or-more-person household,Family households,3 vehicles available,3 or more workers,0.0,0.0427377714984
776,"$35,000 to $44,999",4-or-more-person household,Family households,4 or more vehicles available,No workers,0.0,0.00755465672739
777,"$35,000 to $44,999",4-or-more-person household,Family households,4 or more vehicles available,1 worker,0.0,0.0443872975461
778,"$35,000 to $44,999",4-or-more-person household,Family households,4 or more vehicles available,2 workers,0.0,0.0429119433043
779,"$35,000 to $44,999",4-or-more-person household,Family households,4 or more vehicles available,3 or more workers,2.0,20.2610648469
780,"$35,000 to $44,999",4-or-more-person household,Nonfamily households,No vehicle available,No workers,0.0,1.20316487686
781,"$35,000 to $44,999",4-or-more-person household,Nonfamily households,No vehicle available,1 worker,0.0,0.263732679705
782,"$35,000 to $44,999",4-or-more-person household,Nonfamily households,No vehicle available,2 workers,0.0,0.167122226758
783,"$35,000 to $44,999",4-or-more-person household,Nonfamily households,No vehicle available,3 or more workers,0.0,0.0
784,"$35,000 to $44,999",4-or-more-person household,Nonfamily households,1 vehicle available,No workers,0.0,1.75881576592
785,"$35,000 to $44,999",4-or-more-person household,Nonfamily households,1 vehicle available,1 worker,0.0,0.648401963129
786,"$35,000 to $44,999",4-or-more-person household,Nonfamily households,1 vehicle available,2 workers,0.0,0.322197796637
787,"$35,000 to $44,999",4-or-more-person household,Nonfamily households,1 vehicle available,3 or more workers,0.0,0.0893196769613
788,"$35,000 to $44,999",4-or-more-person household,Nonfamily households,2 vehicles available,No workers,0.0,0.974040378313
789,"$35,000 to $44,999",4-or-more-person household,Nonfamily households,2 vehicles available,1 worker,0.0,0.529876698619
790,"$35,000 to $44,999",4-or-more-person household,Nonfamily households,2 vehicles available,2 workers,0.0,0.673537382462
791,"$35,000 to $44,999",4-or-more-person household,Nonfamily households,2 vehicles available,3 or more workers,0.0,0.416430398944
792,"$35,000 to $44,999",4-or-more-person household,Nonfamily households,3 vehicles available,No workers,0.0,0.524993274941
793,"$35,000 to $44,999",4-or-more-person household,Nonfamily households,3 vehicles available,1 worker,0.0,0.435747276341
794,"$35,000 to $44,999",4-or-more-person household,Nonfamily households,3 vehicles available,2 workers,0.0,0.663311950089
795,"$35,000 to $44,999",4-or-more-person household,Nonfamily households,3 vehicles available,3 or more workers,0.0,0.748687298584
796,"$35,000 to $44,999",4-or-more-person household,Nonfamily households,4 or more vehicles available,No workers,0.0,0.132343717013
797,"$35,000 to $44,999",4-or-more-person household,Nonfamily households,4 or more vehicles available,1 worker,0.0,0.777583966736
798,"$35,000 to $44,999",4-or-more-person household,Nonfamily households,4 or more vehicles available,2 workers,0.0,0.751738468878
799,"$35,000 to $44,999",4-or-more-person household,Nonfamily households,4 or more vehicles available,3 or more workers,0.0,0.177468330411
800,"$45,000 to $59,999",1-person household,Family households,No vehicle available,No workers,0.0,0.0
801,"$45,000 to $59,999",1-person household,Family households,No vehicle available,1 worker,0.0,0.0
802,"$45,000 to $59,999",1-person household,Family households,No vehicle available,2 workers,0.0,0.0
803,"$45,000 to $59,999",1-person household,Family households,No vehicle available,3 or more workers,0.0,0.0
804,"$45,000 to $59,999",1-person household,Family households,1 vehicle available,No workers,0.0,0.0
805,"$45,000 to $59,999",1-person household,Family households,1 vehicle available,1 worker,0.0,0.0
806,"$45,000 to $59,999",1-person household,Family households,1 vehicle available,2 workers,0.0,0.0
807,"$45,000 to $59,999",1-person household,Family households,1 vehicle available,3 or more workers,0.0,0.0
808,"$45,000 to $59,999",1-person household,Family households,2 vehicles available,No workers,0.0,0.0
809,"$45,000 to $59,999",1-person household,Family households,2 vehicles available,1 worker,0.0,0.0
810,"$45,000 to $59,999",1-person household,Family households,2 vehicles available,2 workers,0.0,0.0
811,"$45,000 to $59,999",1-person household,Family households,2 vehicles available,3 or more workers,0.0,0.0
812,"$45,000 to $59,999",1-person household,Family households,3 vehicles available,No workers,0.0,0.0
813,"$45,000 to $59,999",1-person household,Family households,3 vehicles available,1 worker,0.0,0.0
814,"$45,000 to $59,999",1-person household,Family households,3 vehicles available,2 workers,0.0,0.0
815,"$45,000 to $59,999",1-person household,Family households,3 vehicles available,3 or more workers,0.0,0.0
816,"$45,000 to $59,999",1-person household,Family households,4 or more vehicles available,No workers,0.0,0.0
817,"$45,000 to $59,999",1-person household,Family households,4 or more vehicles available,1 worker,0.0,0.0
818,"$45,000 to $59,999",1-person household,Family households,4 or more vehicles available,2 workers,0.0,0.0
819,"$45,000 to $59,999",1-person household,Family households,4 or more vehicles available,3 or more workers,0.0,0.0
820,"$45,000 to $59,999",1-person household,Nonfamily households,No vehicle available,No workers,0.0,41.8426690147
821,"$45,000 to $59,999",1-person household,Nonfamily households,No vehicle available,1 worker,1.0,3.76526066735
822,"$45,000 to $59,999",1-person household,Nonfamily households,No vehicle available,2 workers,0.0,0.0
823,"$45,000 to $59,999",1-person household,Nonfamily households,No vehicle available,3 or more workers,0.0,0.0
824,"$45,000 to $59,999",1-person household,Nonfamily households,1 vehicle available,No workers,0.0,61.166634238
825,"$45,000 to $59,999",1-person household,Nonfamily households,1 vehicle available,1 worker,7.0,64.7997695164
826,"$45,000 to $59,999",1-person household,Nonfamily households,1 vehicle available,2 workers,0.0,0.0
827,"$45,000 to $59,999",1-person household,Nonfamily households,1 vehicle available,3 or more workers,0.0,0.0
828,"$45,000 to $59,999",1-person household,Nonfamily households,2 vehicles available,No workers,0.0,33.8743674624
829,"$45,000 to $59,999",1-person household,Nonfamily households,2 vehicles available,1 worker,9.0,68.084528041
830,"$45,000 to $59,999",1-person household,Nonfamily households,2 vehicles available,2 workers,0.0,0.0
831,"$45,000 to $59,999",1-person household,Nonfamily households,2 vehicles available,3 or more workers,0.0,0.0
832,"$45,000 to $59,999",1-person household,Nonfamily households,3 vehicles available,No workers,0.0,18.2577801769
833,"$45,000 to $59,999",1-person household,Nonfamily households,3 vehicles available,1 worker,0.0,0.00622107992968
834,"$45,000 to $59,999",1-person household,Nonfamily households,3 vehicles available,2 workers,0.0,0.0
835,"$45,000 to $59,999",1-person household,Nonfamily households,3 vehicles available,3 or more workers,0.0,0.0
836,"$45,000 to $59,999",1-person household,Nonfamily households,4 or more vehicles available,No workers,0.0,4.60253989594
837,"$45,000 to $59,999",1-person household,Nonfamily households,4 or more vehicles available,1 worker,0.0,0.0111014165131
838,"$45,000 to $59,999",1-person household,Nonfamily households,4 or more vehicles available,2 workers,0.0,0.0
839,"$45,000 to $59,999",1-person household,Nonfamily households,4 or more vehicles available,3 or more workers,0.0,0.0
840,"$45,000 to $59,999",2-person household,Family households,No vehicle available,No workers,0.0,0.0181023043895
841,"$45,000 to $59,999",2-person household,Family households,No vehicle available,1 worker,0.0,0.00831974043815
842,"$45,000 to $59,999",2-person household,Family households,No vehicle available,2 workers,0.0,0.00613861357695
843,"$45,000 to $59,999",2-person household,Family households,No vehicle available,3 or more workers,0.0,0.0
844,"$45,000 to $59,999",2-person household,Family households,1 vehicle available,No workers,0.0,0.0264623901279
845,"$45,000 to $59,999",2-person household,Family households,1 vehicle available,1 worker,1.0,20.454560424
846,"$45,000 to $59,999",2-person household,Family households,1 vehicle available,2 workers,1.0,11.8347380074
847,"$45,000 to $59,999",2-person household,Family households,1 vehicle available,3 or more workers,0.0,0.0
848,"$45,000 to $59,999",2-person household,Family households,2 vehicles available,No workers,6.0,87.9299708044
849,"$45,000 to $59,999",2-person household,Family households,2 vehicles available,1 worker,10.0,167.155492511
850,"$45,000 to $59,999",2-person household,Family households,2 vehicles available,2 workers,5.0,123.699456403
851,"$45,000 to $59,999",2-person household,Family households,2 vehicles available,3 or more workers,0.0,0.0
