,hh_inc,hh_size,hh_type,vehicle,workers,sample,total
576,"$25,000 to $34,999",3-person household,Family households,4 or more vehicles available,No workers,1.0,7.02553730084
577,"$25,000 to $34,999",3-person household,Family households,4 or more vehicles available,1 worker,1.0,79.2387437115
578,"$25,000 to $34,999",3-person household,Family households,4 or more vehicles available,2 workers,0.0,0.0961903103449
579,"$25,000 to $34,999",3-person household,Family households,4 or more vehicles available,3 or more workers,0.0,0.104558035361
580,"$25,000 to $34,999",3-person household,Nonfamily households,No vehicle available,No workers,0.0,66.7185468123
581,"$25,000 to $34,999",3-person household,Nonfamily households,No vehicle available,1 worker,0.0,50.0278905858
582,"$25,000 to $34,999",3-person household,Nonfamily households,No vehicle available,2 workers,0.0,36.6086086763
583,"$25,000 to $34,999",3-person household,Nonfamily households,No vehicle available,3 or more workers,0.0,52.5846075758
584,"$25,000 to $34,999",3-person household,Nonfamily households,1 vehicle available,No workers,0.0,111.695651166
585,"$25,000 to $34,999",3-person household,Nonfamily households,1 vehicle available,1 worker,0.0,80.1349931346
586,"$25,000 to $34,999",3-person household,Nonfamily households,1 vehicle available,2 workers,0.0,68.9189583989
587,"$25,000 to $34,999",3-person household,Nonfamily households,1 vehicle available,3 or more workers,0.0,51.3744195673
588,"$25,000 to $34,999",3-person household,Nonfamily households,2 vehicles available,No workers,0.0,49.5525594481
589,"$25,000 to $34,999",3-person household,Nonfamily households,2 vehicles available,1 worker,0.0,77.781830458
590,"$25,000 to $34,999",3-person household,Nonfamily households,2 vehicles available,2 workers,0.0,72.9588935002
591,"$25,000 to $34,999",3-person household,Nonfamily households,2 vehicles available,3 or more workers,0.0,57.9530624977
592,"$25,000 to $34,999",3-person household,Nonfamily households,3 vehicles available,No workers,0.0,13.9259257784
593,"$25,000 to $34,999",3-person household,Nonfamily households,3 vehicles available,1 worker,0.0,69.679717478
594,"$25,000 to $34,999",3-person household,Nonfamily households,3 vehicles available,2 workers,0.0,61.9985652779
595,"$25,000 to $34,999",3-person household,Nonfamily households,3 vehicles available,3 or more workers,0.0,59.5887142941
596,"$25,000 to $34,999",3-person household,Nonfamily households,4 or more vehicles available,No workers,0.0,3.96600182552
597,"$25,000 to $34,999",3-person household,Nonfamily households,4 or more vehicles available,1 worker,0.0,44.7312410076
598,"$25,000 to $34,999",3-person household,Nonfamily households,4 or more vehicles available,2 workers,0.0,54.3006079235
599,"$25,000 to $34,999",3-person household,Nonfamily households,4 or more vehicles available,3 or more workers,0.0,59.0242911475
600,"$25,000 to $34,999",4-or-more-person household,Family households,No vehicle available,No workers,0.0,0.135252632485
601,"$25,000 to $34,999",4-or-more-person household,Family households,No vehicle available,1 worker,3.0,285.944890961
602,"$25,000 to $34,999",4-or-more-person household,Family households,No vehicle available,2 workers,2.0,149.844583706
603,"$25,000 to $34,999",4-or-more-person household,Family households,No vehicle available,3 or more workers,1.0,91.7091106714
604,"$25,000 to $34,999",4-or-more-person household,Family households,1 vehicle available,No workers,11.0,2490.73829348
605,"$25,000 to $34,999",4-or-more-person household,Family households,1 vehicle available,1 worker,44.0,6717.74904394
606,"$25,000 to $34,999",4-or-more-person household,Family households,1 vehicle available,2 workers,25.0,3526.19677588
607,"$25,000 to $34,999",4-or-more-person household,Family households,1 vehicle available,3 or more workers,2.0,179.197013992
608,"$25,000 to $34,999",4-or-more-person household,Family households,2 vehicles available,No workers,3.0,301.360615539
609,"$25,000 to $34,999",4-or-more-person household,Family households,2 vehicles available,1 worker,66.0,9780.72369053
610,"$25,000 to $34,999",4-or-more-person household,Family households,2 vehicles available,2 workers,56.0,8361.69064449
611,"$25,000 to $34,999",4-or-more-person household,Family households,2 vehicles available,3 or more workers,3.0,303.215564442
612,"$25,000 to $34,999",4-or-more-person household,Family households,3 vehicles available,No workers,2.0,56.4616050955
613,"$25,000 to $34,999",4-or-more-person household,Family households,3 vehicles available,1 worker,18.0,2389.6141512
614,"$25,000 to $34,999",4-or-more-person household,Family households,3 vehicles available,2 workers,15.0,1903.2714313
615,"$25,000 to $34,999",4-or-more-person household,Family households,3 vehicles available,3 or more workers,4.0,415.697919668
616,"$25,000 to $34,999",4-or-more-person household,Family households,4 or more vehicles available,No workers,0.0,0.00803992612208
617,"$25,000 to $34,999",4-or-more-person household,Family households,4 or more vehicles available,1 worker,4.0,340.89437399
618,"$25,000 to $34,999",4-or-more-person household,Family households,4 or more vehicles available,2 workers,4.0,444.521236041
619,"$25,000 to $34,999",4-or-more-person household,Family households,4 or more vehicles available,3 or more workers,6.0,617.640655548
620,"$25,000 to $34,999",4-or-more-person household,Nonfamily households,No vehicle available,No workers,0.0,30.9430080365
621,"$25,000 to $34,999",4-or-more-person household,Nonfamily households,No vehicle available,1 worker,0.0,21.8060945073
622,"$25,000 to $34,999",4-or-more-person household,Nonfamily households,No vehicle available,2 workers,0.0,17.1406725053
623,"$25,000 to $34,999",4-or-more-person household,Nonfamily households,No vehicle available,3 or more workers,0.0,20.9811498407
624,"$25,000 to $34,999",4-or-more-person household,Nonfamily households,1 vehicle available,No workers,0.0,51.8026785174
625,"$25,000 to $34,999",4-or-more-person household,Nonfamily households,1 vehicle available,1 worker,0.0,34.9291407887
626,"$25,000 to $34,999",4-or-more-person household,Nonfamily households,1 vehicle available,2 workers,0.0,32.2688388889
627,"$25,000 to $34,999",4-or-more-person household,Nonfamily households,1 vehicle available,3 or more workers,0.0,20.4982873242
628,"$25,000 to $34,999",4-or-more-person household,Nonfamily households,2 vehicles available,No workers,0.0,22.9816942738
629,"$25,000 to $34,999",4-or-more-person household,Nonfamily households,2 vehicles available,1 worker,0.0,33.9034471783
630,"$25,000 to $34,999",4-or-more-person household,Nonfamily households,2 vehicles available,2 workers,0.0,34.1603941001
631,"$25,000 to $34,999",4-or-more-person household,Nonfamily households,2 vehicles available,3 or more workers,0.0,23.1231522692
632,"$25,000 to $34,999",4-or-more-person household,Nonfamily households,3 vehicles available,No workers,0.0,6.45862438356
633,"$25,000 to $34,999",4-or-more-person household,Nonfamily households,3 vehicles available,1 worker,0.0,30.371908285
634,"$25,000 to $34,999",4-or-more-person household,Nonfamily households,3 vehicles available,2 workers,0.0,29.0286121667
635,"$25,000 to $34,999",4-or-more-person household,Nonfamily households,3 vehicles available,3 or more workers,0.0,23.7757739585
636,"$25,000 to $34,999",4-or-more-person household,Nonfamily households,4 or more vehicles available,No workers,0.0,1.83936899443
637,"$25,000 to $34,999",4-or-more-person household,Nonfamily households,4 or more vehicles available,1 worker,0.0,19.4973975
638,"$25,000 to $34,999",4-or-more-person household,Nonfamily households,4 or more vehicles available,2 workers,0.0,25.4243187849
639,"$25,000 to $34,999",4-or-more-person household,Nonfamily households,4 or more vehicles available,3 or more workers,0.0,23.5505702885
640,"$35,000 to $44,999",1-person household,Family households,No vehicle available,No workers,0.0,0.0
641,"$35,000 to $44,999",1-person household,Family households,No vehicle available,1 worker,0.0,0.0
642,"$35,000 to $44,999",1-person household,Family households,No vehicle available,2 workers,0.0,0.0
643,"$35,000 to $44,999",1-person household,Family households,No vehicle available,3 or more workers,0.0,0.0
644,"$35,000 to $44,999",1-person household,Family households,1 vehicle available,No workers,0.0,0.0
645,"$35,000 to $44,999",1-person household,Family households,1 vehicle available,1 worker,0.0,0.0
646,"$35,000 to $44,999",1-person household,Family households,1 vehicle available,2 workers,0.0,0.0
647,"$35,000 to $44,999",1-person household,Family households,1 vehicle available,3 or more workers,0.0,0.0
648,"$35,000 to $44,999",1-person household,Family households,2 vehicles available,No workers,0.0,0.0
649,"$35,000 to $44,999",1-person household,Family households,2 vehicles available,1 worker,0.0,0.0
650,"$35,000 to $44,999",1-person household,Family households,2 vehicles available,2 workers,0.0,0.0
651,"$35,000 to $44,999",1-person household,Family households,2 vehicles available,3 or more workers,0.0,0.0
652,"$35,000 to $44,999",1-person household,Family households,3 vehicles available,No workers,0.0,0.0
653,"$35,000 to $44,999",1-person household,Family households,3 vehicles available,1 worker,0.0,0.0
654,"$35,000 to $44,999",1-person household,Family households,3 vehicles available,2 workers,0.0,0.0
655,"$35,000 to $44,999",1-person household,Family households,3 vehicles available,3 or more workers,0.0,0.0
656,"$35,000 to $44,999",1-person household,Family households,4 or more vehicles available,No workers,0.0,0.0
657,"$35,000 to $44,999",1-person household,Family households,4 or more vehicles available,1 worker,0.0,0.0
658,"$35,000 to $44,999",1-person household,Family households,4 or more vehicles available,2 workers,0.0,0.0
659,"$35,000 to $44,999",1-person household,Family households,4 or more vehicles available,3 or more workers,0.0,0.0
660,"$35,000 to $44,999",1-person household,Nonfamily households,No vehicle available,No workers,0.0,4400.79883991
661,"$35,000 to $44,999",1-person household,Nonfamily households,No vehicle available,1 worker,29.0,1368.93746452
662,"$35,000 to $44,999",1-person household,Nonfamily households,No vehicle available,2 workers,0.0,0.0
663,"$35,000 to $44,999",1-person household,Nonfamily households,No vehicle available,3 or more workers,0.0,0.0
664,"$35,000 to $44,999",1-person household,Nonfamily households,1 vehicle available,No workers,0.0,7367.51796253
665,"$35,000 to $44,999",1-person household,Nonfamily households,1 vehicle available,1 worker,288.0,21776.5016154
666,"$35,000 to $44,999",1-person household,Nonfamily households,1 vehicle available,2 workers,0.0,0.0
667,"$35,000 to $44,999",1-person household,Nonfamily households,1 vehicle available,3 or more workers,0.0,0.0
668,"$35,000 to $44,999",1-person household,Nonfamily households,2 vehicles available,No workers,0.0,3268.51912328
669,"$35,000 to $44,999",1-person household,Nonfamily households,2 vehicles available,1 worker,47.0,3449.44668812
670,"$35,000 to $44,999",1-person household,Nonfamily households,2 vehicles available,2 workers,0.0,0.0
671,"$35,000 to $44,999",1-person household,Nonfamily households,2 vehicles available,3 or more workers,0.0,0.0
672,"$35,000 to $44,999",1-person household,Nonfamily households,3 vehicles available,No workers,0.0,918.563142312
673,"$35,000 to $44,999",1-person household,Nonfamily households,3 vehicles available,1 worker,7.0,460.233090667
674,"$35,000 to $44,999",1-person household,Nonfamily households,3 vehicles available,2 workers,0.0,0.0
675,"$35,000 to $44,999",1-person household,Nonfamily households,3 vehicles available,3 or more workers,0.0,0.0
676,"$35,000 to $44,999",1-person household,Nonfamily households,4 or more vehicles available,No workers,0.0,261.60006575
677,"$35,000 to $44,999",1-person household,Nonfamily households,4 or more vehicles available,1 worker,1.0,42.2069886196
678,"$35,000 to $44,999",1-person household,Nonfamily households,4 or more vehicles available,2 workers,0.0,0.0
679,"$35,000 to $44,999",1-person household,Nonfamily households,4 or more vehicles available,3 or more workers,0.0,0.0
680,"$35,000 to $44,999",2-person household,Family households,No vehicle available,No workers,1.0,87.0421892182
681,"$35,000 to $44,999",2-person household,Family households,No vehicle available,1 worker,2.0,142.483735811
682,"$35,000 to $44,999",2-person household,Family households,No vehicle available,2 workers,0.0,0.0576551463401
683,"$35,000 to $44,999",2-person household,Family households,No vehicle available,3 or more workers,0.0,0.0
684,"$35,000 to $44,999",2-person household,Family households,1 vehicle available,No workers,35.0,5100.20386211
685,"$35,000 to $44,999",2-person household,Family households,1 vehicle available,1 worker,57.0,6504.59358038
686,"$35,000 to $44,999",2-person household,Family households,1 vehicle available,2 workers,19.0,2062.27777399
687,"$35,000 to $44,999",2-person household,Family households,1 vehicle available,3 or more workers,0.0,0.0
688,"$35,000 to $44,999",2-person household,Family households,2 vehicles available,No workers,51.0,3297.00415479
689,"$35,000 to $44,999",2-person household,Family households,2 vehicles available,1 worker,43.0,4762.88089545
690,"$35,000 to $44,999",2-person household,Family households,2 vehicles available,2 workers,45.0,5170.65555111
691,"$35,000 to $44,999",2-person household,Family households,2 vehicles available,3 or more workers,0.0,0.0
692,"$35,000 to $44,999",2-person household,Family households,3 vehicles available,No workers,9.0,163.512068548
693,"$35,000 to $44,999",2-person household,Family households,3 vehicles available,1 worker,6.0,595.361487779
694,"$35,000 to $44,999",2-person household,Family households,3 vehicles available,2 workers,6.0,585.851768186
695,"$35,000 to $44,999",2-person household,Family households,3 vehicles available,3 or more workers,0.0,0.0
696,"$35,000 to $44,999",2-person household,Family households,4 or more vehicles available,No workers,1.0,5.17411571189
697,"$35,000 to $44,999",2-person household,Family households,4 or more vehicles available,1 worker,2.0,127.398422192
698,"$35,000 to $44,999",2-person household,Family households,4 or more vehicles available,2 workers,0.0,0.0855183960655
699,"$35,000 to $44,999",2-person household,Family households,4 or more vehicles available,3 or more workers,0.0,0.0
700,"$35,000 to $44,999",2-person household,Nonfamily households,No vehicle available,No workers,0.0,607.35092228
701,"$35,000 to $44,999",2-person household,Nonfamily households,No vehicle available,1 worker,0.0,497.10163044
702,"$35,000 to $44,999",2-person household,Nonfamily households,No vehicle available,2 workers,0.0,402.29808807
703,"$35,000 to $44,999",2-person household,Nonfamily households,No vehicle available,3 or more workers,0.0,0.0
704,"$35,000 to $44,999",2-person household,Nonfamily households,1 vehicle available,No workers,0.0,1016.78558649
705,"$35,000 to $44,999",2-person household,Nonfamily households,1 vehicle available,1 worker,0.0,796.260551386
706,"$35,000 to $44,999",2-person household,Nonfamily households,1 vehicle available,2 workers,0.0,757.361893777
707,"$35,000 to $44,999",2-person household,Nonfamily households,1 vehicle available,3 or more workers,0.0,0.0
708,"$35,000 to $44,999",2-person household,Nonfamily households,2 vehicles available,No workers,0.0,451.085854235
709,"$35,000 to $44,999",2-person household,Nonfamily households,2 vehicles available,1 worker,0.0,772.878374174
710,"$35,000 to $44,999",2-person household,Nonfamily households,2 vehicles available,2 workers,0.0,801.757412371
711,"$35,000 to $44,999",2-person household,Nonfamily households,2 vehicles available,3 or more workers,0.0,0.0
712,"$35,000 to $44,999",2-person household,Nonfamily households,3 vehicles available,No workers,0.0,126.770205127
713,"$35,000 to $44,999",2-person household,Nonfamily households,3 vehicles available,1 worker,0.0,692.371810231
714,"$35,000 to $44,999",2-person household,Nonfamily households,3 vehicles available,2 workers,0.0,681.312543039
715,"$35,000 to $44,999",2-person household,Nonfamily households,3 vehicles available,3 or more workers,0.0,0.0
716,"$35,000 to $44,999",2-person household,Nonfamily households,4 or more vehicles available,No workers,0.0,36.103227387
717,"$35,000 to $44,999",2-person household,Nonfamily households,4 or more vehicles available,1 worker,0.0,444.471525305
718,"$35,000 to $44,999",2-person household,Nonfamily households,4 or more vehicles available,2 workers,0.0,596.718409645
719,"$35,000 to $44,999",2-person household,Nonfamily households,4 or more vehicles available,3 or more workers,0.0,0.0
720,"$35,000 to $44,999",3-person household,Family households,No vehicle available,No workers,2.0,221.069793883
721,"$35,000 to $44,999",3-person household,Family households,No vehicle available,1 worker,3.0,248.648748854
722,"$35,000 to $44,999",3-person household,Family households,No vehicle available,2 workers,1.0,60.6507332748
723,"$35,000 to $44,999",3-person household,Family households,No vehicle available,3 or more workers,0.0,0.0871187167107
724,"$35,000 to $44,999",3-person household,Family households,1 vehicle available,No workers,4.0,740.200012158
725,"$35,000 to $44,999",3-person household,Family households,1 vehicle available,1 worker,44.0,5841.54481403
726,"$35,000 to $44,999",3-person household,Family households,1 vehicle available,2 workers,13.0,1484.34512235
727,"$35,000 to $44,999",3-person household,Family households,1 vehicle available,3 or more workers,4.0,340.455027491
728,"$35,000 to $44,999",3-person household,Family households,2 vehicles available,No workers,7.0,574.667932595
729,"$35,000 to $44,999",3-person household,Family households,2 vehicles available,1 worker,35.0,4510.23359849
730,"$35,000 to $44,999",3-person household,Family households,2 vehicles available,2 workers,37.0,4472.31922598
731,"$35,000 to $44,999",3-person household,Family households,2 vehicles available,3 or more workers,9.0,864.115375261
732,"$35,000 to $44,999",3-person household,Family households,3 vehicles available,No workers,1.0,23.0715572247
733,"$35,000 to $44,999",3-person household,Family households,3 vehicles available,1 worker,6.0,692.644617575
734,"$35,000 to $44,999",3-person household,Family households,3 vehicles available,2 workers,12.0,1232.58170645
735,"$35,000 to $44,999",3-person household,Family households,3 vehicles available,3 or more workers,5.0,493.613298555
736,"$35,000 to $44,999",3-person household,Family households,4 or more vehicles available,No workers,0.0,0.00657061078212
737,"$35,000 to $44,999",3-person household,Family households,4 or more vehicles available,1 worker,2.0,148.215551779
738,"$35,000 to $44,999",3-person household,Family households,4 or more vehicles available,2 workers,1.0,89.9616731395
739,"$35,000 to $44,999",3-person household,Family households,4 or more vehicles available,3 or more workers,0.0,0.097787560592
740,"$35,000 to $44,999",3-person household,Nonfamily households,No vehicle available,No workers,0.0,62.3983026893
741,"$35,000 to $44,999",3-person household,Nonfamily households,No vehicle available,1 worker,0.0,46.7884210437
742,"$35,000 to $44,999",3-person household,Nonfamily households,No vehicle available,2 workers,0.0,34.2380815284
743,"$35,000 to $44,999",3-person household,Nonfamily households,No vehicle available,3 or more workers,0.0,49.1795822463
744,"$35,000 to $44,999",3-person household,Nonfamily households,1 vehicle available,No workers,0.0,104.462992429
745,"$35,000 to $44,999",3-person household,Nonfamily households,1 vehicle available,1 worker,0.0,74.9459902309
746,"$35,000 to $44,999",3-person household,Nonfamily households,1 vehicle available,2 workers,0.0,64.4562304287
747,"$35,000 to $44,999",3-person household,Nonfamily households,1 vehicle available,3 or more workers,0.0,48.0477578695
748,"$35,000 to $44,999",3-person household,Nonfamily households,2 vehicles available,No workers,0.0,46.3438691518
749,"$35,000 to $44,999",3-person household,Nonfamily households,2 vehicles available,1 worker,0.0,72.7452025341
750,"$35,000 to $44,999",3-person household,Nonfamily households,2 vehicles available,2 workers,0.0,68.2345665187
751,"$35,000 to $44,999",3-person household,Nonfamily households,2 vehicles available,3 or more workers,0.0,54.2004121534
752,"$35,000 to $44,999",3-person household,Nonfamily households,3 vehicles available,No workers,0.0,13.0241765366
753,"$35,000 to $44,999",3-person household,Nonfamily households,3 vehicles available,1 worker,0.0,65.1677278692
754,"$35,000 to $44,999",3-person household,Nonfamily households,3 vehicles available,2 workers,0.0,57.9839553969
755,"$35,000 to $44,999",3-person household,Nonfamily households,3 vehicles available,3 or more workers,0.0,55.7301501461
756,"$35,000 to $44,999",3-person household,Nonfamily households,4 or more vehicles available,No workers,0.0,3.70919023568
757,"$35,000 to $44,999",3-person household,Nonfamily households,4 or more vehicles available,1 worker,0.0,41.8347468494
758,"$35,000 to $44,999",3-person household,Nonfamily households,4 or more vehicles available,2 workers,0.0,50.7844659589
759,"$35,000 to $44,999",3-person household,Nonfamily households,4 or more vehicles available,3 or more workers,0.0,55.2022752444
760,"$35,000 to $44,999",4-or-more-person household,Family households,No vehicle available,No workers,1.0,126.49458216
761,"$35,000 to $44,999",4-or-more-person household,Family households,No vehicle available,1 worker,2.0,178.286016019
762,"$35,000 to $44,999",4-or-more-person household,Family households,No vehicle available,2 workers,4.0,280.283313625
763,"$35,000 to $44,999",4-or-more-person household,Family households,No vehicle available,3 or more workers,0.0,0.0857706458015
764,"$35,000 to $44,999",4-or-more-person household,Family households,1 vehicle available,No workers,2.0,423.53724409
765,"$35,000 to $44,999",4-or-more-person household,Family households,1 vehicle available,1 worker,33.0,4712.06461615
766,"$35,000 to $44,999",4-or-more-person household,Family households,1 vehicle available,2 workers,20.0,2638.29120118
767,"$35,000 to $44,999",4-or-more-person household,Family households,1 vehicle available,3 or more workers,6.0,502.780263705
768,"$35,000 to $44,999",4-or-more-person household,Family households,2 vehicles available,No workers,6.0,563.69306004
769,"$35,000 to $44,999",4-or-more-person household,Family households,2 vehicles available,1 worker,72.0,9978.97073636
770,"$35,000 to $44,999",4-or-more-person household,Family households,2 vehicles available,2 workers,52.0,7261.65498185
771,"$35,000 to $44,999",4-or-more-person household,Family households,2 vehicles available,3 or more workers,15.0,1417.90682457
772,"$35,000 to $44,999",4-or-more-person household,Family households,3 vehicles available,No workers,4.0,105.611062992
773,"$35,000 to $44,999",4-or-more-person household,Family households,3 vehicles available,1 worker,21.0,2607.35862238
774,"$35,000 to $44,999",4-or-more-person household,Family households,3 vehicles available,2 workers,20.0,2373.37117476
775,"$35,000 to $44,999",4-or-more-person household,Family households,3 vehicles available,3 or more workers,13.0,1263.53538916
776,"$35,000 to $44,999",4-or-more-person household,Family households,4 or more vehicles available,No workers,0.0,0.00751931460941
777,"$35,000 to $44,999",4-or-more-person household,Family households,4 or more vehicles available,1 worker,3.0,239.115261231
778,"$35,000 to $44,999",4-or-more-person household,Family households,4 or more vehicles available,2 workers,6.0,623.605548161
779,"$35,000 to $44,999",4-or-more-person household,Family households,4 or more vehicles available,3 or more workers,3.0,288.823201489
780,"$35,000 to $44,999",4-or-more-person household,Nonfamily households,No vehicle available,No workers,0.0,28.9393470606
781,"$35,000 to $44,999",4-or-more-person household,Nonfamily households,No vehicle available,1 worker,0.0,20.3940785665
782,"$35,000 to $44,999",4-or-more-person household,Nonfamily households,No vehicle available,2 workers,0.0,16.0307578984
783,"$35,000 to $44,999",4-or-more-person household,Nonfamily households,No vehicle available,3 or more workers,0.0,19.6225517653
784,"$35,000 to $44,999",4-or-more-person household,Nonfamily households,1 vehicle available,No workers,0.0,48.4482856519
785,"$35,000 to $44,999",4-or-more-person household,Nonfamily households,1 vehicle available,1 worker,0.0,32.6673646796
786,"$35,000 to $44,999",4-or-more-person household,Nonfamily households,1 vehicle available,2 workers,0.0,30.1793260289
787,"$35,000 to $44,999",4-or-more-person household,Nonfamily households,1 vehicle available,3 or more workers,0.0,19.170956176
788,"$35,000 to $44,999",4-or-more-person household,Nonfamily households,2 vehicles available,No workers,0.0,21.4935544031
789,"$35,000 to $44,999",4-or-more-person household,Nonfamily households,2 vehicles available,1 worker,0.0,31.7080880852
790,"$35,000 to $44,999",4-or-more-person household,Nonfamily households,2 vehicles available,2 workers,0.0,31.9483968534
791,"$35,000 to $44,999",4-or-more-person household,Nonfamily households,2 vehicles available,3 or more workers,0.0,21.6258525306
792,"$35,000 to $44,999",4-or-more-person household,Nonfamily households,3 vehicles available,No workers,0.0,6.04040733044
793,"$35,000 to $44,999",4-or-more-person household,Nonfamily households,3 vehicles available,1 worker,0.0,28.4052278859
794,"$35,000 to $44,999",4-or-more-person household,Nonfamily households,3 vehicles available,2 workers,0.0,27.1489145848
795,"$35,000 to $44,999",4-or-more-person household,Nonfamily households,3 vehicles available,3 or more workers,0.0,22.236214831
796,"$35,000 to $44,999",4-or-more-person household,Nonfamily households,4 or more vehicles available,No workers,0.0,1.720263836
797,"$35,000 to $44,999",4-or-more-person household,Nonfamily households,4 or more vehicles available,1 worker,0.0,18.2348772416
798,"$35,000 to $44,999",4-or-more-person household,Nonfamily households,4 or more vehicles available,2 workers,0.0,23.778010988
799,"$35,000 to $44,999",4-or-more-person household,Nonfamily households,4 or more vehicles available,3 or more workers,0.0,22.0255938352
800,"$45,000 to $59,999",1-person household,Family households,No vehicle available,No workers,0.0,0.0
801,"$45,000 to $59,999",1-person household,Family households,No vehicle available,1 worker,0.0,0.0
802,"$45,000 to $59,999",1-person household,Family households,No vehicle available,2 workers,0.0,0.0
803,"$45,000 to $59,999",1-person household,Family households,No vehicle available,3 or more workers,0.0,0.0
804,"$45,000 to $59,999",1-person household,Family households,1 vehicle available,No workers,0.0,0.0
805,"$45,000 to $59,999",1-person household,Family households,1 vehicle available,1 worker,0.0,0.0
806,"$45,000 to $59,999",1-person household,Family households,1 vehicle available,2 workers,0.0,0.0
807,"$45,000 to $59,999",1-person household,Family households,1 vehicle available,3 or more workers,0.0,0.0
808,"$45,000 to $59,999",1-person household,Family households,2 vehicles available,No workers,0.0,0.0
809,"$45,000 to $59,999",1-person household,Family households,2 vehicles available,1 worker,0.0,0.0
810,"$45,000 to $59,999",1-person household,Family households,2 vehicles available,2 workers,0.0,0.0
811,"$45,000 to $59,999",1-person household,Family households,2 vehicles available,3 or more workers,0.0,0.0
812,"$45,000 to $59,999",1-person household,Family households,3 vehicles available,No workers,0.0,0.0
813,"$45,000 to $59,999",1-person household,Family households,3 vehicles available,1 worker,0.0,0.0
814,"$45,000 to $59,999",1-person household,Family households,3 vehicles available,2 workers,0.0,0.0
815,"$45,000 to $59,999",1-person household,Family households,3 vehicles available,3 or more workers,0.0,0.0
816,"$45,000 to $59,999",1-person household,Family households,4 or more vehicles available,No workers,0.0,0.0
817,"$45,000 to $59,999",1-person household,Family households,4 or more vehicles available,1 worker,0.0,0.0
818,"$45,000 to $59,999",1-person household,Family households,4 or more vehicles available,2 workers,0.0,0.0
819,"$45,000 to $59,999",1-person household,Family households,4 or more vehicles available,3 or more workers,0.0,0.0
820,"$45,000 to $59,999",1-person household,Nonfamily households,No vehicle available,No workers,0.0,4380.37434811
821,"$45,000 to $59,999",1-person household,Nonfamily households,No vehicle available,1 worker,21.0,986.698835511
822,"$45,000 to $59,999",1-person household,Nonfamily households,No vehicle available,2 workers,0.0,0.0
823,"$45,000 to $59,999",1-person household,Nonfamily households,No vehicle available,3 or more workers,0.0,0.0
824,"$45,000 to $59,999",1-person household,Nonfamily households,1 vehicle available,No workers,0.0,7333.32466815
825,"$45,000 to $59,999",1-person household,Nonfamily households,1 vehicle available,1 worker,352.0,26492.1982959
826,"$45,000 to $59,999",1-person household,Nonfamily households,1 vehicle available,2 workers,0.0,0.0
827,"$45,000 to $59,999",1-person household,Nonfamily households,1 vehicle available,3 or more workers,0.0,0.0
828,"$45,000 to $59,999",1-person household,Nonfamily households,2 vehicles available,No workers,0.0,3253.34964054
829,"$45,000 to $59,999",1-person household,Nonfamily households,2 vehicles available,1 worker,46.0,3360.38564294
830,"$45,000 to $59,999",1-person household,Nonfamily households,2 vehicles available,2 workers,0.0,0.0
831,"$45,000 to $59,999",1-person household,Nonfamily households,2 vehicles available,3 or more workers,0.0,0.0
832,"$45,000 to $59,999",1-person household,Nonfamily households,3 vehicles available,No workers,0.0,914.300010537
833,"$45,000 to $59,999",1-person household,Nonfamily households,3 vehicles available,1 worker,8.0,523.539552794
834,"$45,000 to $59,999",1-person household,Nonfamily households,3 vehicles available,2 workers,0.0,0.0
835,"$45,000 to $59,999",1-person household,Nonfamily households,3 vehicles available,3 or more workers,0.0,0.0
836,"$45,000 to $59,999",1-person household,Nonfamily households,4 or more vehicles available,No workers,0.0,260.385956995
837,"$45,000 to $59,999",1-person household,Nonfamily households,4 or more vehicles available,1 worker,1.0,42.0111022989
838,"$45,000 to $59,999",1-person household,Nonfamily households,4 or more vehicles available,2 workers,0.0,0.0
839,"$45,000 to $59,999",1-person household,Nonfamily households,4 or more vehicles available,3 or more workers,0.0,0.0
840,"$45,000 to $59,999",2-person household,Family households,No vehicle available,No workers,1.0,86.6382188154
841,"$45,000 to $59,999",2-person household,Family households,No vehicle available,1 worker,3.0,212.733684522
842,"$45,000 to $59,999",2-person household,Family households,No vehicle available,2 workers,2.0,114.77512754
843,"$45,000 to $59,999",2-person household,Family households,No vehicle available,3 or more workers,0.0,0.0
844,"$45,000 to $59,999",2-person household,Family households,1 vehicle available,No workers,25.0,3626.09526465
845,"$45,000 to $59,999",2-person household,Family households,1 vehicle available,1 worker,65.0,7383.09364163
846,"$45,000 to $59,999",2-person household,Family households,1 vehicle available,2 workers,25.0,2700.92968778
847,"$45,000 to $59,999",2-person household,Family households,1 vehicle available,3 or more workers,0.0,0.0
848,"$45,000 to $59,999",2-person household,Family households,2 vehicles available,No workers,61.0,3925.17354319
849,"$45,000 to $59,999",2-person household,Family households,2 vehicles available,1 worker,92.0,10143.0555192
850,"$45,000 to $59,999",2-person household,Family households,2 vehicles available,2 workers,80.0,9149.61437702
851,"$45,000 to $59,999",2-person household,Family households,2 vehicles available,3 or more workers,0.0,0.0
852,"$45,000 to $59,999",2-person household,Family households,3 vehicles available,No workers,9.0,162.753194756
853,"$45,000 to $59,999",2-person household,Family households,3 vehicles available,1 worker,12.0,1185.19672623
854,"$45,000 to $59,999",2-person household,Family households,3 vehicles available,2 workers,15.0,1457.8319474
855,"$45,000 to $59,999",2-person household,Family households,3 vehicles available,3 or more workers,0.0,0.0
856,"$45,000 to $59,999",2-person household,Family households,4 or more vehicles available,No workers,1.0,5.15010218894
