,hh_type,workers,hh_size,hh_inc,vehicle,sample,total
601,Family households,3 or more workers,4-or-more-person household,"$100,000 to $149,999",1 vehicle available,0.0,0.63551282726
602,Family households,3 or more workers,4-or-more-person household,"$100,000 to $149,999",2 vehicles available,0.0,0.160498565437
603,Family households,3 or more workers,4-or-more-person household,"$100,000 to $149,999",3 vehicles available,2.0,183.868639512
604,Family households,3 or more workers,4-or-more-person household,"$100,000 to $149,999",4 or more vehicles available,7.0,596.801333723
605,Family households,3 or more workers,4-or-more-person household,"$15,000 to $24,999",No vehicle available,0.0,0.350543342243
606,Family households,3 or more workers,4-or-more-person household,"$15,000 to $24,999",1 vehicle available,0.0,0.614130196489
607,Family households,3 or more workers,4-or-more-person household,"$15,000 to $24,999",2 vehicles available,0.0,0.155098388734
608,Family households,3 or more workers,4-or-more-person household,"$15,000 to $24,999",3 vehicles available,0.0,0.0888410735926
609,Family households,3 or more workers,4-or-more-person household,"$15,000 to $24,999",4 or more vehicles available,0.0,0.0823887428552
610,Family households,3 or more workers,4-or-more-person household,"$150,000 or more",No vehicle available,0.0,0.322894137457
611,Family households,3 or more workers,4-or-more-person household,"$150,000 or more",1 vehicle available,0.0,0.565690504382
612,Family households,3 or more workers,4-or-more-person household,"$150,000 or more",2 vehicles available,0.0,0.142864959668
613,Family households,3 or more workers,4-or-more-person household,"$150,000 or more",3 vehicles available,11.0,900.170797977
614,Family households,3 or more workers,4-or-more-person household,"$150,000 or more",4 or more vehicles available,6.0,455.341845436
615,Family households,3 or more workers,4-or-more-person household,"$25,000 to $34,999",No vehicle available,0.0,0.41364735401
616,Family households,3 or more workers,4-or-more-person household,"$25,000 to $34,999",1 vehicle available,0.0,0.724684511676
617,Family households,3 or more workers,4-or-more-person household,"$25,000 to $34,999",2 vehicles available,0.0,0.183018846402
618,Family households,3 or more workers,4-or-more-person household,"$25,000 to $34,999",3 vehicles available,0.0,0.104834040732
619,Family households,3 or more workers,4-or-more-person household,"$25,000 to $34,999",4 or more vehicles available,0.0,0.0972201761532
620,Family households,3 or more workers,4-or-more-person household,"$35,000 to $44,999",No vehicle available,0.0,0.325312360279
621,Family households,3 or more workers,4-or-more-person household,"$35,000 to $44,999",1 vehicle available,0.0,0.569927080799
622,Family households,3 or more workers,4-or-more-person household,"$35,000 to $44,999",2 vehicles available,1.0,143.934905715
623,Family households,3 or more workers,4-or-more-person household,"$35,000 to $44,999",3 vehicles available,1.0,82.4465789457
624,Family households,3 or more workers,4-or-more-person household,"$35,000 to $44,999",4 or more vehicles available,0.0,0.0764586662155
625,Family households,3 or more workers,4-or-more-person household,"$45,000 to $59,999",No vehicle available,0.0,0.394598893562
626,Family households,3 or more workers,4-or-more-person household,"$45,000 to $59,999",1 vehicle available,0.0,0.691312790271
627,Family households,3 or more workers,4-or-more-person household,"$45,000 to $59,999",2 vehicles available,1.0,174.590828615
628,Family households,3 or more workers,4-or-more-person household,"$45,000 to $59,999",3 vehicles available,3.0,300.019299623
629,Family households,3 or more workers,4-or-more-person household,"$45,000 to $59,999",4 or more vehicles available,0.0,0.0927431870893
630,Family households,3 or more workers,4-or-more-person household,"$60,000 to $99,999",No vehicle available,0.0,0.39684671454
631,Family households,3 or more workers,4-or-more-person household,"$60,000 to $99,999",1 vehicle available,0.0,0.695250833225
632,Family households,3 or more workers,4-or-more-person household,"$60,000 to $99,999",2 vehicles available,4.0,702.341520518
633,Family households,3 or more workers,4-or-more-person household,"$60,000 to $99,999",3 vehicles available,1.0,100.57611691
634,Family households,3 or more workers,4-or-more-person household,"$60,000 to $99,999",4 or more vehicles available,8.0,746.171967389
635,Family households,3 or more workers,4-or-more-person household,"Less than $15,000",No vehicle available,0.0,0.44445926457
636,Family households,3 or more workers,4-or-more-person household,"Less than $15,000",1 vehicle available,0.0,0.778665068162
637,Family households,3 or more workers,4-or-more-person household,"Less than $15,000",2 vehicles available,0.0,0.196651619032
638,Family households,3 or more workers,4-or-more-person household,"Less than $15,000",3 vehicles available,0.0,0.112642955875
639,Family households,3 or more workers,4-or-more-person household,"Less than $15,000",4 or more vehicles available,0.0,0.104461947056
640,Nonfamily households,No workers,1-person household,"$100,000 to $149,999",No vehicle available,0.0,360.754958824
641,Nonfamily households,No workers,1-person household,"$100,000 to $149,999",1 vehicle available,0.0,684.262734146
642,Nonfamily households,No workers,1-person household,"$100,000 to $149,999",2 vehicles available,0.0,366.504295715
643,Nonfamily households,No workers,1-person household,"$100,000 to $149,999",3 vehicles available,0.0,111.66659192
644,Nonfamily households,No workers,1-person household,"$100,000 to $149,999",4 or more vehicles available,0.0,33.637670889
645,Nonfamily households,No workers,1-person household,"$15,000 to $24,999",No vehicle available,0.0,348.616903142
646,Nonfamily households,No workers,1-person household,"$15,000 to $24,999",1 vehicle available,0.0,661.239851259
647,Nonfamily households,No workers,1-person household,"$15,000 to $24,999",2 vehicles available,0.0,354.172796341
648,Nonfamily households,No workers,1-person household,"$15,000 to $24,999",3 vehicles available,0.0,107.909428567
649,Nonfamily households,No workers,1-person household,"$15,000 to $24,999",4 or more vehicles available,0.0,32.5058890181
650,Nonfamily households,No workers,1-person household,"$150,000 or more",No vehicle available,0.0,321.119646782
651,Nonfamily households,No workers,1-person household,"$150,000 or more",1 vehicle available,0.0,609.084371873
652,Nonfamily households,No workers,1-person household,"$150,000 or more",2 vehicles available,0.0,326.237317341
653,Nonfamily households,No workers,1-person household,"$150,000 or more",3 vehicles available,0.0,99.3980420158
654,Nonfamily households,No workers,1-person household,"$150,000 or more",4 or more vehicles available,0.0,29.9419778724
655,Nonfamily households,No workers,1-person household,"$25,000 to $34,999",No vehicle available,0.0,411.374121742
656,Nonfamily households,No workers,1-person household,"$25,000 to $34,999",1 vehicle available,0.0,780.274738892
657,Nonfamily households,No workers,1-person household,"$25,000 to $34,999",2 vehicles available,0.0,417.930174144
658,Nonfamily households,No workers,1-person household,"$25,000 to $34,999",3 vehicles available,0.0,127.335037413
659,Nonfamily households,No workers,1-person household,"$25,000 to $34,999",4 or more vehicles available,0.0,38.3575249098
660,Nonfamily households,No workers,1-person household,"$35,000 to $44,999",No vehicle available,0.0,323.524580067
661,Nonfamily households,No workers,1-person household,"$35,000 to $44,999",1 vehicle available,0.0,613.645934186
662,Nonfamily households,No workers,1-person household,"$35,000 to $44,999",2 vehicles available,0.0,328.680577948
663,Nonfamily households,No workers,1-person household,"$35,000 to $44,999",3 vehicles available,0.0,100.142455078
664,Nonfamily households,No workers,1-person household,"$35,000 to $44,999",4 or more vehicles available,0.0,30.1662197085
665,Nonfamily households,No workers,1-person household,"$45,000 to $59,999",No vehicle available,0.0,392.430343639
666,Nonfamily households,No workers,1-person household,"$45,000 to $59,999",1 vehicle available,0.0,744.343087551
667,Nonfamily households,No workers,1-person household,"$45,000 to $59,999",2 vehicles available,0.0,398.684489831
668,Nonfamily households,No workers,1-person household,"$45,000 to $59,999",3 vehicles available,0.0,121.471259003
669,Nonfamily households,No workers,1-person household,"$45,000 to $59,999",4 or more vehicles available,0.0,36.5911609067
670,Nonfamily households,No workers,1-person household,"$60,000 to $99,999",No vehicle available,0.0,394.665811536
671,Nonfamily households,No workers,1-person household,"$60,000 to $99,999",1 vehicle available,0.0,748.583216031
672,Nonfamily households,No workers,1-person household,"$60,000 to $99,999",2 vehicles available,0.0,400.955584288
673,Nonfamily households,No workers,1-person household,"$60,000 to $99,999",3 vehicles available,0.0,122.163216453
674,Nonfamily households,No workers,1-person household,"$60,000 to $99,999",4 or more vehicles available,0.0,36.7996013773
675,Nonfamily households,No workers,1-person household,"Less than $15,000",No vehicle available,0.0,442.016702972
676,Nonfamily households,No workers,1-person household,"Less than $15,000",1 vehicle available,0.0,838.396119904
677,Nonfamily households,No workers,1-person household,"Less than $15,000",2 vehicles available,0.0,449.061104927
678,Nonfamily households,No workers,1-person household,"Less than $15,000",3 vehicles available,0.0,136.820014764
679,Nonfamily households,No workers,1-person household,"Less than $15,000",4 or more vehicles available,0.0,41.2147138061
680,Nonfamily households,No workers,2-person household,"$100,000 to $149,999",No vehicle available,0.0,38.7009693253
681,Nonfamily households,No workers,2-person household,"$100,000 to $149,999",1 vehicle available,0.0,73.4061457422
682,Nonfamily households,No workers,2-person household,"$100,000 to $149,999",2 vehicles available,0.0,39.3177450764
683,Nonfamily households,No workers,2-person household,"$100,000 to $149,999",3 vehicles available,0.0,11.9793373392
684,Nonfamily households,No workers,2-person household,"$100,000 to $149,999",4 or more vehicles available,0.0,3.60857262641
685,Nonfamily households,No workers,2-person household,"$15,000 to $24,999",No vehicle available,0.0,37.3988263912
686,Nonfamily households,No workers,2-person household,"$15,000 to $24,999",1 vehicle available,0.0,70.936303367
687,Nonfamily households,No workers,2-person household,"$15,000 to $24,999",2 vehicles available,0.0,37.994849944
688,Nonfamily households,No workers,2-person household,"$15,000 to $24,999",3 vehicles available,0.0,11.5762774225
689,Nonfamily households,No workers,2-person household,"$15,000 to $24,999",4 or more vehicles available,0.0,3.48715764818
690,Nonfamily households,No workers,2-person household,"$150,000 or more",No vehicle available,0.0,34.4489834329
691,Nonfamily households,No workers,2-person household,"$150,000 or more",1 vehicle available,0.0,65.3411824725
692,Nonfamily households,No workers,2-person household,"$150,000 or more",2 vehicles available,0.0,34.9979954603
693,Nonfamily households,No workers,2-person household,"$150,000 or more",3 vehicles available,0.0,10.6631952825
694,Nonfamily households,No workers,2-person household,"$150,000 or more",4 or more vehicles available,0.0,3.21210710716
695,Nonfamily households,No workers,2-person household,"$25,000 to $34,999",No vehicle available,0.0,44.1312776924
696,Nonfamily households,No workers,2-person household,"$25,000 to $34,999",1 vehicle available,0.0,83.7060946678
697,Nonfamily households,No workers,2-person household,"$25,000 to $34,999",2 vehicles available,0.0,44.8345960438
698,Nonfamily households,No workers,2-person household,"$25,000 to $34,999",3 vehicles available,0.0,13.6602124418
699,Nonfamily households,No workers,2-person household,"$25,000 to $34,999",4 or more vehicles available,0.0,4.11490780271
700,Nonfamily households,No workers,2-person household,"$35,000 to $44,999",No vehicle available,0.0,34.7069791915
701,Nonfamily households,No workers,2-person household,"$35,000 to $44,999",1 vehicle available,0.0,65.8305364755
702,Nonfamily households,No workers,2-person household,"$35,000 to $44,999",2 vehicles available,0.0,35.2601028867
703,Nonfamily households,No workers,2-person household,"$35,000 to $44,999",3 vehicles available,0.0,10.7430542182
704,Nonfamily households,No workers,2-person household,"$35,000 to $44,999",4 or more vehicles available,0.0,3.23616325997
705,Nonfamily households,No workers,2-person household,"$45,000 to $59,999",No vehicle available,0.0,42.0990323765
706,Nonfamily households,No workers,2-person household,"$45,000 to $59,999",1 vehicle available,0.0,79.8514290496
707,Nonfamily households,No workers,2-person household,"$45,000 to $59,999",2 vehicles available,0.0,42.7699629181
708,Nonfamily households,No workers,2-person household,"$45,000 to $59,999",3 vehicles available,0.0,13.0311596656
709,Nonfamily households,No workers,2-person household,"$45,000 to $59,999",4 or more vehicles available,0.0,3.92541630043
710,Nonfamily households,No workers,2-person household,"$60,000 to $99,999",No vehicle available,0.0,42.3388482748
711,Nonfamily households,No workers,2-person household,"$60,000 to $99,999",1 vehicle available,0.0,80.3063003639
712,Nonfamily households,No workers,2-person household,"$60,000 to $99,999",2 vehicles available,0.0,43.0136007525
713,Nonfamily households,No workers,2-person household,"$60,000 to $99,999",3 vehicles available,0.0,13.1053912829
714,Nonfamily households,No workers,2-person household,"$60,000 to $99,999",4 or more vehicles available,0.0,3.94777731879
715,Nonfamily households,No workers,2-person household,"Less than $15,000",No vehicle available,0.0,47.4185439302
716,Nonfamily households,No workers,2-person household,"Less than $15,000",1 vehicle available,0.0,89.9412238841
717,Nonfamily households,No workers,2-person household,"Less than $15,000",2 vehicles available,0.0,48.1742513079
718,Nonfamily households,No workers,2-person household,"Less than $15,000",3 vehicles available,0.0,14.6777391827
719,Nonfamily households,No workers,2-person household,"Less than $15,000",4 or more vehicles available,0.0,4.42142051203
720,Nonfamily households,No workers,3-person household,"$100,000 to $149,999",No vehicle available,0.0,4.17634579323
721,Nonfamily households,No workers,3-person household,"$100,000 to $149,999",1 vehicle available,0.0,7.92149275101
722,Nonfamily households,No workers,3-person household,"$100,000 to $149,999",2 vehicles available,0.0,4.24290404379
723,Nonfamily households,No workers,3-person household,"$100,000 to $149,999",3 vehicles available,0.0,1.29272873456
724,Nonfamily households,No workers,3-person household,"$100,000 to $149,999",4 or more vehicles available,0.0,0.389412652204
725,Nonfamily households,No workers,3-person household,"$15,000 to $24,999",No vehicle available,0.0,4.03582737056
726,Nonfamily households,No workers,3-person household,"$15,000 to $24,999",1 vehicle available,0.0,7.65496413445
727,Nonfamily households,No workers,3-person household,"$15,000 to $24,999",2 vehicles available,0.0,4.10014618482
728,Nonfamily households,No workers,3-person household,"$15,000 to $24,999",3 vehicles available,0.0,1.24923324551
729,Nonfamily households,No workers,3-person household,"$15,000 to $24,999",4 or more vehicles available,0.0,0.376310372277
730,Nonfamily households,No workers,3-person household,"$150,000 or more",No vehicle available,0.0,3.71750035075
731,Nonfamily households,No workers,3-person household,"$150,000 or more",1 vehicle available,0.0,7.05117668371
732,Nonfamily households,No workers,3-person household,"$150,000 or more",2 vehicles available,0.0,3.77674600043
733,Nonfamily households,No workers,3-person household,"$150,000 or more",3 vehicles available,0.0,1.15069962165
734,Nonfamily households,No workers,3-person household,"$150,000 or more",4 or more vehicles available,0.0,0.346628785744
735,Nonfamily households,No workers,3-person household,"$25,000 to $34,999",No vehicle available,0.0,4.76234779525
736,Nonfamily households,No workers,3-person household,"$25,000 to $34,999",1 vehicle available,0.0,9.03299329262
737,Nonfamily households,No workers,3-person household,"$25,000 to $34,999",2 vehicles available,0.0,4.83824513554
738,Nonfamily households,No workers,3-person household,"$25,000 to $34,999",3 vehicles available,0.0,1.4741173609
739,Nonfamily households,No workers,3-person household,"$25,000 to $34,999",4 or more vehicles available,0.0,0.444052905934
740,Nonfamily households,No workers,3-person household,"$35,000 to $44,999",No vehicle available,0.0,3.74534150098
741,Nonfamily households,No workers,3-person household,"$35,000 to $44,999",1 vehicle available,0.0,7.10398444453
742,Nonfamily households,No workers,3-person household,"$35,000 to $44,999",2 vehicles available,0.0,3.80503085392
743,Nonfamily households,No workers,3-person household,"$35,000 to $44,999",3 vehicles available,0.0,1.15931745568
744,Nonfamily households,No workers,3-person household,"$35,000 to $44,999",4 or more vehicles available,0.0,0.349224762392
745,Nonfamily households,No workers,3-person household,"$45,000 to $59,999",No vehicle available,0.0,4.54304168163
746,Nonfamily households,No workers,3-person household,"$45,000 to $59,999",1 vehicle available,0.0,8.61702395595
747,Nonfamily households,No workers,3-person household,"$45,000 to $59,999",2 vehicles available,0.0,4.61544394943
748,Nonfamily households,No workers,3-person household,"$45,000 to $59,999",3 vehicles available,0.0,1.40623425715
749,Nonfamily households,No workers,3-person household,"$45,000 to $59,999",4 or more vehicles available,0.0,0.423604269835
750,Nonfamily households,No workers,3-person household,"$60,000 to $99,999",No vehicle available,0.0,4.5689209848
751,Nonfamily households,No workers,3-person household,"$60,000 to $99,999",1 vehicle available,0.0,8.66611057918
752,Nonfamily households,No workers,3-person household,"$60,000 to $99,999",2 vehicles available,0.0,4.64173568998
753,Nonfamily households,No workers,3-person household,"$60,000 to $99,999",3 vehicles available,0.0,1.41424482919
754,Nonfamily households,No workers,3-person household,"$60,000 to $99,999",4 or more vehicles available,0.0,0.426017319085
755,Nonfamily households,No workers,3-person household,"Less than $15,000",No vehicle available,0.0,5.11708724397
756,Nonfamily households,No workers,3-person household,"Less than $15,000",1 vehicle available,0.0,9.70584609519
757,Nonfamily households,No workers,3-person household,"Less than $15,000",2 vehicles available,0.0,5.1986380522
758,Nonfamily households,No workers,3-person household,"Less than $15,000",3 vehicles available,0.0,1.5839219368
759,Nonfamily households,No workers,3-person household,"Less than $15,000",4 or more vehicles available,0.0,0.477129676011
760,Nonfamily households,No workers,4-or-more-person household,"$100,000 to $149,999",No vehicle available,0.0,2.21339401391
761,Nonfamily households,No workers,4-or-more-person household,"$100,000 to $149,999",1 vehicle available,0.0,4.19825979563
762,Nonfamily households,No workers,4-or-more-person household,"$100,000 to $149,999",2 vehicles available,0.0,2.24866878297
763,Nonfamily households,No workers,4-or-more-person household,"$100,000 to $149,999",3 vehicles available,0.0,0.68512479195
764,Nonfamily households,No workers,4-or-more-person household,"$100,000 to $149,999",4 or more vehicles available,0.0,0.206382248024
765,Nonfamily households,No workers,4-or-more-person household,"$15,000 to $24,999",No vehicle available,0.0,2.13892158012
766,Nonfamily households,No workers,4-or-more-person household,"$15,000 to $24,999",1 vehicle available,0.0,4.05700404871
767,Nonfamily households,No workers,4-or-more-person household,"$15,000 to $24,999",2 vehicles available,0.0,2.17300948508
768,Nonfamily households,No workers,4-or-more-person household,"$15,000 to $24,999",3 vehicles available,0.0,0.662072904041
769,Nonfamily households,No workers,4-or-more-person household,"$15,000 to $24,999",4 or more vehicles available,0.0,0.199438256938
770,Nonfamily households,No workers,4-or-more-person household,"$150,000 or more",No vehicle available,0.0,1.97021353845
771,Nonfamily households,No workers,4-or-more-person household,"$150,000 or more",1 vehicle available,0.0,3.73700671244
772,Nonfamily households,No workers,4-or-more-person household,"$150,000 or more",2 vehicles available,0.0,2.00161275031
773,Nonfamily households,No workers,4-or-more-person household,"$150,000 or more",3 vehicles available,0.0,0.609851717382
774,Nonfamily households,No workers,4-or-more-person household,"$150,000 or more",4 or more vehicles available,0.0,0.183707508287
775,Nonfamily households,No workers,4-or-more-person household,"$25,000 to $34,999",No vehicle available,0.0,2.52396535729
776,Nonfamily households,No workers,4-or-more-person household,"$25,000 to $34,999",1 vehicle available,0.0,4.78733665063
777,Nonfamily households,No workers,4-or-more-person household,"$25,000 to $34,999",2 vehicles available,0.0,2.56418968904
778,Nonfamily households,No workers,4-or-more-person household,"$25,000 to $34,999",3 vehicles available,0.0,0.781257755932
779,Nonfamily households,No workers,4-or-more-person household,"$25,000 to $34,999",4 or more vehicles available,0.0,0.235340676399
780,Nonfamily households,No workers,4-or-more-person household,"$35,000 to $44,999",No vehicle available,0.0,1.98496888638
781,Nonfamily households,No workers,4-or-more-person household,"$35,000 to $44,999",1 vehicle available,0.0,3.76499394996
782,Nonfamily households,No workers,4-or-more-person household,"$35,000 to $44,999",2 vehicles available,0.0,2.01660325361
783,Nonfamily households,No workers,4-or-more-person household,"$35,000 to $44,999",3 vehicles available,0.0,0.614419026509
784,Nonfamily households,No workers,4-or-more-person household,"$35,000 to $44,999",4 or more vehicles available,0.0,0.185083332861
785,Nonfamily households,No workers,4-or-more-person household,"$45,000 to $59,999",No vehicle available,0.0,2.40773675384
786,Nonfamily households,No workers,4-or-more-person household,"$45,000 to $59,999",1 vehicle available,0.0,4.56687980023
787,Nonfamily households,No workers,4-or-more-person household,"$45,000 to $59,999",2 vehicles available,0.0,2.44610875512
788,Nonfamily households,No workers,4-or-more-person household,"$45,000 to $59,999",3 vehicles available,0.0,0.745280836657
789,Nonfamily households,No workers,4-or-more-person household,"$45,000 to $59,999",4 or more vehicles available,0.0,0.224503238367
790,Nonfamily households,No workers,4-or-more-person household,"$60,000 to $99,999",No vehicle available,0.0,2.42145235536
791,Nonfamily households,No workers,4-or-more-person household,"$60,000 to $99,999",1 vehicle available,0.0,4.59289489653
792,Nonfamily households,No workers,4-or-more-person household,"$60,000 to $99,999",2 vehicles available,0.0,2.46004294162
793,Nonfamily households,No workers,4-or-more-person household,"$60,000 to $99,999",3 vehicles available,0.0,0.749526306998
794,Nonfamily households,No workers,4-or-more-person household,"$60,000 to $99,999",4 or more vehicles available,0.0,0.225782114454
795,Nonfamily households,No workers,4-or-more-person household,"Less than $15,000",No vehicle available,0.0,2.71197138246
796,Nonfamily households,No workers,4-or-more-person household,"Less than $15,000",1 vehicle available,0.0,5.14393747805
797,Nonfamily households,No workers,4-or-more-person household,"Less than $15,000",2 vehicles available,0.0,2.75519195846
798,Nonfamily households,No workers,4-or-more-person household,"Less than $15,000",3 vehicles available,0.0,0.839452360266
799,Nonfamily households,No workers,4-or-more-person household,"Less than $15,000",4 or more vehicles available,0.0,0.252870816027
800,Nonfamily households,1 worker,1-person household,"$100,000 to $149,999",No vehicle available,0.0,0.0331685622643
801,Nonfamily households,1 worker,1-person household,"$100,000 to $149,999",1 vehicle available,15.0,876.407856184
802,Nonfamily households,1 worker,1-person household,"$100,000 to $149,999",2 vehicles available,3.0,160.555162808
803,Nonfamily households,1 worker,1-person household,"$100,000 to $149,999",3 vehicles available,3.0,226.130592378
804,Nonfamily households,1 worker,1-person household,"$100,000 to $149,999",4 or more vehicles available,0.0,0.0447305576786
805,Nonfamily households,1 worker,1-person household,"$15,000 to $24,999",No vehicle available,10.0,320.525641448
806,Nonfamily households,1 worker,1-person household,"$15,000 to $24,999",1 vehicle available,34.0,1919.68535209
807,Nonfamily households,1 worker,1-person household,"$15,000 to $24,999",2 vehicles available,7.0,362.023857569
808,Nonfamily households,1 worker,1-person household,"$15,000 to $24,999",3 vehicles available,1.0,72.8407144447
809,Nonfamily households,1 worker,1-person household,"$15,000 to $24,999",4 or more vehicles available,0.0,0.043225541638
810,Nonfamily households,1 worker,1-person household,"$150,000 or more",No vehicle available,1.0,29.5244091261
811,Nonfamily households,1 worker,1-person household,"$150,000 or more",1 vehicle available,5.0,260.039651414
812,Nonfamily households,1 worker,1-person household,"$150,000 or more",2 vehicles available,2.0,95.2768925442
813,Nonfamily households,1 worker,1-person household,"$150,000 or more",3 vehicles available,0.0,0.0670953825905
814,Nonfamily households,1 worker,1-person household,"$150,000 or more",4 or more vehicles available,0.0,0.0398161148747
815,Nonfamily households,1 worker,1-person household,"$25,000 to $34,999",No vehicle available,4.0,151.290374114
816,Nonfamily households,1 worker,1-person household,"$25,000 to $34,999",1 vehicle available,22.0,1465.75823335
817,Nonfamily households,1 worker,1-person household,"$25,000 to $34,999",2 vehicles available,6.0,366.166770412
818,Nonfamily households,1 worker,1-person household,"$25,000 to $34,999",3 vehicles available,0.0,0.0859533334777
819,Nonfamily households,1 worker,1-person household,"$25,000 to $34,999",4 or more vehicles available,0.0,0.0510069049088
820,Nonfamily households,1 worker,1-person household,"$35,000 to $44,999",No vehicle available,1.0,29.7455237011
821,Nonfamily households,1 worker,1-person household,"$35,000 to $44,999",1 vehicle available,22.0,1152.74343198
822,Nonfamily households,1 worker,1-person household,"$35,000 to $44,999",2 vehicles available,6.0,287.971324327
823,Nonfamily households,1 worker,1-person household,"$35,000 to $44,999",3 vehicles available,1.0,67.5978741709
824,Nonfamily households,1 worker,1-person household,"$35,000 to $44,999",4 or more vehicles available,0.0,0.0401143062213
825,Nonfamily households,1 worker,1-person household,"$45,000 to $59,999",No vehicle available,1.0,36.0808631151
826,Nonfamily households,1 worker,1-person household,"$45,000 to $59,999",1 vehicle available,24.0,1525.37461901
827,Nonfamily households,1 worker,1-person household,"$45,000 to $59,999",2 vehicles available,2.0,116.434930272
828,Nonfamily households,1 worker,1-person household,"$45,000 to $59,999",3 vehicles available,0.0,0.0819951825135
829,Nonfamily households,1 worker,1-person household,"$45,000 to $59,999",4 or more vehicles available,0.0,0.0486580369629
830,Nonfamily households,1 worker,1-person household,"$60,000 to $99,999",No vehicle available,0.0,0.0362863966894
831,Nonfamily households,1 worker,1-person household,"$60,000 to $99,999",1 vehicle available,37.0,2365.01513386
832,Nonfamily households,1 worker,1-person household,"$60,000 to $99,999",2 vehicles available,4.0,234.196396847
833,Nonfamily households,1 worker,1-person household,"$60,000 to $99,999",3 vehicles available,1.0,82.4622656562
834,Nonfamily households,1 worker,1-person household,"$60,000 to $99,999",4 or more vehicles available,1.0,48.9352160377
835,Nonfamily households,1 worker,1-person household,"Less than $15,000",No vehicle available,19.0,772.158789063
836,Nonfamily households,1 worker,1-person household,"Less than $15,000",1 vehicle available,44.0,3149.8803032
837,Nonfamily households,1 worker,1-person household,"Less than $15,000",2 vehicles available,3.0,196.720965225
838,Nonfamily households,1 worker,1-person household,"Less than $15,000",3 vehicles available,1.0,92.3558558142
839,Nonfamily households,1 worker,1-person household,"Less than $15,000",4 or more vehicles available,1.0,54.8063253009
840,Nonfamily households,1 worker,2-person household,"$100,000 to $149,999",No vehicle available,0.0,37.365942323
841,Nonfamily households,1 worker,2-person household,"$100,000 to $149,999",1 vehicle available,0.0,65.8209725716
842,Nonfamily households,1 worker,2-person household,"$100,000 to $149,999",2 vehicles available,0.0,60.2909757874
843,Nonfamily households,1 worker,2-person household,"$100,000 to $149,999",3 vehicles available,0.0,84.9155756278
844,Nonfamily households,1 worker,2-person household,"$100,000 to $149,999",4 or more vehicles available,0.0,50.3910728773
845,Nonfamily households,1 worker,2-person household,"$15,000 to $24,999",No vehicle available,0.0,36.1087180565
846,Nonfamily households,1 worker,2-person household,"$15,000 to $24,999",1 vehicle available,0.0,63.6063429164
847,Nonfamily households,1 worker,2-person household,"$15,000 to $24,999",2 vehicles available,0.0,58.2624098501
848,Nonfamily households,1 worker,2-person household,"$15,000 to $24,999",3 vehicles available,0.0,82.0584839649
849,Nonfamily households,1 worker,2-person household,"$15,000 to $24,999",4 or more vehicles available,0.0,48.695601662
850,Nonfamily households,1 worker,2-person household,"$150,000 or more",No vehicle available,0.0,33.2606327563
851,Nonfamily households,1 worker,2-person household,"$150,000 or more",1 vehicle available,0.0,58.5893747157
852,Nonfamily households,1 worker,2-person household,"$150,000 or more",2 vehicles available,0.0,53.6669458741
853,Nonfamily households,1 worker,2-person household,"$150,000 or more",3 vehicles available,0.0,75.5860979453
854,Nonfamily households,1 worker,2-person household,"$150,000 or more",4 or more vehicles available,0.0,44.8547223747
855,Nonfamily households,1 worker,2-person household,"$25,000 to $34,999",No vehicle available,0.0,42.6089270022
856,Nonfamily households,1 worker,2-person household,"$25,000 to $34,999",1 vehicle available,0.0,75.0566114799
857,Nonfamily households,1 worker,2-person household,"$25,000 to $34,999",2 vehicles available,0.0,68.7506757894
858,Nonfamily households,1 worker,2-person household,"$25,000 to $34,999",3 vehicles available,0.0,96.8304648119
859,Nonfamily households,1 worker,2-person household,"$25,000 to $34,999",4 or more vehicles available,0.0,57.4616726437
860,Nonfamily households,1 worker,2-person household,"$35,000 to $44,999",No vehicle available,0.0,33.5097287041
861,Nonfamily households,1 worker,2-person household,"$35,000 to $44,999",1 vehicle available,0.0,59.0281629953
862,Nonfamily households,1 worker,2-person household,"$35,000 to $44,999",2 vehicles available,0.0,54.0688690379
863,Nonfamily households,1 worker,2-person household,"$35,000 to $44,999",3 vehicles available,0.0,76.1521782976
864,Nonfamily households,1 worker,2-person household,"$35,000 to $44,999",4 or more vehicles available,0.0,45.1906489238
865,Nonfamily households,1 worker,2-person household,"$45,000 to $59,999",No vehicle available,0.0,40.6467859347
866,Nonfamily households,1 worker,2-person household,"$45,000 to $59,999",1 vehicle available,0.0,71.6002545583
867,Nonfamily households,1 worker,2-person household,"$45,000 to $59,999",2 vehicles available,0.0,65.5847072032
868,Nonfamily households,1 worker,2-person household,"$45,000 to $59,999",3 vehicles available,0.0,92.3714219551
869,Nonfamily households,1 worker,2-person household,"$45,000 to $59,999",4 or more vehicles available,0.0,54.8155626468
870,Nonfamily households,1 worker,2-person household,"$60,000 to $99,999",No vehicle available,0.0,40.8783291539
871,Nonfamily households,1 worker,2-person household,"$60,000 to $99,999",1 vehicle available,0.0,72.0081233
872,Nonfamily households,1 worker,2-person household,"$60,000 to $99,999",2 vehicles available,0.0,65.9583085566
873,Nonfamily households,1 worker,2-person household,"$60,000 to $99,999",3 vehicles available,0.0,92.8976130403
874,Nonfamily households,1 worker,2-person household,"$60,000 to $99,999",4 or more vehicles available,0.0,55.1278178854
875,Nonfamily households,1 worker,2-person household,"Less than $15,000",No vehicle available,0.0,45.7827958427
876,Nonfamily households,1 worker,2-person household,"Less than $15,000",1 vehicle available,0.0,80.6474549301
