,hh_type,workers,hh_size,hh_inc,vehicle,sample,total
602,Family households,3 or more workers,4-or-more-person household,"$100,000 to $149,999",2 vehicles available,4.0,349.937682033
603,Family households,3 or more workers,4-or-more-person household,"$100,000 to $149,999",3 vehicles available,13.0,1312.02168914
604,Family households,3 or more workers,4-or-more-person household,"$100,000 to $149,999",4 or more vehicles available,17.0,1444.53087495
605,Family households,3 or more workers,4-or-more-person household,"$15,000 to $24,999",No vehicle available,0.0,0.115494906772
606,Family households,3 or more workers,4-or-more-person household,"$15,000 to $24,999",1 vehicle available,0.0,0.287269504666
607,Family households,3 or more workers,4-or-more-person household,"$15,000 to $24,999",2 vehicles available,0.0,0.0892205550773
608,Family households,3 or more workers,4-or-more-person household,"$15,000 to $24,999",3 vehicles available,1.0,102.927604093
609,Family households,3 or more workers,4-or-more-person household,"$15,000 to $24,999",4 or more vehicles available,0.0,0.0866586878393
610,Family households,3 or more workers,4-or-more-person household,"$150,000 or more",No vehicle available,0.0,0.0924302650954
611,Family households,3 or more workers,4-or-more-person household,"$150,000 or more",1 vehicle available,0.0,0.229901016522
612,Family households,3 or more workers,4-or-more-person household,"$150,000 or more",2 vehicles available,3.0,214.208915048
613,Family households,3 or more workers,4-or-more-person household,"$150,000 or more",3 vehicles available,17.0,1400.33566815
614,Family households,3 or more workers,4-or-more-person household,"$150,000 or more",4 or more vehicles available,27.0,1872.52333691
615,Family households,3 or more workers,4-or-more-person household,"$25,000 to $34,999",No vehicle available,0.0,0.103451513545
616,Family households,3 or more workers,4-or-more-person household,"$25,000 to $34,999",1 vehicle available,0.0,0.257314074565
617,Family households,3 or more workers,4-or-more-person household,"$25,000 to $34,999",2 vehicles available,0.0,0.079916956687
618,Family households,3 or more workers,4-or-more-person household,"$25,000 to $34,999",3 vehicles available,1.0,92.1946839611
619,Family households,3 or more workers,4-or-more-person household,"$25,000 to $34,999",4 or more vehicles available,0.0,0.0776222317447
620,Family households,3 or more workers,4-or-more-person household,"$35,000 to $44,999",No vehicle available,0.0,0.109806824513
621,Family households,3 or more workers,4-or-more-person household,"$35,000 to $44,999",1 vehicle available,0.0,0.273121585777
622,Family households,3 or more workers,4-or-more-person household,"$35,000 to $44,999",2 vehicles available,1.0,84.8264751074
623,Family households,3 or more workers,4-or-more-person household,"$35,000 to $44,999",3 vehicles available,1.0,97.8584569316
624,Family households,3 or more workers,4-or-more-person household,"$35,000 to $44,999",4 or more vehicles available,1.0,82.3907789015
625,Family households,3 or more workers,4-or-more-person household,"$45,000 to $59,999",No vehicle available,0.0,0.109412113817
626,Family households,3 or more workers,4-or-more-person household,"$45,000 to $59,999",1 vehicle available,1.0,272.139825202
627,Family households,3 or more workers,4-or-more-person household,"$45,000 to $59,999",2 vehicles available,0.0,0.084521558567
628,Family households,3 or more workers,4-or-more-person household,"$45,000 to $59,999",3 vehicles available,5.0,487.53347869
629,Family households,3 or more workers,4-or-more-person household,"$45,000 to $59,999",4 or more vehicles available,4.0,328.378470778
630,Family households,3 or more workers,4-or-more-person household,"$60,000 to $99,999",No vehicle available,0.0,0.132226117632
631,Family households,3 or more workers,4-or-more-person household,"$60,000 to $99,999",1 vehicle available,0.0,0.328884903912
632,Family households,3 or more workers,4-or-more-person household,"$60,000 to $99,999",2 vehicles available,5.0,510.727613043
633,Family households,3 or more workers,4-or-more-person household,"$60,000 to $99,999",3 vehicles available,13.0,1531.89722619
634,Family households,3 or more workers,4-or-more-person household,"$60,000 to $99,999",4 or more vehicles available,14.0,1388.97541383
635,Family households,3 or more workers,4-or-more-person household,"Less than $15,000",No vehicle available,0.0,0.102388544044
636,Family households,3 or more workers,4-or-more-person household,"Less than $15,000",1 vehicle available,0.0,0.254670159515
637,Family households,3 or more workers,4-or-more-person household,"Less than $15,000",2 vehicles available,2.0,158.19161188
638,Family households,3 or more workers,4-or-more-person household,"Less than $15,000",3 vehicles available,0.0,0.0912473789495
639,Family households,3 or more workers,4-or-more-person household,"Less than $15,000",4 or more vehicles available,0.0,0.0768246594121
640,Nonfamily households,No workers,1-person household,"$100,000 to $149,999",No vehicle available,0.0,251.471622778
641,Nonfamily households,No workers,1-person household,"$100,000 to $149,999",1 vehicle available,0.0,616.025341391
642,Nonfamily households,No workers,1-person household,"$100,000 to $149,999",2 vehicles available,0.0,299.998260093
643,Nonfamily households,No workers,1-person household,"$100,000 to $149,999",3 vehicles available,0.0,159.797546196
644,Nonfamily households,No workers,1-person household,"$100,000 to $149,999",4 or more vehicles available,0.0,50.0586945129
645,Nonfamily households,No workers,1-person household,"$15,000 to $24,999",No vehicle available,0.0,256.462095081
646,Nonfamily households,No workers,1-person household,"$15,000 to $24,999",1 vehicle available,0.0,628.250408259
647,Nonfamily households,No workers,1-person household,"$15,000 to $24,999",2 vehicles available,0.0,305.951746977
648,Nonfamily households,No workers,1-person household,"$15,000 to $24,999",3 vehicles available,0.0,162.968739906
649,Nonfamily households,No workers,1-person household,"$15,000 to $24,999",4 or more vehicles available,0.0,51.0521128784
650,Nonfamily households,No workers,1-person household,"$150,000 or more",No vehicle available,0.0,205.245929
651,Nonfamily households,No workers,1-person household,"$150,000 or more",1 vehicle available,0.0,502.787122
652,Nonfamily households,No workers,1-person household,"$150,000 or more",2 vehicles available,0.0,244.852365094
653,Nonfamily households,No workers,1-person household,"$150,000 or more",3 vehicles available,0.0,130.423446823
654,Nonfamily households,No workers,1-person household,"$150,000 or more",4 or more vehicles available,0.0,40.8568694405
655,Nonfamily households,No workers,1-person household,"$25,000 to $34,999",No vehicle available,0.0,229.719150779
656,Nonfamily households,No workers,1-person household,"$25,000 to $34,999",1 vehicle available,0.0,562.738716677
657,Nonfamily households,No workers,1-person household,"$25,000 to $34,999",2 vehicles available,0.0,274.048199883
658,Nonfamily households,No workers,1-person household,"$25,000 to $34,999",3 vehicles available,0.0,145.974946212
659,Nonfamily households,No workers,1-person household,"$25,000 to $34,999",4 or more vehicles available,0.0,45.7285822773
660,Nonfamily households,No workers,1-person household,"$35,000 to $44,999",No vehicle available,0.0,243.831429938
661,Nonfamily households,No workers,1-person household,"$35,000 to $44,999",1 vehicle available,0.0,597.30930357
662,Nonfamily households,No workers,1-person household,"$35,000 to $44,999",2 vehicles available,0.0,290.883734432
663,Nonfamily households,No workers,1-person household,"$35,000 to $44,999",3 vehicles available,0.0,154.942588588
664,Nonfamily households,No workers,1-person household,"$35,000 to $44,999",4 or more vehicles available,0.0,48.5378148399
665,Nonfamily households,No workers,1-person household,"$45,000 to $59,999",No vehicle available,0.0,242.954955512
666,Nonfamily households,No workers,1-person household,"$45,000 to $59,999",1 vehicle available,0.0,595.162220527
667,Nonfamily households,No workers,1-person household,"$45,000 to $59,999",2 vehicles available,0.0,289.838126185
668,Nonfamily households,No workers,1-person household,"$45,000 to $59,999",3 vehicles available,0.0,154.38563325
669,Nonfamily households,No workers,1-person household,"$45,000 to $59,999",4 or more vehicles available,0.0,48.3633412153
670,Nonfamily households,No workers,1-person household,"$60,000 to $99,999",No vehicle available,0.0,293.61456795
671,Nonfamily households,No workers,1-person household,"$60,000 to $99,999",1 vehicle available,0.0,719.262127713
672,Nonfamily households,No workers,1-person household,"$60,000 to $99,999",2 vehicles available,0.0,350.273555919
673,Nonfamily households,No workers,1-person household,"$60,000 to $99,999",3 vehicles available,0.0,186.577264534
674,Nonfamily households,No workers,1-person household,"$60,000 to $99,999",4 or more vehicles available,0.0,58.4477954179
675,Nonfamily households,No workers,1-person household,"Less than $15,000",No vehicle available,0.0,227.358774959
676,Nonfamily households,No workers,1-person household,"Less than $15,000",1 vehicle available,0.0,556.956548078
677,Nonfamily households,No workers,1-person household,"Less than $15,000",2 vehicles available,0.0,271.232340855
678,Nonfamily households,No workers,1-person household,"Less than $15,000",3 vehicles available,0.0,144.475046302
679,Nonfamily households,No workers,1-person household,"Less than $15,000",4 or more vehicles available,0.0,45.258718796
680,Nonfamily households,No workers,2-person household,"$100,000 to $149,999",No vehicle available,0.0,28.028493632
681,Nonfamily households,No workers,2-person household,"$100,000 to $149,999",1 vehicle available,0.0,68.6608777863
682,Nonfamily households,No workers,2-person household,"$100,000 to $149,999",2 vehicles available,0.0,33.4371696883
683,Nonfamily households,No workers,2-person household,"$100,000 to $149,999",3 vehicles available,0.0,17.810695523
684,Nonfamily households,No workers,2-person household,"$100,000 to $149,999",4 or more vehicles available,0.0,5.57943590167
685,Nonfamily households,No workers,2-person household,"$15,000 to $24,999",No vehicle available,0.0,28.5847210886
686,Nonfamily households,No workers,2-person household,"$15,000 to $24,999",1 vehicle available,0.0,70.0234578066
687,Nonfamily households,No workers,2-person household,"$15,000 to $24,999",2 vehicles available,0.0,34.1007327073
688,Nonfamily households,No workers,2-person household,"$15,000 to $24,999",3 vehicles available,0.0,18.1641500468
689,Nonfamily households,No workers,2-person household,"$15,000 to $24,999",4 or more vehicles available,0.0,5.69016020536
690,Nonfamily households,No workers,2-person household,"$150,000 or more",No vehicle available,0.0,22.8762758613
691,Nonfamily households,No workers,2-person household,"$150,000 or more",1 vehicle available,0.0,56.0395860635
692,Nonfamily households,No workers,2-person household,"$150,000 or more",2 vehicles available,0.0,27.2907252118
693,Nonfamily households,No workers,2-person household,"$150,000 or more",3 vehicles available,0.0,14.5367207177
694,Nonfamily households,No workers,2-person household,"$150,000 or more",4 or more vehicles available,0.0,4.55381999879
695,Nonfamily households,No workers,2-person household,"$25,000 to $34,999",No vehicle available,0.0,25.6040092461
696,Nonfamily households,No workers,2-person household,"$25,000 to $34,999",1 vehicle available,0.0,62.7216636318
697,Nonfamily households,No workers,2-person household,"$25,000 to $34,999",2 vehicles available,0.0,30.5448310247
698,Nonfamily households,No workers,2-person household,"$25,000 to $34,999",3 vehicles available,0.0,16.2700578503
699,Nonfamily households,No workers,2-person household,"$25,000 to $34,999",4 or more vehicles available,0.0,5.09681077729
700,Nonfamily households,No workers,2-person household,"$35,000 to $44,999",No vehicle available,0.0,27.176933945
701,Nonfamily households,No workers,2-person household,"$35,000 to $44,999",1 vehicle available,0.0,66.5748279129
702,Nonfamily households,No workers,2-person household,"$35,000 to $44,999",2 vehicles available,0.0,32.4212839926
703,Nonfamily households,No workers,2-person household,"$35,000 to $44,999",3 vehicles available,0.0,17.2695722467
704,Nonfamily households,No workers,2-person household,"$35,000 to $44,999",4 or more vehicles available,0.0,5.40992187954
705,Nonfamily households,No workers,2-person household,"$45,000 to $59,999",No vehicle available,0.0,27.0792439648
706,Nonfamily households,No workers,2-person household,"$45,000 to $59,999",1 vehicle available,0.0,66.3355185914
707,Nonfamily households,No workers,2-person household,"$45,000 to $59,999",2 vehicles available,0.0,32.3047427154
708,Nonfamily households,No workers,2-person household,"$45,000 to $59,999",3 vehicles available,0.0,17.2074951862
709,Nonfamily households,No workers,2-person household,"$45,000 to $59,999",4 or more vehicles available,0.0,5.39047541945
710,Nonfamily households,No workers,2-person household,"$60,000 to $99,999",No vehicle available,0.0,32.7256569036
711,Nonfamily households,No workers,2-person household,"$60,000 to $99,999",1 vehicle available,0.0,80.1674309952
712,Nonfamily households,No workers,2-person household,"$60,000 to $99,999",2 vehicles available,0.0,39.0407475128
713,Nonfamily households,No workers,2-person household,"$60,000 to $99,999",3 vehicles available,0.0,20.7955061215
714,Nonfamily households,No workers,2-person household,"$60,000 to $99,999",4 or more vehicles available,0.0,6.51446729287
715,Nonfamily households,No workers,2-person household,"Less than $15,000",No vehicle available,0.0,25.3409267642
716,Nonfamily households,No workers,2-person household,"Less than $15,000",1 vehicle available,0.0,62.0771953854
717,Nonfamily households,No workers,2-person household,"Less than $15,000",2 vehicles available,0.0,30.2309813506
718,Nonfamily households,No workers,2-person household,"Less than $15,000",3 vehicles available,0.0,16.1028821882
719,Nonfamily households,No workers,2-person household,"Less than $15,000",4 or more vehicles available,0.0,5.04444079038
720,Nonfamily households,No workers,3-person household,"$100,000 to $149,999",No vehicle available,0.0,3.62926199347
721,Nonfamily households,No workers,3-person household,"$100,000 to $149,999",1 vehicle available,0.0,8.89053537661
722,Nonfamily households,No workers,3-person household,"$100,000 to $149,999",2 vehicles available,0.0,4.32960296448
723,Nonfamily households,No workers,3-person household,"$100,000 to $149,999",3 vehicles available,0.0,2.30621314108
724,Nonfamily households,No workers,3-person household,"$100,000 to $149,999",4 or more vehicles available,0.0,0.722451763866
725,Nonfamily households,No workers,3-person household,"$15,000 to $24,999",No vehicle available,0.0,3.70128495676
726,Nonfamily households,No workers,3-person household,"$15,000 to $24,999",1 vehicle available,0.0,9.06696868571
727,Nonfamily households,No workers,3-person household,"$15,000 to $24,999",2 vehicles available,0.0,4.41552424433
728,Nonfamily households,No workers,3-person household,"$15,000 to $24,999",3 vehicles available,0.0,2.35198010547
729,Nonfamily households,No workers,3-person household,"$15,000 to $24,999",4 or more vehicles available,0.0,0.736788870684
730,Nonfamily households,No workers,3-person household,"$150,000 or more",No vehicle available,0.0,2.96212845491
731,Nonfamily households,No workers,3-person household,"$150,000 or more",1 vehicle available,0.0,7.25627079716
732,Nonfamily households,No workers,3-person household,"$150,000 or more",2 vehicles available,0.0,3.53373224712
733,Nonfamily households,No workers,3-person household,"$150,000 or more",3 vehicles available,0.0,1.88228339001
734,Nonfamily households,No workers,3-person household,"$150,000 or more",4 or more vehicles available,0.0,0.589650163284
735,Nonfamily households,No workers,3-person household,"$25,000 to $34,999",No vehicle available,0.0,3.31532828191
736,Nonfamily households,No workers,3-person household,"$25,000 to $34,999",1 vehicle available,0.0,8.121497822
737,Nonfamily households,No workers,3-person household,"$25,000 to $34,999",2 vehicles available,0.0,3.95508926703
738,Nonfamily households,No workers,3-person household,"$25,000 to $34,999",3 vehicles available,0.0,2.10672408454
739,Nonfamily households,No workers,3-person household,"$25,000 to $34,999",4 or more vehicles available,0.0,0.659959178856
740,Nonfamily households,No workers,3-person household,"$35,000 to $44,999",No vehicle available,0.0,3.5189980154
741,Nonfamily households,No workers,3-person household,"$35,000 to $44,999",1 vehicle available,0.0,8.62042376728
742,Nonfamily households,No workers,3-person household,"$35,000 to $44,999",2 vehicles available,0.0,4.19806127717
743,Nonfamily households,No workers,3-person household,"$35,000 to $44,999",3 vehicles available,0.0,2.23614593853
744,Nonfamily households,No workers,3-person household,"$35,000 to $44,999",4 or more vehicles available,0.0,0.700502286097
745,Nonfamily households,No workers,3-person household,"$45,000 to $59,999",No vehicle available,0.0,3.50634865447
746,Nonfamily households,No workers,3-person household,"$45,000 to $59,999",1 vehicle available,0.0,8.58943686386
747,Nonfamily households,No workers,3-person household,"$45,000 to $59,999",2 vehicles available,0.0,4.1829709611
748,Nonfamily households,No workers,3-person household,"$45,000 to $59,999",3 vehicles available,0.0,2.22810790698
749,Nonfamily households,No workers,3-person household,"$45,000 to $59,999",4 or more vehicles available,0.0,0.697984266419
750,Nonfamily households,No workers,3-person household,"$60,000 to $99,999",No vehicle available,0.0,4.23747292206
751,Nonfamily households,No workers,3-person household,"$60,000 to $99,999",1 vehicle available,0.0,10.380458338
752,Nonfamily households,No workers,3-person household,"$60,000 to $99,999",2 vehicles available,0.0,5.05518073876
753,Nonfamily households,No workers,3-person household,"$60,000 to $99,999",3 vehicles available,0.0,2.69270054227
754,Nonfamily households,No workers,3-person household,"$60,000 to $99,999",4 or more vehicles available,0.0,0.843524053207
755,Nonfamily households,No workers,3-person household,"Less than $15,000",No vehicle available,0.0,3.28126311718
756,Nonfamily households,No workers,3-person household,"Less than $15,000",1 vehicle available,0.0,8.03804902368
757,Nonfamily households,No workers,3-person household,"Less than $15,000",2 vehicles available,0.0,3.91445052602
758,Nonfamily households,No workers,3-person household,"Less than $15,000",3 vehicles available,0.0,2.08507738868
759,Nonfamily households,No workers,3-person household,"Less than $15,000",4 or more vehicles available,0.0,0.653178065123
760,Nonfamily households,No workers,4-or-more-person household,"$100,000 to $149,999",No vehicle available,0.0,2.41089429981
761,Nonfamily households,No workers,4-or-more-person household,"$100,000 to $149,999",1 vehicle available,0.0,5.90592277446
762,Nonfamily households,No workers,4-or-more-person household,"$100,000 to $149,999",2 vehicles available,0.0,2.87612609018
763,Nonfamily households,No workers,4-or-more-person household,"$100,000 to $149,999",3 vehicles available,0.0,1.53200185767
764,Nonfamily households,No workers,4-or-more-person household,"$100,000 to $149,999",4 or more vehicles available,0.0,0.479919841148
765,Nonfamily households,No workers,4-or-more-person household,"$15,000 to $24,999",No vehicle available,0.0,2.45873866926
766,Nonfamily households,No workers,4-or-more-person household,"$15,000 to $24,999",1 vehicle available,0.0,6.02312623345
767,Nonfamily households,No workers,4-or-more-person household,"$15,000 to $24,999",2 vehicles available,0.0,2.93320301772
768,Nonfamily households,No workers,4-or-more-person household,"$15,000 to $24,999",3 vehicles available,0.0,1.56240454388
769,Nonfamily households,No workers,4-or-more-person household,"$15,000 to $24,999",4 or more vehicles available,0.0,0.489443884649
770,Nonfamily households,No workers,4-or-more-person household,"$150,000 or more",No vehicle available,0.0,1.96772198317
771,Nonfamily households,No workers,4-or-more-person household,"$150,000 or more",1 vehicle available,0.0,4.82029182082
772,Nonfamily households,No workers,4-or-more-person household,"$150,000 or more",2 vehicles available,0.0,2.34743453268
773,Nonfamily households,No workers,4-or-more-person household,"$150,000 or more",3 vehicles available,0.0,1.25038817913
774,Nonfamily households,No workers,4-or-more-person household,"$150,000 or more",4 or more vehicles available,0.0,0.391700632277
775,Nonfamily households,No workers,4-or-more-person household,"$25,000 to $34,999",No vehicle available,0.0,2.20235024951
776,Nonfamily households,No workers,4-or-more-person household,"$25,000 to $34,999",1 vehicle available,0.0,5.39505630627
777,Nonfamily households,No workers,4-or-more-person household,"$25,000 to $34,999",2 vehicles available,0.0,2.62733916324
778,Nonfamily households,No workers,4-or-more-person household,"$25,000 to $34,999",3 vehicles available,0.0,1.39948262094
779,Nonfamily households,No workers,4-or-more-person household,"$25,000 to $34,999",4 or more vehicles available,0.0,0.438406437803
780,Nonfamily households,No workers,4-or-more-person household,"$35,000 to $44,999",No vehicle available,0.0,2.33764668179
781,Nonfamily households,No workers,4-or-more-person household,"$35,000 to $44,999",1 vehicle available,0.0,5.72648945153
782,Nonfamily households,No workers,4-or-more-person household,"$35,000 to $44,999",2 vehicles available,0.0,2.78874383321
783,Nonfamily households,No workers,4-or-more-person household,"$35,000 to $44,999",3 vehicles available,0.0,1.48545668691
784,Nonfamily households,No workers,4-or-more-person household,"$35,000 to $44,999",4 or more vehicles available,0.0,0.465338950892
785,Nonfamily households,No workers,4-or-more-person household,"$45,000 to $59,999",No vehicle available,0.0,2.32924379651
786,Nonfamily households,No workers,4-or-more-person household,"$45,000 to $59,999",1 vehicle available,0.0,5.70590506029
787,Nonfamily households,No workers,4-or-more-person household,"$45,000 to $59,999",2 vehicles available,0.0,2.77871943787
788,Nonfamily households,No workers,4-or-more-person household,"$45,000 to $59,999",3 vehicles available,0.0,1.48011707668
789,Nonfamily households,No workers,4-or-more-person household,"$45,000 to $59,999",4 or more vehicles available,0.0,0.463666247378
790,Nonfamily households,No workers,4-or-more-person household,"$60,000 to $99,999",No vehicle available,0.0,2.81492472348
791,Nonfamily households,No workers,4-or-more-person household,"$60,000 to $99,999",1 vehicle available,0.0,6.89566856337
792,Nonfamily households,No workers,4-or-more-person household,"$60,000 to $99,999",2 vehicles available,0.0,3.35812251899
793,Nonfamily households,No workers,4-or-more-person household,"$60,000 to $99,999",3 vehicles available,0.0,1.78874283535
794,Nonfamily households,No workers,4-or-more-person household,"$60,000 to $99,999",4 or more vehicles available,0.0,0.560347347556
795,Nonfamily households,No workers,4-or-more-person household,"Less than $15,000",No vehicle available,0.0,2.17972099
796,Nonfamily households,No workers,4-or-more-person household,"Less than $15,000",1 vehicle available,0.0,5.33962183155
797,Nonfamily households,No workers,4-or-more-person household,"Less than $15,000",2 vehicles available,0.0,2.60034312129
798,Nonfamily households,No workers,4-or-more-person household,"Less than $15,000",3 vehicles available,0.0,1.38510286666
799,Nonfamily households,No workers,4-or-more-person household,"Less than $15,000",4 or more vehicles available,0.0,0.433901789619
800,Nonfamily households,1 worker,1-person household,"$100,000 to $149,999",No vehicle available,0.0,0.0551699105993
801,Nonfamily households,1 worker,1-person household,"$100,000 to $149,999",1 vehicle available,13.0,1032.15527199
802,Nonfamily households,1 worker,1-person household,"$100,000 to $149,999",2 vehicles available,4.0,341.323151265
803,Nonfamily households,1 worker,1-person household,"$100,000 to $149,999",3 vehicles available,0.0,0.0837302064787
804,Nonfamily households,1 worker,1-person household,"$100,000 to $149,999",4 or more vehicles available,1.0,69.5975668101
805,Nonfamily households,1 worker,1-person household,"$15,000 to $24,999",No vehicle available,2.0,112.529522826
806,Nonfamily households,1 worker,1-person household,"$15,000 to $24,999",1 vehicle available,23.0,1862.36036475
807,Nonfamily households,1 worker,1-person household,"$15,000 to $24,999",2 vehicles available,7.0,609.169283736
808,Nonfamily households,1 worker,1-person household,"$15,000 to $24,999",3 vehicles available,0.0,0.0853918384024
809,Nonfamily households,1 worker,1-person household,"$15,000 to $24,999",4 or more vehicles available,0.0,0.0709787354909
810,Nonfamily households,1 worker,1-person household,"$150,000 or more",No vehicle available,0.0,0.0450285381257
811,Nonfamily households,1 worker,1-person household,"$150,000 or more",1 vehicle available,12.0,777.621923783
812,Nonfamily households,1 worker,1-person household,"$150,000 or more",2 vehicles available,3.0,208.935663883
813,Nonfamily households,1 worker,1-person household,"$150,000 or more",3 vehicles available,0.0,0.0683388599645
814,Nonfamily households,1 worker,1-person household,"$150,000 or more",4 or more vehicles available,0.0,0.0568040922402
815,Nonfamily households,1 worker,1-person household,"$25,000 to $34,999",No vehicle available,0.0,0.0503976745822
816,Nonfamily households,1 worker,1-person household,"$25,000 to $34,999",1 vehicle available,23.0,1668.1601283
817,Nonfamily households,1 worker,1-person household,"$25,000 to $34,999",2 vehicles available,2.0,155.899229471
818,Nonfamily households,1 worker,1-person household,"$25,000 to $34,999",3 vehicles available,0.0,0.0764874848079
819,Nonfamily households,1 worker,1-person household,"$25,000 to $34,999",4 or more vehicles available,0.0,0.0635773283971
820,Nonfamily households,1 worker,1-person household,"$35,000 to $44,999",No vehicle available,2.0,106.98748465
821,Nonfamily households,1 worker,1-person household,"$35,000 to $44,999",1 vehicle available,24.0,1847.62413121
822,Nonfamily households,1 worker,1-person household,"$35,000 to $44,999",2 vehicles available,4.0,330.953095719
823,Nonfamily households,1 worker,1-person household,"$35,000 to $44,999",3 vehicles available,1.0,81.1863213397
824,Nonfamily households,1 worker,1-person household,"$35,000 to $44,999",4 or more vehicles available,0.0,0.0674830585178
825,Nonfamily households,1 worker,1-person household,"$45,000 to $59,999",No vehicle available,1.0,53.3014541648
826,Nonfamily households,1 worker,1-person household,"$45,000 to $59,999",1 vehicle available,32.0,2454.64356922
827,Nonfamily households,1 worker,1-person household,"$45,000 to $59,999",2 vehicles available,7.0,577.08604534
828,Nonfamily households,1 worker,1-person household,"$45,000 to $59,999",3 vehicles available,0.0,0.0808944896658
829,Nonfamily households,1 worker,1-person household,"$45,000 to $59,999",4 or more vehicles available,0.0,0.0672404844782
830,Nonfamily households,1 worker,1-person household,"$60,000 to $99,999",No vehicle available,1.0,64.4155761413
831,Nonfamily households,1 worker,1-person household,"$60,000 to $99,999",1 vehicle available,38.0,3522.685687
832,Nonfamily households,1 worker,1-person household,"$60,000 to $99,999",2 vehicles available,11.0,1095.9407003
833,Nonfamily households,1 worker,1-person household,"$60,000 to $99,999",3 vehicles available,4.0,391.048630108
834,Nonfamily households,1 worker,1-person household,"$60,000 to $99,999",4 or more vehicles available,0.0,0.0812610953219
835,Nonfamily households,1 worker,1-person household,"Less than $15,000",No vehicle available,8.0,399.038687542
836,Nonfamily households,1 worker,1-person household,"Less than $15,000",1 vehicle available,27.0,1938.15355986
837,Nonfamily households,1 worker,1-person household,"Less than $15,000",2 vehicles available,4.0,308.594714105
838,Nonfamily households,1 worker,1-person household,"Less than $15,000",3 vehicles available,0.0,0.0757015720571
839,Nonfamily households,1 worker,1-person household,"Less than $15,000",4 or more vehicles available,0.0,0.0629240681523
840,Nonfamily households,1 worker,2-person household,"$100,000 to $149,999",No vehicle available,0.0,29.0420949097
841,Nonfamily households,1 worker,2-person household,"$100,000 to $149,999",1 vehicle available,0.0,41.7952900065
842,Nonfamily households,1 worker,2-person household,"$100,000 to $149,999",2 vehicles available,0.0,44.9191381962
843,Nonfamily households,1 worker,2-person household,"$100,000 to $149,999",3 vehicles available,0.0,44.0765732072
844,Nonfamily households,1 worker,2-person household,"$100,000 to $149,999",4 or more vehicles available,0.0,36.6369841609
845,Nonfamily households,1 worker,2-person household,"$15,000 to $24,999",No vehicle available,0.0,29.618437356
846,Nonfamily households,1 worker,2-person household,"$15,000 to $24,999",1 vehicle available,0.0,42.6247205197
847,Nonfamily households,1 worker,2-person household,"$15,000 to $24,999",2 vehicles available,0.0,45.8105616998
848,Nonfamily households,1 worker,2-person household,"$15,000 to $24,999",3 vehicles available,0.0,44.9512759484
849,Nonfamily households,1 worker,2-person household,"$15,000 to $24,999",4 or more vehicles available,0.0,37.3640477265
850,Nonfamily households,1 worker,2-person household,"$150,000 or more",No vehicle available,0.0,23.7035562263
851,Nonfamily households,1 worker,2-person household,"$150,000 or more",1 vehicle available,0.0,34.1124498678
852,Nonfamily households,1 worker,2-person household,"$150,000 or more",2 vehicles available,0.0,36.6620700464
853,Nonfamily households,1 worker,2-person household,"$150,000 or more",3 vehicles available,0.0,35.974385957
854,Nonfamily households,1 worker,2-person household,"$150,000 or more",4 or more vehicles available,0.0,29.9023474967
855,Nonfamily households,1 worker,2-person household,"$25,000 to $34,999",No vehicle available,0.0,26.5299333014
856,Nonfamily households,1 worker,2-person household,"$25,000 to $34,999",1 vehicle available,0.0,38.1799680647
857,Nonfamily households,1 worker,2-person household,"$25,000 to $34,999",2 vehicles available,0.0,41.0336011919
858,Nonfamily households,1 worker,2-person household,"$25,000 to $34,999",3 vehicles available,0.0,40.2639186663
859,Nonfamily households,1 worker,2-person household,"$25,000 to $34,999",4 or more vehicles available,0.0,33.4678592979
860,Nonfamily households,1 worker,2-person household,"$35,000 to $44,999",No vehicle available,0.0,28.1597400613
861,Nonfamily households,1 worker,2-person household,"$35,000 to $44,999",1 vehicle available,0.0,40.5254684976
862,Nonfamily households,1 worker,2-person household,"$35,000 to $44,999",2 vehicles available,0.0,43.5544081553
863,Nonfamily households,1 worker,2-person household,"$35,000 to $44,999",3 vehicles available,0.0,42.7374419155
864,Nonfamily households,1 worker,2-person household,"$35,000 to $44,999",4 or more vehicles available,0.0,35.523881931
865,Nonfamily households,1 worker,2-person household,"$45,000 to $59,999",No vehicle available,0.0,28.0585172944
866,Nonfamily households,1 worker,2-person household,"$45,000 to $59,999",1 vehicle available,0.0,40.3797959864
867,Nonfamily households,1 worker,2-person household,"$45,000 to $59,999",2 vehicles available,0.0,43.3978478428
868,Nonfamily households,1 worker,2-person household,"$45,000 to $59,999",3 vehicles available,0.0,42.583818263
869,Nonfamily households,1 worker,2-person household,"$45,000 to $59,999",4 or more vehicles available,0.0,35.3961880811
870,Nonfamily households,1 worker,2-person household,"$60,000 to $99,999",No vehicle available,0.0,33.9091228468
871,Nonfamily households,1 worker,2-person household,"$60,000 to $99,999",1 vehicle available,0.0,48.7995658597
872,Nonfamily households,1 worker,2-person household,"$60,000 to $99,999",2 vehicles available,0.0,52.4469250584
873,Nonfamily households,1 worker,2-person household,"$60,000 to $99,999",3 vehicles available,0.0,51.4631585703
874,Nonfamily households,1 worker,2-person household,"$60,000 to $99,999",4 or more vehicles available,0.0,42.7768038261
875,Nonfamily households,1 worker,2-person household,"Less than $15,000",No vehicle available,0.0,26.2573369033
876,Nonfamily households,1 worker,2-person household,"Less than $15,000",1 vehicle available,0.0,37.7876669739
877,Nonfamily households,1 worker,2-person household,"Less than $15,000",2 vehicles available,0.0,40.6119788773
