,hh_type,workers,hh_size,hh_inc,vehicle,sample,total
601,Family households,3 or more workers,4-or-more-person household,"$100,000 to $149,999",1 vehicle available,2.0,121.905544013
602,Family households,3 or more workers,4-or-more-person household,"$100,000 to $149,999",2 vehicles available,0.0,0.108536544044
603,Family households,3 or more workers,4-or-more-person household,"$100,000 to $149,999",3 vehicles available,8.0,1096.40205202
604,Family households,3 or more workers,4-or-more-person household,"$100,000 to $149,999",4 or more vehicles available,11.0,1452.47225503
605,Family households,3 or more workers,4-or-more-person household,"$15,000 to $24,999",No vehicle available,0.0,0.0373659769949
606,Family households,3 or more workers,4-or-more-person household,"$15,000 to $24,999",1 vehicle available,0.0,0.0767695630499
607,Family households,3 or more workers,4-or-more-person household,"$15,000 to $24,999",2 vehicles available,0.0,0.136700970062
608,Family households,3 or more workers,4-or-more-person household,"$15,000 to $24,999",3 vehicles available,0.0,0.172613778853
609,Family households,3 or more workers,4-or-more-person household,"$15,000 to $24,999",4 or more vehicles available,0.0,0.166307091227
610,Family households,3 or more workers,4-or-more-person household,"$150,000 or more",No vehicle available,0.0,0.0273438524103
611,Family households,3 or more workers,4-or-more-person household,"$150,000 or more",1 vehicle available,0.0,0.0561787960723
612,Family households,3 or more workers,4-or-more-person household,"$150,000 or more",2 vehicles available,1.0,100.035686213
613,Family households,3 or more workers,4-or-more-person household,"$150,000 or more",3 vehicles available,5.0,631.580661412
614,Family households,3 or more workers,4-or-more-person household,"$150,000 or more",4 or more vehicles available,11.0,1338.71093849
615,Family households,3 or more workers,4-or-more-person household,"$25,000 to $34,999",No vehicle available,0.0,0.0372934802542
616,Family households,3 or more workers,4-or-more-person household,"$25,000 to $34,999",1 vehicle available,0.0,0.0766206162392
617,Family households,3 or more workers,4-or-more-person household,"$25,000 to $34,999",2 vehicles available,1.0,136.435745503
618,Family households,3 or more workers,4-or-more-person household,"$25,000 to $34,999",3 vehicles available,0.0,0.172278876962
619,Family households,3 or more workers,4-or-more-person household,"$25,000 to $34,999",4 or more vehicles available,0.0,0.165984425448
620,Family households,3 or more workers,4-or-more-person household,"$35,000 to $44,999",No vehicle available,0.0,0.0362779442686
621,Family households,3 or more workers,4-or-more-person household,"$35,000 to $44,999",1 vehicle available,2.0,149.06833188
622,Family households,3 or more workers,4-or-more-person household,"$35,000 to $44,999",2 vehicles available,0.0,0.13272047387
623,Family households,3 or more workers,4-or-more-person household,"$35,000 to $44,999",3 vehicles available,1.0,167.587563683
624,Family households,3 or more workers,4-or-more-person household,"$35,000 to $44,999",4 or more vehicles available,0.0,0.161464515911
625,Family households,3 or more workers,4-or-more-person household,"$45,000 to $59,999",No vehicle available,0.0,0.0335094190635
626,Family households,3 or more workers,4-or-more-person household,"$45,000 to $59,999",1 vehicle available,0.0,0.0688461447138
627,Family households,3 or more workers,4-or-more-person household,"$45,000 to $59,999",2 vehicles available,2.0,245.184012869
628,Family households,3 or more workers,4-or-more-person household,"$45,000 to $59,999",3 vehicles available,2.0,309.596478771
629,Family households,3 or more workers,4-or-more-person household,"$45,000 to $59,999",4 or more vehicles available,2.0,298.284935192
630,Family households,3 or more workers,4-or-more-person household,"$60,000 to $99,999",No vehicle available,0.0,0.0378318557697
631,Family households,3 or more workers,4-or-more-person household,"$60,000 to $99,999",1 vehicle available,0.0,0.0777267254971
632,Family households,3 or more workers,4-or-more-person household,"$60,000 to $99,999",2 vehicles available,2.0,276.810713858
633,Family households,3 or more workers,4-or-more-person household,"$60,000 to $99,999",3 vehicles available,2.0,349.531852805
634,Family households,3 or more workers,4-or-more-person household,"$60,000 to $99,999",4 or more vehicles available,3.0,505.1418211
635,Family households,3 or more workers,4-or-more-person household,"Less than $15,000",No vehicle available,0.0,0.0428408870961
636,Family households,3 or more workers,4-or-more-person household,"Less than $15,000",1 vehicle available,0.0,0.0880179363031
637,Family households,3 or more workers,4-or-more-person household,"Less than $15,000",2 vehicles available,0.0,0.156730568698
638,Family households,3 or more workers,4-or-more-person household,"Less than $15,000",3 vehicles available,0.0,0.197905367551
639,Family households,3 or more workers,4-or-more-person household,"Less than $15,000",4 or more vehicles available,0.0,0.190674616096
640,Nonfamily households,No workers,1-person household,"$100,000 to $149,999",No vehicle available,0.0,259.274643386
641,Nonfamily households,No workers,1-person household,"$100,000 to $149,999",1 vehicle available,0.0,794.364122597
642,Nonfamily households,No workers,1-person household,"$100,000 to $149,999",2 vehicles available,0.0,447.854374982
643,Nonfamily households,No workers,1-person household,"$100,000 to $149,999",3 vehicles available,0.0,139.142876149
644,Nonfamily households,No workers,1-person household,"$100,000 to $149,999",4 or more vehicles available,0.0,55.6663073227
645,Nonfamily households,No workers,1-person household,"$15,000 to $24,999",No vehicle available,0.0,326.554485178
646,Nonfamily households,No workers,1-person household,"$15,000 to $24,999",1 vehicle available,0.0,1000.4957049
647,Nonfamily households,No workers,1-person household,"$15,000 to $24,999",2 vehicles available,0.0,564.069254698
648,Nonfamily households,No workers,1-person household,"$15,000 to $24,999",3 vehicles available,0.0,175.249417736
649,Nonfamily households,No workers,1-person household,"$15,000 to $24,999",4 or more vehicles available,0.0,70.1113000952
650,Nonfamily households,No workers,1-person household,"$150,000 or more",No vehicle available,0.0,238.967594714
651,Nonfamily households,No workers,1-person household,"$150,000 or more",1 vehicle available,0.0,732.147506695
652,Nonfamily households,No workers,1-person household,"$150,000 or more",2 vehicles available,0.0,412.777282707
653,Nonfamily households,No workers,1-person household,"$150,000 or more",3 vehicles available,0.0,128.244852642
654,Nonfamily households,No workers,1-person household,"$150,000 or more",4 or more vehicles available,0.0,51.3063807313
655,Nonfamily households,No workers,1-person household,"$25,000 to $34,999",No vehicle available,0.0,325.920910527
656,Nonfamily households,No workers,1-person household,"$25,000 to $34,999",1 vehicle available,0.0,998.554562628
657,Nonfamily households,No workers,1-person household,"$25,000 to $34,999",2 vehicles available,0.0,562.974858518
658,Nonfamily households,No workers,1-person household,"$25,000 to $34,999",3 vehicles available,0.0,174.909402229
659,Nonfamily households,No workers,1-person household,"$25,000 to $34,999",4 or more vehicles available,0.0,69.9752715165
660,Nonfamily households,No workers,1-person household,"$35,000 to $44,999",No vehicle available,0.0,317.045782466
661,Nonfamily households,No workers,1-person household,"$35,000 to $44,999",1 vehicle available,0.0,971.362997639
662,Nonfamily households,No workers,1-person household,"$35,000 to $44,999",2 vehicles available,0.0,547.644532039
663,Nonfamily households,No workers,1-person household,"$35,000 to $44,999",3 vehicles available,0.0,170.146457313
664,Nonfamily households,No workers,1-person household,"$35,000 to $44,999",4 or more vehicles available,0.0,68.069780105
665,Nonfamily households,No workers,1-person household,"$45,000 to $59,999",No vehicle available,0.0,292.850661777
666,Nonfamily households,No workers,1-person household,"$45,000 to $59,999",1 vehicle available,0.0,897.234129632
667,Nonfamily households,No workers,1-person household,"$45,000 to $59,999",2 vehicles available,0.0,505.851433754
668,Nonfamily households,No workers,1-person household,"$45,000 to $59,999",3 vehicles available,0.0,157.161852889
669,Nonfamily households,No workers,1-person household,"$45,000 to $59,999",4 or more vehicles available,0.0,62.8750838309
670,Nonfamily households,No workers,1-person household,"$60,000 to $99,999",No vehicle available,0.0,330.625964521
671,Nonfamily households,No workers,1-person household,"$60,000 to $99,999",1 vehicle available,0.0,1012.96987929
672,Nonfamily households,No workers,1-person household,"$60,000 to $99,999",2 vehicles available,0.0,571.102066749
673,Nonfamily households,No workers,1-person household,"$60,000 to $99,999",3 vehicles available,0.0,177.434426414
674,Nonfamily households,No workers,1-person household,"$60,000 to $99,999",4 or more vehicles available,0.0,70.9854473601
675,Nonfamily households,No workers,1-person household,"Less than $15,000",No vehicle available,0.0,374.401660424
676,Nonfamily households,No workers,1-person household,"Less than $15,000",1 vehicle available,0.0,1147.08959811
677,Nonfamily households,No workers,1-person household,"Less than $15,000",2 vehicles available,0.0,646.717393692
678,Nonfamily households,No workers,1-person household,"Less than $15,000",3 vehicles available,0.0,200.927183569
679,Nonfamily households,No workers,1-person household,"Less than $15,000",4 or more vehicles available,0.0,80.3840962582
680,Nonfamily households,No workers,2-person household,"$100,000 to $149,999",No vehicle available,0.0,27.7500530314
681,Nonfamily households,No workers,2-person household,"$100,000 to $149,999",1 vehicle available,0.0,85.0204487428
682,Nonfamily households,No workers,2-person household,"$100,000 to $149,999",2 vehicles available,0.0,47.933660206
683,Nonfamily households,No workers,2-person household,"$100,000 to $149,999",3 vehicles available,0.0,14.8924019011
684,Nonfamily households,No workers,2-person household,"$100,000 to $149,999",4 or more vehicles available,0.0,5.95794081555
685,Nonfamily households,No workers,2-person household,"$15,000 to $24,999",No vehicle available,0.0,34.9509854222
686,Nonfamily households,No workers,2-person household,"$15,000 to $24,999",1 vehicle available,0.0,107.082622914
687,Nonfamily households,No workers,2-person household,"$15,000 to $24,999",2 vehicles available,0.0,60.3720885576
688,Nonfamily households,No workers,2-person household,"$15,000 to $24,999",3 vehicles available,0.0,18.756869443
689,Nonfamily households,No workers,2-person household,"$15,000 to $24,999",4 or more vehicles available,0.0,7.50398214932
690,Nonfamily households,No workers,2-person household,"$150,000 or more",No vehicle available,0.0,25.5765983881
691,Nonfamily households,No workers,2-person household,"$150,000 or more",1 vehicle available,0.0,78.3614312308
692,Nonfamily households,No workers,2-person household,"$150,000 or more",2 vehicles available,0.0,44.179374179
693,Nonfamily households,No workers,2-person household,"$150,000 or more",3 vehicles available,0.0,13.725991155
694,Nonfamily households,No workers,2-person household,"$150,000 or more",4 or more vehicles available,0.0,5.49129975669
695,Nonfamily households,No workers,2-person household,"$25,000 to $34,999",No vehicle available,0.0,34.8831742011
696,Nonfamily households,No workers,2-person household,"$25,000 to $34,999",1 vehicle available,0.0,106.874863295
697,Nonfamily households,No workers,2-person household,"$25,000 to $34,999",2 vehicles available,0.0,60.2549558074
698,Nonfamily households,No workers,2-person household,"$25,000 to $34,999",3 vehicles available,0.0,18.7204777303
699,Nonfamily households,No workers,2-person household,"$25,000 to $34,999",4 or more vehicles available,0.0,7.48942306934
700,Nonfamily households,No workers,2-person household,"$35,000 to $44,999",No vehicle available,0.0,33.9332730802
701,Nonfamily households,No workers,2-person household,"$35,000 to $44,999",1 vehicle available,0.0,103.964561845
702,Nonfamily households,No workers,2-person household,"$35,000 to $44,999",2 vehicles available,0.0,58.6141575897
703,Nonfamily households,No workers,2-person household,"$35,000 to $44,999",3 vehicles available,0.0,18.2107017943
704,Nonfamily households,No workers,2-person household,"$35,000 to $44,999",4 or more vehicles available,0.0,7.28547914705
705,Nonfamily households,No workers,2-person household,"$45,000 to $59,999",No vehicle available,0.0,31.3436797693
706,Nonfamily households,No workers,2-person household,"$45,000 to $59,999",1 vehicle available,0.0,96.0305811386
707,Nonfamily households,No workers,2-person household,"$45,000 to $59,999",2 vehicles available,0.0,54.1410603419
708,Nonfamily households,No workers,2-person household,"$45,000 to $59,999",3 vehicles available,0.0,16.8209651944
709,Nonfamily households,No workers,2-person household,"$45,000 to $59,999",4 or more vehicles available,0.0,6.72949304981
710,Nonfamily households,No workers,2-person household,"$60,000 to $99,999",No vehicle available,0.0,35.3867540967
711,Nonfamily households,No workers,2-person household,"$60,000 to $99,999",1 vehicle available,0.0,108.417728408
712,Nonfamily households,No workers,2-person household,"$60,000 to $99,999",2 vehicles available,0.0,61.1248073921
713,Nonfamily households,No workers,2-person household,"$60,000 to $99,999",3 vehicles available,0.0,18.9907299776
714,Nonfamily households,No workers,2-person household,"$60,000 to $99,999",4 or more vehicles available,0.0,7.59754175331
715,Nonfamily households,No workers,2-person household,"Less than $15,000",No vehicle available,0.0,40.0720479107
716,Nonfamily households,No workers,2-person household,"Less than $15,000",1 vehicle available,0.0,122.77250395
717,Nonfamily households,No workers,2-person household,"Less than $15,000",2 vehicles available,0.0,69.2178831563
718,Nonfamily households,No workers,2-person household,"Less than $15,000",3 vehicles available,0.0,21.505149623
719,Nonfamily households,No workers,2-person household,"Less than $15,000",4 or more vehicles available,0.0,8.60347508308
720,Nonfamily households,No workers,3-person household,"$100,000 to $149,999",No vehicle available,0.0,3.06616534652
721,Nonfamily households,No workers,3-person household,"$100,000 to $149,999",1 vehicle available,0.0,9.39409929724
722,Nonfamily households,No workers,3-person household,"$100,000 to $149,999",2 vehicles available,0.0,5.29629718866
723,Nonfamily households,No workers,3-person household,"$100,000 to $149,999",3 vehicles available,0.0,1.64549475217
724,Nonfamily households,No workers,3-person household,"$100,000 to $149,999",4 or more vehicles available,0.0,0.658306189346
725,Nonfamily households,No workers,3-person household,"$15,000 to $24,999",No vehicle available,0.0,3.86181245156
726,Nonfamily households,No workers,3-person household,"$15,000 to $24,999",1 vehicle available,0.0,11.8317982031
727,Nonfamily households,No workers,3-person household,"$15,000 to $24,999",2 vehicles available,0.0,6.67064692175
728,Nonfamily households,No workers,3-person household,"$15,000 to $24,999",3 vehicles available,0.0,2.07248840319
729,Nonfamily households,No workers,3-person household,"$15,000 to $24,999",4 or more vehicles available,0.0,0.829131749807
730,Nonfamily households,No workers,3-person household,"$150,000 or more",No vehicle available,0.0,2.826015488
731,Nonfamily households,No workers,3-person household,"$150,000 or more",1 vehicle available,0.0,8.65832957767
732,Nonfamily households,No workers,3-person household,"$150,000 or more",2 vehicles available,0.0,4.88147773935
733,Nonfamily households,No workers,3-person household,"$150,000 or more",3 vehicles available,0.0,1.51661542335
734,Nonfamily households,No workers,3-person household,"$150,000 or more",4 or more vehicles available,0.0,0.606745976387
735,Nonfamily households,No workers,3-person household,"$25,000 to $34,999",No vehicle available,0.0,3.85431983827
736,Nonfamily households,No workers,3-person household,"$25,000 to $34,999",1 vehicle available,0.0,11.8088423787
737,Nonfamily households,No workers,3-person household,"$25,000 to $34,999",2 vehicles available,0.0,6.65770466254
738,Nonfamily households,No workers,3-person household,"$25,000 to $34,999",3 vehicles available,0.0,2.06846740156
739,Nonfamily households,No workers,3-person household,"$25,000 to $34,999",4 or more vehicles available,0.0,0.827523084538
740,Nonfamily households,No workers,3-person household,"$35,000 to $44,999",No vehicle available,0.0,3.74936314157
741,Nonfamily households,No workers,3-person household,"$35,000 to $44,999",1 vehicle available,0.0,11.4872766706
742,Nonfamily households,No workers,3-person household,"$35,000 to $44,999",2 vehicles available,0.0,6.4764092023
743,Nonfamily households,No workers,3-person household,"$35,000 to $44,999",3 vehicles available,0.0,2.01214111967
744,Nonfamily households,No workers,3-person household,"$35,000 to $44,999",4 or more vehicles available,0.0,0.804988865002
745,Nonfamily households,No workers,3-person household,"$45,000 to $59,999",No vehicle available,0.0,3.4632331921
746,Nonfamily households,No workers,3-person household,"$45,000 to $59,999",1 vehicle available,0.0,10.6106334197
747,Nonfamily households,No workers,3-person household,"$45,000 to $59,999",2 vehicles available,0.0,5.98216669555
748,Nonfamily households,No workers,3-person household,"$45,000 to $59,999",3 vehicles available,0.0,1.8585860184
749,Nonfamily households,No workers,3-person household,"$45,000 to $59,999",4 or more vehicles available,0.0,0.743556719176
750,Nonfamily households,No workers,3-person household,"$60,000 to $99,999",No vehicle available,0.0,3.90996150582
751,Nonfamily households,No workers,3-person household,"$60,000 to $99,999",1 vehicle available,0.0,11.9793169914
752,Nonfamily households,No workers,3-person household,"$60,000 to $99,999",2 vehicles available,0.0,6.75381650717
753,Nonfamily households,No workers,3-person household,"$60,000 to $99,999",3 vehicles available,0.0,2.09832817605
754,Nonfamily households,No workers,3-person household,"$60,000 to $99,999",4 or more vehicles available,0.0,0.839469359442
755,Nonfamily households,No workers,3-person household,"Less than $15,000",No vehicle available,0.0,4.42765008517
756,Nonfamily households,No workers,3-person household,"Less than $15,000",1 vehicle available,0.0,13.5654082063
757,Nonfamily households,No workers,3-person household,"Less than $15,000",2 vehicles available,0.0,7.64803852638
758,Nonfamily households,No workers,3-person household,"Less than $15,000",3 vehicles available,0.0,2.37615201929
759,Nonfamily households,No workers,3-person household,"Less than $15,000",4 or more vehicles available,0.0,0.950617180066
760,Nonfamily households,No workers,4-or-more-person household,"$100,000 to $149,999",No vehicle available,0.0,2.83282189487
761,Nonfamily households,No workers,4-or-more-person household,"$100,000 to $149,999",1 vehicle available,0.0,8.67918300688
762,Nonfamily households,No workers,4-or-more-person household,"$100,000 to $149,999",2 vehicles available,0.0,4.89323468964
763,Nonfamily households,No workers,4-or-more-person household,"$100,000 to $149,999",3 vehicles available,0.0,1.52026816399
764,Nonfamily households,No workers,4-or-more-person household,"$100,000 to $149,999",4 or more vehicles available,0.0,0.608207313028
765,Nonfamily households,No workers,4-or-more-person household,"$15,000 to $24,999",No vehicle available,0.0,3.56791810953
766,Nonfamily households,No workers,4-or-more-person household,"$15,000 to $24,999",1 vehicle available,0.0,10.931366452
767,Nonfamily households,No workers,4-or-more-person household,"$15,000 to $24,999",2 vehicles available,0.0,6.16299270172
768,Nonfamily households,No workers,4-or-more-person household,"$15,000 to $24,999",3 vehicles available,0.0,1.91476644665
769,Nonfamily households,No workers,4-or-more-person household,"$15,000 to $24,999",4 or more vehicles available,0.0,0.766032587658
770,Nonfamily households,No workers,4-or-more-person household,"$150,000 or more",No vehicle available,0.0,2.61094808821
771,Nonfamily households,No workers,4-or-more-person household,"$150,000 or more",1 vehicle available,0.0,7.99940734718
772,Nonfamily households,No workers,4-or-more-person household,"$150,000 or more",2 vehicles available,0.0,4.5099841191
773,Nonfamily households,No workers,4-or-more-person household,"$150,000 or more",3 vehicles available,0.0,1.40119689965
774,Nonfamily households,No workers,4-or-more-person household,"$150,000 or more",4 or more vehicles available,0.0,0.560570971322
775,Nonfamily households,No workers,4-or-more-person household,"$25,000 to $34,999",No vehicle available,0.0,3.56099570432
776,Nonfamily households,No workers,4-or-more-person household,"$25,000 to $34,999",1 vehicle available,0.0,10.9101576278
777,Nonfamily households,No workers,4-or-more-person household,"$25,000 to $34,999",2 vehicles available,0.0,6.15103538334
778,Nonfamily households,No workers,4-or-more-person household,"$25,000 to $34,999",3 vehicles available,0.0,1.9110514541
779,Nonfamily households,No workers,4-or-more-person household,"$25,000 to $34,999",4 or more vehicles available,0.0,0.764546346154
780,Nonfamily households,No workers,4-or-more-person household,"$35,000 to $44,999",No vehicle available,0.0,3.46402649528
781,Nonfamily households,No workers,4-or-more-person household,"$35,000 to $44,999",1 vehicle available,0.0,10.6130639373
782,Nonfamily households,No workers,4-or-more-person household,"$35,000 to $44,999",2 vehicles available,0.0,5.98353699654
783,Nonfamily households,No workers,4-or-more-person household,"$35,000 to $44,999",3 vehicles available,0.0,1.85901175416
784,Nonfamily households,No workers,4-or-more-person household,"$35,000 to $44,999",4 or more vehicles available,0.0,0.743727041495
785,Nonfamily households,No workers,4-or-more-person household,"$45,000 to $59,999",No vehicle available,0.0,3.1996718066
786,Nonfamily households,No workers,4-or-more-person household,"$45,000 to $59,999",1 vehicle available,0.0,9.80313560189
787,Nonfamily households,No workers,4-or-more-person household,"$45,000 to $59,999",2 vehicles available,0.0,5.52690767742
788,Nonfamily households,No workers,4-or-more-person household,"$45,000 to $59,999",3 vehicles available,0.0,1.7171426102
789,Nonfamily households,No workers,4-or-more-person household,"$45,000 to $59,999",4 or more vehicles available,0.0,0.686970047636
790,Nonfamily households,No workers,4-or-more-person household,"$60,000 to $99,999",No vehicle available,0.0,3.61240289091
791,Nonfamily households,No workers,4-or-more-person household,"$60,000 to $99,999",1 vehicle available,0.0,11.0676586628
792,Nonfamily households,No workers,4-or-more-person household,"$60,000 to $99,999",2 vehicles available,0.0,6.2398328574
793,Nonfamily households,No workers,4-or-more-person household,"$60,000 to $99,999",3 vehicles available,0.0,1.93863974311
794,Nonfamily households,No workers,4-or-more-person household,"$60,000 to $99,999",4 or more vehicles available,0.0,0.775583477322
795,Nonfamily households,No workers,4-or-more-person household,"Less than $15,000",No vehicle available,0.0,4.09069397328
796,Nonfamily households,No workers,4-or-more-person household,"Less than $15,000",1 vehicle available,0.0,12.5330440588
797,Nonfamily households,No workers,4-or-more-person household,"Less than $15,000",2 vehicles available,0.0,7.06600216942
798,Nonfamily households,No workers,4-or-more-person household,"Less than $15,000",3 vehicles available,0.0,2.19532044265
799,Nonfamily households,No workers,4-or-more-person household,"Less than $15,000",4 or more vehicles available,0.0,0.878272649055
800,Nonfamily households,1 worker,1-person household,"$100,000 to $149,999",No vehicle available,1.0,25.7844031383
801,Nonfamily households,1 worker,1-person household,"$100,000 to $149,999",1 vehicle available,21.0,1272.80199451
802,Nonfamily households,1 worker,1-person household,"$100,000 to $149,999",2 vehicles available,5.0,322.545616295
803,Nonfamily households,1 worker,1-person household,"$100,000 to $149,999",3 vehicles available,2.0,93.5893467297
804,Nonfamily households,1 worker,1-person household,"$100,000 to $149,999",4 or more vehicles available,1.0,38.3659142842
805,Nonfamily households,1 worker,1-person household,"$15,000 to $24,999",No vehicle available,7.0,227.326848
806,Nonfamily households,1 worker,1-person household,"$15,000 to $24,999",1 vehicle available,29.0,2213.78355951
807,Nonfamily households,1 worker,1-person household,"$15,000 to $24,999",2 vehicles available,3.0,243.746283014
808,Nonfamily households,1 worker,1-person household,"$15,000 to $24,999",3 vehicles available,0.0,0.0589375431016
809,Nonfamily households,1 worker,1-person household,"$15,000 to $24,999",4 or more vehicles available,0.0,0.0483215837223
810,Nonfamily households,1 worker,1-person household,"$150,000 or more",No vehicle available,0.0,0.0237649031878
811,Nonfamily households,1 worker,1-person household,"$150,000 or more",1 vehicle available,16.0,893.800311745
812,Nonfamily households,1 worker,1-person household,"$150,000 or more",2 vehicles available,1.0,59.4566048611
813,Nonfamily households,1 worker,1-person household,"$150,000 or more",3 vehicles available,0.0,0.0431295956805
814,Nonfamily households,1 worker,1-person household,"$150,000 or more",4 or more vehicles available,0.0,0.0353609984215
815,Nonfamily households,1 worker,1-person household,"$25,000 to $34,999",No vehicle available,2.0,64.8245122507
816,Nonfamily households,1 worker,1-person household,"$25,000 to $34,999",1 vehicle available,36.0,2742.81321076
817,Nonfamily households,1 worker,1-person household,"$25,000 to $34,999",2 vehicles available,3.0,243.273371224
818,Nonfamily households,1 worker,1-person household,"$25,000 to $34,999",3 vehicles available,1.0,58.8231936286
819,Nonfamily households,1 worker,1-person household,"$25,000 to $34,999",4 or more vehicles available,0.0,0.0482278311269
820,Nonfamily households,1 worker,1-person household,"$35,000 to $44,999",No vehicle available,2.0,63.0592807815
821,Nonfamily households,1 worker,1-person household,"$35,000 to $44,999",1 vehicle available,22.0,1630.52014175
822,Nonfamily households,1 worker,1-person household,"$35,000 to $44,999",2 vehicles available,6.0,473.297624311
823,Nonfamily households,1 worker,1-person household,"$35,000 to $44,999",3 vehicles available,1.0,57.2213836202
824,Nonfamily households,1 worker,1-person household,"$35,000 to $44,999",4 or more vehicles available,0.0,0.0469145426463
825,Nonfamily households,1 worker,1-person household,"$45,000 to $59,999",No vehicle available,2.0,58.2469571568
826,Nonfamily households,1 worker,1-person household,"$45,000 to $59,999",1 vehicle available,32.0,2190.67370288
827,Nonfamily households,1 worker,1-person household,"$45,000 to $59,999",2 vehicles available,5.0,364.315213981
828,Nonfamily households,1 worker,1-person household,"$45,000 to $59,999",3 vehicles available,1.0,52.8545749154
829,Nonfamily households,1 worker,1-person household,"$45,000 to $59,999",4 or more vehicles available,0.0,0.0433342930919
830,Nonfamily households,1 worker,1-person household,"$60,000 to $99,999",No vehicle available,0.0,0.0328801653948
831,Nonfamily households,1 worker,1-person household,"$60,000 to $99,999",1 vehicle available,38.0,2936.98724076
832,Nonfamily households,1 worker,1-person household,"$60,000 to $99,999",2 vehicles available,11.0,904.879470714
833,Nonfamily households,1 worker,1-person household,"$60,000 to $99,999",3 vehicles available,0.0,0.059672376032
834,Nonfamily households,1 worker,1-person household,"$60,000 to $99,999",4 or more vehicles available,0.0,0.0489240569355
835,Nonfamily households,1 worker,1-person household,"Less than $15,000",No vehicle available,13.0,484.036548601
836,Nonfamily households,1 worker,1-person household,"Less than $15,000",1 vehicle available,41.0,3588.41885272
837,Nonfamily households,1 worker,1-person household,"Less than $15,000",2 vehicles available,2.0,186.306863989
838,Nonfamily households,1 worker,1-person household,"Less than $15,000",3 vehicles available,0.0,0.0675731462898
839,Nonfamily households,1 worker,1-person household,"Less than $15,000",4 or more vehicles available,0.0,0.055401723146
840,Nonfamily households,1 worker,2-person household,"$100,000 to $149,999",No vehicle available,0.0,26.0058075474
841,Nonfamily households,1 worker,2-person household,"$100,000 to $149,999",1 vehicle available,0.0,61.1300588661
842,Nonfamily households,1 worker,2-person household,"$100,000 to $149,999",2 vehicles available,0.0,65.0630474369
843,Nonfamily households,1 worker,2-person household,"$100,000 to $149,999",3 vehicles available,0.0,47.1964878629
844,Nonfamily households,1 worker,2-person household,"$100,000 to $149,999",4 or more vehicles available,0.0,38.6953530746
845,Nonfamily households,1 worker,2-person household,"$15,000 to $24,999",No vehicle available,0.0,32.7541212066
846,Nonfamily households,1 worker,2-person household,"$15,000 to $24,999",1 vehicle available,0.0,76.9928545314
847,Nonfamily households,1 worker,2-person household,"$15,000 to $24,999",2 vehicles available,0.0,81.9464243876
848,Nonfamily households,1 worker,2-person household,"$15,000 to $24,999",3 vehicles available,0.0,59.4436254736
849,Nonfamily households,1 worker,2-person household,"$15,000 to $24,999",4 or more vehicles available,0.0,48.7365094288
850,Nonfamily households,1 worker,2-person household,"$150,000 or more",No vehicle available,0.0,23.9689666411
851,Nonfamily households,1 worker,2-person household,"$150,000 or more",1 vehicle available,0.0,56.342197375
852,Nonfamily households,1 worker,2-person household,"$150,000 or more",2 vehicles available,0.0,59.9671442904
853,Nonfamily households,1 worker,2-person household,"$150,000 or more",3 vehicles available,0.0,43.4999390463
854,Nonfamily households,1 worker,2-person household,"$150,000 or more",4 or more vehicles available,0.0,35.664634729
855,Nonfamily households,1 worker,2-person household,"$25,000 to $34,999",No vehicle available,0.0,32.6905722987
856,Nonfamily households,1 worker,2-person household,"$25,000 to $34,999",1 vehicle available,0.0,76.8434744949
857,Nonfamily households,1 worker,2-person household,"$25,000 to $34,999",2 vehicles available,0.0,81.7874335314
858,Nonfamily households,1 worker,2-person household,"$25,000 to $34,999",3 vehicles available,0.0,59.3282941095
859,Nonfamily households,1 worker,2-person household,"$25,000 to $34,999",4 or more vehicles available,0.0,48.6419518026
860,Nonfamily households,1 worker,2-person household,"$35,000 to $44,999",No vehicle available,0.0,31.8003777571
861,Nonfamily households,1 worker,2-person household,"$35,000 to $44,999",1 vehicle available,0.0,74.7509555592
862,Nonfamily households,1 worker,2-person household,"$35,000 to $44,999",2 vehicles available,0.0,79.560286015
863,Nonfamily households,1 worker,2-person household,"$35,000 to $44,999",3 vehicles available,0.0,57.7127297475
864,Nonfamily households,1 worker,2-person household,"$35,000 to $44,999",4 or more vehicles available,0.0,47.3173864327
865,Nonfamily households,1 worker,2-person household,"$45,000 to $59,999",No vehicle available,0.0,29.3735548175
866,Nonfamily households,1 worker,2-person household,"$45,000 to $59,999",1 vehicle available,0.0,69.0463901891
867,Nonfamily households,1 worker,2-person household,"$45,000 to $59,999",2 vehicles available,0.0,73.4887000529
868,Nonfamily households,1 worker,2-person household,"$45,000 to $59,999",3 vehicles available,0.0,53.3084243167
869,Nonfamily households,1 worker,2-person household,"$45,000 to $59,999",4 or more vehicles available,0.0,43.7063941447
870,Nonfamily households,1 worker,2-person household,"$60,000 to $99,999",No vehicle available,0.0,33.1624993914
871,Nonfamily households,1 worker,2-person household,"$60,000 to $99,999",1 vehicle available,0.0,77.9528009754
872,Nonfamily households,1 worker,2-person household,"$60,000 to $99,999",2 vehicles available,0.0,82.9681319105
873,Nonfamily households,1 worker,2-person household,"$60,000 to $99,999",3 vehicles available,0.0,60.184768236
874,Nonfamily households,1 worker,2-person household,"$60,000 to $99,999",4 or more vehicles available,0.0,49.3441559332
875,Nonfamily households,1 worker,2-person household,"Less than $15,000",No vehicle available,0.0,37.5532963781
876,Nonfamily households,1 worker,2-person household,"Less than $15,000",1 vehicle available,0.0,88.2739447342
