,hh_type,workers,hh_size,hh_inc,vehicle,sample,total
599,Family households,3 or more workers,3-person household,"Less than $15,000",4 or more vehicles available,0.0,0.0128405909275
600,Family households,3 or more workers,4-or-more-person household,"$100,000 to $149,999",No vehicle available,0.0,0.0
601,Family households,3 or more workers,4-or-more-person household,"$100,000 to $149,999",1 vehicle available,0.0,0.225433615075
602,Family households,3 or more workers,4-or-more-person household,"$100,000 to $149,999",2 vehicles available,2.0,50.0693388281
603,Family households,3 or more workers,4-or-more-person household,"$100,000 to $149,999",3 vehicles available,2.0,51.9663545463
604,Family households,3 or more workers,4-or-more-person household,"$100,000 to $149,999",4 or more vehicles available,2.0,30.9452182892
605,Family households,3 or more workers,4-or-more-person household,"$15,000 to $24,999",No vehicle available,0.0,0.0
606,Family households,3 or more workers,4-or-more-person household,"$15,000 to $24,999",1 vehicle available,0.0,0.137107645718
607,Family households,3 or more workers,4-or-more-person household,"$15,000 to $24,999",2 vehicles available,0.0,0.0152259661166
608,Family households,3 or more workers,4-or-more-person household,"$15,000 to $24,999",3 vehicles available,0.0,0.0158028440568
609,Family households,3 or more workers,4-or-more-person household,"$15,000 to $24,999",4 or more vehicles available,1.0,9.4103668267
610,Family households,3 or more workers,4-or-more-person household,"$150,000 or more",No vehicle available,0.0,0.0
611,Family households,3 or more workers,4-or-more-person household,"$150,000 or more",1 vehicle available,0.0,0.393837339638
612,Family households,3 or more workers,4-or-more-person household,"$150,000 or more",2 vehicles available,1.0,43.736102078
613,Family households,3 or more workers,4-or-more-person household,"$150,000 or more",3 vehicles available,1.0,45.3931655632
614,Family households,3 or more workers,4-or-more-person household,"$150,000 or more",4 or more vehicles available,7.0,189.216850136
615,Family households,3 or more workers,4-or-more-person household,"$25,000 to $34,999",No vehicle available,0.0,0.0
616,Family households,3 or more workers,4-or-more-person household,"$25,000 to $34,999",1 vehicle available,0.0,0.213930955747
617,Family households,3 or more workers,4-or-more-person household,"$25,000 to $34,999",2 vehicles available,0.0,0.0237572854997
618,Family households,3 or more workers,4-or-more-person household,"$25,000 to $34,999",3 vehicles available,0.0,0.0246573961276
619,Family households,3 or more workers,4-or-more-person household,"$25,000 to $34,999",4 or more vehicles available,0.0,0.0146831255006
620,Family households,3 or more workers,4-or-more-person household,"$35,000 to $44,999",No vehicle available,0.0,0.0
621,Family households,3 or more workers,4-or-more-person household,"$35,000 to $44,999",1 vehicle available,0.0,0.215428047525
622,Family households,3 or more workers,4-or-more-person household,"$35,000 to $44,999",2 vehicles available,0.0,0.0239235393111
623,Family households,3 or more workers,4-or-more-person household,"$35,000 to $44,999",3 vehicles available,0.0,0.0248299489257
624,Family households,3 or more workers,4-or-more-person household,"$35,000 to $44,999",4 or more vehicles available,0.0,0.0147858782153
625,Family households,3 or more workers,4-or-more-person household,"$45,000 to $59,999",No vehicle available,0.0,0.0
626,Family households,3 or more workers,4-or-more-person household,"$45,000 to $59,999",1 vehicle available,0.0,0.145115553955
627,Family households,3 or more workers,4-or-more-person household,"$45,000 to $59,999",2 vehicles available,2.0,32.2305075832
628,Family households,3 or more workers,4-or-more-person household,"$45,000 to $59,999",3 vehicles available,0.0,0.0167258248609
629,Family households,3 or more workers,4-or-more-person household,"$45,000 to $59,999",4 or more vehicles available,0.0,0.00995998864852
630,Family households,3 or more workers,4-or-more-person household,"$60,000 to $99,999",No vehicle available,0.0,0.0
631,Family households,3 or more workers,4-or-more-person household,"$60,000 to $99,999",1 vehicle available,1.0,190.654378163
632,Family households,3 or more workers,4-or-more-person household,"$60,000 to $99,999",2 vehicles available,2.0,42.3447880926
633,Family households,3 or more workers,4-or-more-person household,"$60,000 to $99,999",3 vehicles available,2.0,43.94913779
634,Family households,3 or more workers,4-or-more-person household,"$60,000 to $99,999",4 or more vehicles available,0.0,0.0130855403886
635,Family households,3 or more workers,4-or-more-person household,"Less than $15,000",No vehicle available,0.0,0.0
636,Family households,3 or more workers,4-or-more-person household,"Less than $15,000",1 vehicle available,0.0,0.283469599797
637,Family households,3 or more workers,4-or-more-person household,"Less than $15,000",2 vehicles available,0.0,0.0314796341153
638,Family households,3 or more workers,4-or-more-person household,"Less than $15,000",3 vehicles available,0.0,0.0326723273307
639,Family households,3 or more workers,4-or-more-person household,"Less than $15,000",4 or more vehicles available,0.0,0.0194559019983
640,Nonfamily households,No workers,1-person household,"$100,000 to $149,999",No vehicle available,0.0,22.600367614
641,Nonfamily households,No workers,1-person household,"$100,000 to $149,999",1 vehicle available,0.0,82.800153782
642,Nonfamily households,No workers,1-person household,"$100,000 to $149,999",2 vehicles available,0.0,53.722826237
643,Nonfamily households,No workers,1-person household,"$100,000 to $149,999",3 vehicles available,0.0,19.6660153247
644,Nonfamily households,No workers,1-person household,"$100,000 to $149,999",4 or more vehicles available,0.0,15.2881761124
645,Nonfamily households,No workers,1-person household,"$15,000 to $24,999",No vehicle available,0.0,13.7454354129
646,Nonfamily households,No workers,1-person household,"$15,000 to $24,999",1 vehicle available,0.0,50.3586572319
647,Nonfamily households,No workers,1-person household,"$15,000 to $24,999",2 vehicles available,0.0,32.673965789
648,Nonfamily households,No workers,1-person household,"$15,000 to $24,999",3 vehicles available,0.0,11.960776395
649,Nonfamily households,No workers,1-person household,"$15,000 to $24,999",4 or more vehicles available,0.0,9.29819553926
650,Nonfamily households,No workers,1-person household,"$150,000 or more",No vehicle available,0.0,39.4833248492
651,Nonfamily households,No workers,1-person household,"$150,000 or more",1 vehicle available,0.0,144.653636842
652,Nonfamily households,No workers,1-person household,"$150,000 or more",2 vehicles available,0.0,93.8549246791
653,Nonfamily households,No workers,1-person household,"$150,000 or more",3 vehicles available,0.0,34.3569487372
654,Nonfamily households,No workers,1-person household,"$150,000 or more",4 or more vehicles available,0.0,26.7087701452
655,Nonfamily households,No workers,1-person household,"$25,000 to $34,999",No vehicle available,0.0,21.4471929676
656,Nonfamily households,No workers,1-person household,"$25,000 to $34,999",1 vehicle available,0.0,78.5753093152
657,Nonfamily households,No workers,1-person household,"$25,000 to $34,999",2 vehicles available,0.0,50.981640686
658,Nonfamily households,No workers,1-person household,"$25,000 to $34,999",3 vehicles available,0.0,18.6625648209
659,Nonfamily households,No workers,1-person household,"$25,000 to $34,999",4 or more vehicles available,0.0,14.5081030895
660,Nonfamily households,No workers,1-person household,"$35,000 to $44,999",No vehicle available,0.0,21.5972807197
661,Nonfamily households,No workers,1-person household,"$35,000 to $44,999",1 vehicle available,0.0,79.1251804132
662,Nonfamily households,No workers,1-person household,"$35,000 to $44,999",2 vehicles available,0.0,51.3384109105
663,Nonfamily households,No workers,1-person household,"$35,000 to $44,999",3 vehicles available,0.0,18.7931657069
664,Nonfamily households,No workers,1-person household,"$35,000 to $44,999",4 or more vehicles available,0.0,14.609630995
665,Nonfamily households,No workers,1-person household,"$45,000 to $59,999",No vehicle available,0.0,14.5482512215
666,Nonfamily households,No workers,1-person household,"$45,000 to $59,999",1 vehicle available,0.0,53.2999046287
667,Nonfamily households,No workers,1-person household,"$45,000 to $59,999",2 vehicles available,0.0,34.5823212159
668,Nonfamily households,No workers,1-person household,"$45,000 to $59,999",3 vehicles available,0.0,12.6593574209
669,Nonfamily households,No workers,1-person household,"$45,000 to $59,999",4 or more vehicles available,0.0,9.84126588562
670,Nonfamily households,No workers,1-person household,"$60,000 to $99,999",No vehicle available,0.0,19.1136491879
671,Nonfamily households,No workers,1-person household,"$60,000 to $99,999",1 vehicle available,0.0,70.0259889184
672,Nonfamily households,No workers,1-person household,"$60,000 to $99,999",2 vehicles available,0.0,45.4346261801
673,Nonfamily households,No workers,1-person household,"$60,000 to $99,999",3 vehicles available,0.0,16.632000163
674,Nonfamily households,No workers,1-person household,"$60,000 to $99,999",4 or more vehicles available,0.0,12.9295611437
675,Nonfamily households,No workers,1-person household,"Less than $15,000",No vehicle available,0.0,28.418641828
676,Nonfamily households,No workers,1-person household,"Less than $15,000",1 vehicle available,0.0,104.116355708
677,Nonfamily households,No workers,1-person household,"Less than $15,000",2 vehicles available,0.0,67.553315189
678,Nonfamily households,No workers,1-person household,"Less than $15,000",3 vehicles available,0.0,24.7288652664
679,Nonfamily households,No workers,1-person household,"Less than $15,000",4 or more vehicles available,0.0,19.2239882361
680,Nonfamily households,No workers,2-person household,"$100,000 to $149,999",No vehicle available,0.0,1.14479377214
681,Nonfamily households,No workers,2-person household,"$100,000 to $149,999",1 vehicle available,0.0,4.19413975917
682,Nonfamily households,No workers,2-person household,"$100,000 to $149,999",2 vehicles available,0.0,2.72126356297
683,Nonfamily households,No workers,2-person household,"$100,000 to $149,999",3 vehicles available,0.0,0.996157772787
684,Nonfamily households,No workers,2-person household,"$100,000 to $149,999",4 or more vehicles available,0.0,0.774403722089
685,Nonfamily households,No workers,2-person household,"$15,000 to $24,999",No vehicle available,0.0,0.696258093
686,Nonfamily households,No workers,2-person household,"$15,000 to $24,999",1 vehicle available,0.0,2.55085572753
687,Nonfamily households,No workers,2-person household,"$15,000 to $24,999",2 vehicles available,0.0,1.65505947448
688,Nonfamily households,No workers,2-person household,"$15,000 to $24,999",3 vehicles available,0.0,0.605858389596
689,Nonfamily households,No workers,2-person household,"$15,000 to $24,999",4 or more vehicles available,0.0,0.470988637321
690,Nonfamily households,No workers,2-person household,"$150,000 or more",No vehicle available,0.0,1.99997916683
691,Nonfamily households,No workers,2-person household,"$150,000 or more",1 vehicle available,0.0,7.32725172451
692,Nonfamily households,No workers,2-person household,"$150,000 or more",2 vehicles available,0.0,4.7541055567
693,Nonfamily households,No workers,2-person household,"$150,000 or more",3 vehicles available,0.0,1.74030890186
694,Nonfamily households,No workers,2-person household,"$150,000 or more",4 or more vehicles available,0.0,1.35289983977
695,Nonfamily households,No workers,2-person household,"$25,000 to $34,999",No vehicle available,0.0,1.08638113143
696,Nonfamily households,No workers,2-person household,"$25,000 to $34,999",1 vehicle available,0.0,3.98013546878
697,Nonfamily households,No workers,2-person household,"$25,000 to $34,999",2 vehicles available,0.0,2.58241218672
698,Nonfamily households,No workers,2-person household,"$25,000 to $34,999",3 vehicles available,0.0,0.945329224021
699,Nonfamily households,No workers,2-person household,"$25,000 to $34,999",4 or more vehicles available,0.0,0.734890084362
700,Nonfamily households,No workers,2-person household,"$35,000 to $44,999",No vehicle available,0.0,1.09398364156
701,Nonfamily households,No workers,2-person household,"$35,000 to $44,999",1 vehicle available,0.0,4.00798851167
702,Nonfamily households,No workers,2-person household,"$35,000 to $44,999",2 vehicles available,0.0,2.60048394281
703,Nonfamily households,No workers,2-person household,"$35,000 to $44,999",3 vehicles available,0.0,0.951944650965
704,Nonfamily households,No workers,2-person household,"$35,000 to $44,999",4 or more vehicles available,0.0,0.740032855305
705,Nonfamily households,No workers,2-person household,"$45,000 to $59,999",No vehicle available,0.0,0.736923738514
706,Nonfamily households,No workers,2-person household,"$45,000 to $59,999",1 vehicle available,0.0,2.69984099005
707,Nonfamily households,No workers,2-person household,"$45,000 to $59,999",2 vehicles available,0.0,1.75172486706
708,Nonfamily households,No workers,2-person household,"$45,000 to $59,999",3 vehicles available,0.0,0.641244150639
709,Nonfamily households,No workers,2-person household,"$45,000 to $59,999",4 or more vehicles available,0.0,0.498497196517
710,Nonfamily households,No workers,2-person household,"$60,000 to $99,999",No vehicle available,0.0,0.968178346779
711,Nonfamily households,No workers,2-person household,"$60,000 to $99,999",1 vehicle available,0.0,3.547080179
712,Nonfamily households,No workers,2-person household,"$60,000 to $99,999",2 vehicles available,0.0,2.30143500224
713,Nonfamily households,No workers,2-person household,"$60,000 to $99,999",3 vehicles available,0.0,0.842473473442
714,Nonfamily households,No workers,2-person household,"$60,000 to $99,999",4 or more vehicles available,0.0,0.654930987256
715,Nonfamily households,No workers,2-person household,"Less than $15,000",No vehicle available,0.0,1.43951128287
716,Nonfamily households,No workers,2-person household,"Less than $15,000",1 vehicle available,0.0,5.27388570081
717,Nonfamily households,No workers,2-person household,"Less than $15,000",2 vehicles available,0.0,3.42182993819
718,Nonfamily households,No workers,2-person household,"Less than $15,000",3 vehicles available,0.0,1.25261019787
719,Nonfamily households,No workers,2-person household,"Less than $15,000",4 or more vehicles available,0.0,0.9737674353
720,Nonfamily households,No workers,3-person household,"$100,000 to $149,999",No vehicle available,0.0,0.00580190416049
721,Nonfamily households,No workers,3-person household,"$100,000 to $149,999",1 vehicle available,0.0,0.02125622755
722,Nonfamily households,No workers,3-person household,"$100,000 to $149,999",2 vehicles available,0.0,0.0137915760655
723,Nonfamily households,No workers,3-person household,"$100,000 to $149,999",3 vehicles available,0.0,0.00504860531836
724,Nonfamily households,No workers,3-person household,"$100,000 to $149,999",4 or more vehicles available,0.0,0.00392473848691
725,Nonfamily households,No workers,3-person household,"$15,000 to $24,999",No vehicle available,0.0,0.00352869034132
726,Nonfamily households,No workers,3-person household,"$15,000 to $24,999",1 vehicle available,0.0,0.0129279358593
727,Nonfamily households,No workers,3-person household,"$15,000 to $24,999",2 vehicles available,0.0,0.00838797055379
728,Nonfamily households,No workers,3-person household,"$15,000 to $24,999",3 vehicles available,0.0,0.00307053759098
729,Nonfamily households,No workers,3-person household,"$15,000 to $24,999",4 or more vehicles available,0.0,0.00238700716315
730,Nonfamily households,No workers,3-person household,"$150,000 or more",No vehicle available,0.0,0.0101360504672
731,Nonfamily households,No workers,3-person household,"$150,000 or more",1 vehicle available,0.0,0.0371350834535
732,Nonfamily households,No workers,3-person household,"$150,000 or more",2 vehicles available,0.0,0.0240941779036
733,Nonfamily households,No workers,3-person household,"$150,000 or more",3 vehicles available,0.0,0.0088200213034
734,Nonfamily households,No workers,3-person household,"$150,000 or more",4 or more vehicles available,0.0,0.00685660194885
735,Nonfamily households,No workers,3-person household,"$25,000 to $34,999",No vehicle available,0.0,0.00550586433968
736,Nonfamily households,No workers,3-person household,"$25,000 to $34,999",1 vehicle available,0.0,0.0201716371085
737,Nonfamily households,No workers,3-person household,"$25,000 to $34,999",2 vehicles available,0.0,0.0130878664567
738,Nonfamily households,No workers,3-person household,"$25,000 to $34,999",3 vehicles available,0.0,0.00479100226728
739,Nonfamily households,No workers,3-person household,"$25,000 to $34,999",4 or more vehicles available,0.0,0.00372448028783
740,Nonfamily households,No workers,3-person household,"$35,000 to $44,999",No vehicle available,0.0,0.00554439445424
741,Nonfamily households,No workers,3-person household,"$35,000 to $44,999",1 vehicle available,0.0,0.0203127985031
742,Nonfamily households,No workers,3-person household,"$35,000 to $44,999",2 vehicles available,0.0,0.0131794555266
743,Nonfamily households,No workers,3-person household,"$35,000 to $44,999",3 vehicles available,0.0,0.0048245297672
744,Nonfamily households,No workers,3-person household,"$35,000 to $44,999",4 or more vehicles available,0.0,0.00375054425224
745,Nonfamily households,No workers,3-person household,"$45,000 to $59,999",No vehicle available,0.0,0.00373478700575
746,Nonfamily households,No workers,3-person household,"$45,000 to $59,999",1 vehicle available,0.0,0.0136830047945
747,Nonfamily households,No workers,3-person household,"$45,000 to $59,999",2 vehicles available,0.0,0.00887787830575
748,Nonfamily households,No workers,3-person household,"$45,000 to $59,999",3 vehicles available,0.0,0.00324987538894
749,Nonfamily households,No workers,3-person household,"$45,000 to $59,999",4 or more vehicles available,0.0,0.00252642268752
750,Nonfamily households,No workers,3-person household,"$60,000 to $99,999",No vehicle available,0.0,0.00490680340423
751,Nonfamily households,No workers,3-person household,"$60,000 to $99,999",1 vehicle available,0.0,0.0179768791104
752,Nonfamily households,No workers,3-person household,"$60,000 to $99,999",2 vehicles available,0.0,0.0116638521624
753,Nonfamily households,No workers,3-person household,"$60,000 to $99,999",3 vehicles available,0.0,0.00426972129795
754,Nonfamily households,No workers,3-person household,"$60,000 to $99,999",4 or more vehicles available,0.0,0.00331924134484
755,Nonfamily households,No workers,3-person household,"Less than $15,000",No vehicle available,0.0,0.0072955555004
756,Nonfamily households,No workers,3-person household,"Less than $15,000",1 vehicle available,0.0,0.0267284642301
757,Nonfamily households,No workers,3-person household,"Less than $15,000",2 vehicles available,0.0,0.0173421011173
758,Nonfamily households,No workers,3-person household,"Less than $15,000",3 vehicles available,0.0,0.00634832621857
759,Nonfamily households,No workers,3-person household,"Less than $15,000",4 or more vehicles available,0.0,0.00493512934095
760,Nonfamily households,No workers,4-or-more-person household,"$100,000 to $149,999",No vehicle available,0.0,0.108550266253
761,Nonfamily households,No workers,4-or-more-person household,"$100,000 to $149,999",1 vehicle available,0.0,0.397691705389
762,Nonfamily households,No workers,4-or-more-person household,"$100,000 to $149,999",2 vehicles available,0.0,0.258032399804
763,Nonfamily households,No workers,4-or-more-person household,"$100,000 to $149,999",3 vehicles available,0.0,0.0944564812438
764,Nonfamily households,No workers,4-or-more-person household,"$100,000 to $149,999",4 or more vehicles available,0.0,0.0734295837957
765,Nonfamily households,No workers,4-or-more-person household,"$15,000 to $24,999",No vehicle available,0.0,0.0660197523915
766,Nonfamily households,No workers,4-or-more-person household,"$15,000 to $24,999",1 vehicle available,0.0,0.241874191784
767,Nonfamily households,No workers,4-or-more-person household,"$15,000 to $24,999",2 vehicles available,0.0,0.156934070565
768,Nonfamily households,No workers,4-or-more-person household,"$15,000 to $24,999",3 vehicles available,0.0,0.0574479798046
769,Nonfamily households,No workers,4-or-more-person household,"$15,000 to $24,999",4 or more vehicles available,0.0,0.0446595214157
770,Nonfamily households,No workers,4-or-more-person household,"$150,000 or more",No vehicle available,0.0,0.189639633219
771,Nonfamily households,No workers,4-or-more-person household,"$150,000 or more",1 vehicle available,0.0,0.694775901962
772,Nonfamily households,No workers,4-or-more-person household,"$150,000 or more",2 vehicles available,0.0,0.450788112702
773,Nonfamily households,No workers,4-or-more-person household,"$150,000 or more",3 vehicles available,0.0,0.165017489837
774,Nonfamily households,No workers,4-or-more-person household,"$150,000 or more",4 or more vehicles available,0.0,0.128283050969
775,Nonfamily households,No workers,4-or-more-person household,"$25,000 to $34,999",No vehicle available,0.0,0.103011532678
776,Nonfamily households,No workers,4-or-more-person household,"$25,000 to $34,999",1 vehicle available,0.0,0.377399646446
777,Nonfamily households,No workers,4-or-more-person household,"$25,000 to $34,999",2 vehicles available,0.0,0.244866400627
778,Nonfamily households,No workers,4-or-more-person household,"$25,000 to $34,999",3 vehicles available,0.0,0.0896368773675
779,Nonfamily households,No workers,4-or-more-person household,"$25,000 to $34,999",4 or more vehicles available,0.0,0.0696828688849
780,Nonfamily households,No workers,4-or-more-person household,"$35,000 to $44,999",No vehicle available,0.0,0.103732408804
781,Nonfamily households,No workers,4-or-more-person household,"$35,000 to $44,999",1 vehicle available,0.0,0.380040694376
782,Nonfamily households,No workers,4-or-more-person household,"$35,000 to $44,999",2 vehicles available,0.0,0.246579979075
783,Nonfamily households,No workers,4-or-more-person household,"$35,000 to $44,999",3 vehicles available,0.0,0.0902641574712
784,Nonfamily households,No workers,4-or-more-person household,"$35,000 to $44,999",4 or more vehicles available,0.0,0.0701705105621
785,Nonfamily households,No workers,4-or-more-person household,"$45,000 to $59,999",No vehicle available,0.0,0.0698757016073
786,Nonfamily households,No workers,4-or-more-person household,"$45,000 to $59,999",1 vehicle available,0.0,0.256001094209
787,Nonfamily households,No workers,4-or-more-person household,"$45,000 to $59,999",2 vehicles available,0.0,0.166099960839
788,Nonfamily households,No workers,4-or-more-person household,"$45,000 to $59,999",3 vehicles available,0.0,0.0608032861282
789,Nonfamily households,No workers,4-or-more-person household,"$45,000 to $59,999",4 or more vehicles available,0.0,0.0472679051242
790,Nonfamily households,No workers,4-or-more-person household,"$60,000 to $99,999",No vehicle available,0.0,0.0918034495653
791,Nonfamily households,No workers,4-or-more-person household,"$60,000 to $99,999",1 vehicle available,0.0,0.336336995555
792,Nonfamily households,No workers,4-or-more-person household,"$60,000 to $99,999",2 vehicles available,0.0,0.218223918
793,Nonfamily households,No workers,4-or-more-person household,"$60,000 to $99,999",3 vehicles available,0.0,0.0798840123688
794,Nonfamily households,No workers,4-or-more-person household,"$60,000 to $99,999",4 or more vehicles available,0.0,0.0621010829848
795,Nonfamily households,No workers,4-or-more-person household,"Less than $15,000",No vehicle available,0.0,0.136495617667
796,Nonfamily households,No workers,4-or-more-person household,"Less than $15,000",1 vehicle available,0.0,0.500074084034
797,Nonfamily households,No workers,4-or-more-person household,"Less than $15,000",2 vehicles available,0.0,0.324460666981
798,Nonfamily households,No workers,4-or-more-person household,"Less than $15,000",3 vehicles available,0.0,0.11877350646
799,Nonfamily households,No workers,4-or-more-person household,"Less than $15,000",4 or more vehicles available,0.0,0.0923334114343
800,Nonfamily households,1 worker,1-person household,"$100,000 to $149,999",No vehicle available,0.0,0.0
801,Nonfamily households,1 worker,1-person household,"$100,000 to $149,999",1 vehicle available,3.0,50.0139850283
802,Nonfamily households,1 worker,1-person household,"$100,000 to $149,999",2 vehicles available,1.0,30.7514413619
803,Nonfamily households,1 worker,1-person household,"$100,000 to $149,999",3 vehicles available,0.0,0.0198923587518
804,Nonfamily households,1 worker,1-person household,"$100,000 to $149,999",4 or more vehicles available,0.0,0.00839458002293
805,Nonfamily households,1 worker,1-person household,"$15,000 to $24,999",No vehicle available,2.0,0.0
806,Nonfamily households,1 worker,1-person household,"$15,000 to $24,999",1 vehicle available,14.0,141.95190948
807,Nonfamily households,1 worker,1-person household,"$15,000 to $24,999",2 vehicles available,2.0,37.4057589073
808,Nonfamily households,1 worker,1-person household,"$15,000 to $24,999",3 vehicles available,0.0,0.012098437384
809,Nonfamily households,1 worker,1-person household,"$15,000 to $24,999",4 or more vehicles available,0.0,0.00510554339178
810,Nonfamily households,1 worker,1-person household,"$150,000 or more",No vehicle available,0.0,0.0
811,Nonfamily households,1 worker,1-person household,"$150,000 or more",1 vehicle available,0.0,0.0291251666286
812,Nonfamily households,1 worker,1-person household,"$150,000 or more",2 vehicles available,0.0,0.0537234247517
813,Nonfamily households,1 worker,1-person household,"$150,000 or more",3 vehicles available,0.0,0.0347523755377
814,Nonfamily households,1 worker,1-person household,"$150,000 or more",4 or more vehicles available,1.0,14.6655105651
815,Nonfamily households,1 worker,1-person household,"$25,000 to $34,999",No vehicle available,1.0,0.0
816,Nonfamily households,1 worker,1-person household,"$25,000 to $34,999",1 vehicle available,6.0,94.9240832097
817,Nonfamily households,1 worker,1-person household,"$25,000 to $34,999",2 vehicles available,0.0,0.0291823614635
818,Nonfamily households,1 worker,1-person household,"$25,000 to $34,999",3 vehicles available,0.0,0.0188773591658
819,Nonfamily households,1 worker,1-person household,"$25,000 to $34,999",4 or more vehicles available,0.0,0.00796624996144
820,Nonfamily households,1 worker,1-person household,"$35,000 to $44,999",No vehicle available,0.0,0.0
821,Nonfamily households,1 worker,1-person household,"$35,000 to $44,999",1 vehicle available,5.0,79.6569693773
822,Nonfamily households,1 worker,1-person household,"$35,000 to $44,999",2 vehicles available,1.0,29.3865800314
823,Nonfamily households,1 worker,1-person household,"$35,000 to $44,999",3 vehicles available,0.0,0.0190094631856
824,Nonfamily households,1 worker,1-person household,"$35,000 to $44,999",4 or more vehicles available,0.0,0.00802199788851
825,Nonfamily households,1 worker,1-person household,"$45,000 to $59,999",No vehicle available,0.0,0.0
826,Nonfamily households,1 worker,1-person household,"$45,000 to $59,999",1 vehicle available,3.0,32.1948753759
827,Nonfamily households,1 worker,1-person household,"$45,000 to $59,999",2 vehicles available,5.0,98.9761985286
828,Nonfamily households,1 worker,1-person household,"$45,000 to $59,999",3 vehicles available,0.0,0.0128050586367
829,Nonfamily households,1 worker,1-person household,"$45,000 to $59,999",4 or more vehicles available,0.0,0.00540373772491
830,Nonfamily households,1 worker,1-person household,"$60,000 to $99,999",No vehicle available,0.0,0.0
831,Nonfamily households,1 worker,1-person household,"$60,000 to $99,999",1 vehicle available,6.0,84.5959482293
832,Nonfamily households,1 worker,1-person household,"$60,000 to $99,999",2 vehicles available,1.0,26.0071991859
833,Nonfamily households,1 worker,1-person household,"$60,000 to $99,999",3 vehicles available,1.0,16.82342399
834,Nonfamily households,1 worker,1-person household,"$60,000 to $99,999",4 or more vehicles available,0.0,0.00709948883922
835,Nonfamily households,1 worker,1-person household,"Less than $15,000",No vehicle available,4.0,0.0
836,Nonfamily households,1 worker,1-person household,"Less than $15,000",1 vehicle available,16.0,335.411541661
837,Nonfamily households,1 worker,1-person household,"Less than $15,000",2 vehicles available,3.0,116.004422497
838,Nonfamily households,1 worker,1-person household,"Less than $15,000",3 vehicles available,0.0,0.0250134789016
839,Nonfamily households,1 worker,1-person household,"Less than $15,000",4 or more vehicles available,0.0,0.010555693918
840,Nonfamily households,1 worker,2-person household,"$100,000 to $149,999",No vehicle available,0.0,0.0
841,Nonfamily households,1 worker,2-person household,"$100,000 to $149,999",1 vehicle available,0.0,3.07028731023
842,Nonfamily households,1 worker,2-person household,"$100,000 to $149,999",2 vehicles available,0.0,5.66336156564
843,Nonfamily households,1 worker,2-person household,"$100,000 to $149,999",3 vehicles available,0.0,3.66349071834
844,Nonfamily households,1 worker,2-person household,"$100,000 to $149,999",4 or more vehicles available,0.0,1.54599393577
845,Nonfamily households,1 worker,2-person household,"$15,000 to $24,999",No vehicle available,0.0,0.0
846,Nonfamily households,1 worker,2-person household,"$15,000 to $24,999",1 vehicle available,0.0,1.86733404707
847,Nonfamily households,1 worker,2-person household,"$15,000 to $24,999",2 vehicles available,0.0,3.44442939823
848,Nonfamily households,1 worker,2-person household,"$15,000 to $24,999",3 vehicles available,0.0,2.22811752068
849,Nonfamily households,1 worker,2-person household,"$15,000 to $24,999",4 or more vehicles available,0.0,0.940266112294
850,Nonfamily households,1 worker,2-person household,"$150,000 or more",No vehicle available,0.0,0.0
851,Nonfamily households,1 worker,2-person household,"$150,000 or more",1 vehicle available,0.0,5.36385749651
852,Nonfamily households,1 worker,2-person household,"$150,000 or more",2 vehicles available,0.0,9.89401359544
853,Nonfamily households,1 worker,2-person household,"$150,000 or more",3 vehicles available,0.0,6.40019651824
854,Nonfamily households,1 worker,2-person household,"$150,000 or more",4 or more vehicles available,0.0,2.70088442026
855,Nonfamily households,1 worker,2-person household,"$25,000 to $34,999",No vehicle available,0.0,0.0
856,Nonfamily households,1 worker,2-person household,"$25,000 to $34,999",1 vehicle available,0.0,2.91362713798
857,Nonfamily households,1 worker,2-person household,"$25,000 to $34,999",2 vehicles available,0.0,5.37439082488
858,Nonfamily households,1 worker,2-person household,"$25,000 to $34,999",3 vehicles available,0.0,3.47656258133
859,Nonfamily households,1 worker,2-person household,"$25,000 to $34,999",4 or more vehicles available,0.0,1.46711021845
860,Nonfamily households,1 worker,2-person household,"$35,000 to $44,999",No vehicle available,0.0,0.0
861,Nonfamily households,1 worker,2-person household,"$35,000 to $44,999",1 vehicle available,0.0,2.93401674086
862,Nonfamily households,1 worker,2-person household,"$35,000 to $44,999",2 vehicles available,0.0,5.41200088597
863,Nonfamily households,1 worker,2-person household,"$35,000 to $44,999",3 vehicles available,0.0,3.50089161421
864,Nonfamily households,1 worker,2-person household,"$35,000 to $44,999",4 or more vehicles available,0.0,1.47737707598
865,Nonfamily households,1 worker,2-person household,"$45,000 to $59,999",No vehicle available,0.0,0.0
866,Nonfamily households,1 worker,2-person household,"$45,000 to $59,999",1 vehicle available,0.0,1.97639754691
867,Nonfamily households,1 worker,2-person household,"$45,000 to $59,999",2 vehicles available,0.0,3.64560471858
868,Nonfamily households,1 worker,2-person household,"$45,000 to $59,999",3 vehicles available,0.0,2.35825293767
869,Nonfamily households,1 worker,2-person household,"$45,000 to $59,999",4 or more vehicles available,0.0,0.995183288548
870,Nonfamily households,1 worker,2-person household,"$60,000 to $99,999",No vehicle available,0.0,0.0
871,Nonfamily households,1 worker,2-person household,"$60,000 to $99,999",1 vehicle available,0.0,2.5966123895
872,Nonfamily households,1 worker,2-person household,"$60,000 to $99,999",2 vehicles available,0.0,4.78963475456
873,Nonfamily households,1 worker,2-person household,"$60,000 to $99,999",3 vehicles available,0.0,3.09829811573
