vehicle_no,driver_id,longtitude_at_start_point,latitude_at_start_point,start_time,index,subscribed_controllers,shift_duration
AMD103965,103965-4,-76.4393801,39.0254018,07:42:35,3965,4,10
SHA103966,103966-16,-76.4393656,39.0251298,07:42:42,3966,16,10
SHA103967,103967-16,-76.4398071,39.0251512,07:42:49,3967,16,10
SHA103968,103968-16,-76.5257579,39.0546938,07:42:56,3968,16,10
SHA103969,103969-16,-76.63221779999998,39.1984246,07:43:03,3969,16,10
SHA103970,103970-16,-76.62782709999998,39.2034089,07:43:10,3970,16,10
SHA103971,103971-16,-76.644479,39.1402969,07:43:17,3971,16,10
AMD103972,103972-4,-76.6122309,39.2047358,07:43:24,3972,4,10
AMD103973,103973-4,-76.6139795,39.2045905,07:43:31,3973,4,10
SHA103974,103974-16,-76.6942875,39.0996573,07:43:38,3974,16,10
AMD103975,103975-4,-76.6277863,39.0596205,07:43:45,3975,4,10
AMD103976,103976-4,-76.5784233,38.8180182,07:43:52,3976,4,10
SHA103977,103977-16,-76.6418824,39.1268825,07:43:59,3977,16,10
AMD103978,103978-4,-76.7375398,39.1038799,07:44:06,3978,4,10
SHA103979,103979-16,-76.7383607,39.1041959,07:44:13,3979,16,10
AMD103980,103980-4,-76.6848791,39.187867,07:44:20,3980,4,10
SHA103981,103981-16,-76.65428879999997,39.1040367,07:44:27,3981,16,10
SHA103982,103982-16,-76.56202629999999,38.9277684,07:44:34,3982,16,10
AMD103983,103983-4,-76.5160403,39.0437436,07:44:41,3983,4,10
AMD103984,103984-4,-76.6216394,39.20659929999999,07:44:48,3984,4,10
SHA103985,103985-16,-76.6233812,39.20508140000001,07:44:55,3985,16,10
SHA103986,103986-16,-76.67835620000002,39.0368075,07:45:02,3986,16,10
AMD103987,103987-4,-76.6364963,39.1775402,07:45:09,3987,4,10
SHA103988,103988-16,-76.47391440000001,39.0222895,07:45:16,3988,16,10
AMD103989,103989-4,-76.472088,39.0223385,07:45:23,3989,4,10
AMD103990,103990-4,-76.47135329999998,39.0220709,07:45:30,3990,4,10
SHA103991,103991-16,-76.47103609999998,39.0218907,07:45:37,3991,16,10
AMD103992,103992-4,-76.74064240000001,39.097694,07:45:44,3992,4,10
AMD103993,103993-4,-76.4349026,39.0483029,07:45:51,3993,4,10
AMD103994,103994-4,-76.76766020000002,39.1055865,07:45:58,3994,4,10
AMD103995,103995-4,-76.7654297,39.1052477,07:46:05,3995,4,10
AMD103996,103996-4,-76.6525731,39.2052318,07:46:12,3996,4,10
SHA103997,103997-16,-76.658745,39.1953903,07:46:19,3997,16,10
AMD103998,103998-4,-76.6626837,39.1905479,07:46:26,3998,4,10
AMD103999,103999-4,-76.6769709,38.999587700000006,07:46:33,3999,4,10
SHA104000,104000-16,-76.6732631,38.99951779999999,07:46:40,4000,16,10
AMD104001,104001-4,-76.7275175,39.1043435,07:46:47,4001,4,10
SHA104002,104002-16,-76.7389192,39.1036054,07:46:54,4002,16,10
SHA104003,104003-16,-76.7404039,39.1033155,07:47:01,4003,16,10
SHA104004,104004-16,-76.74279820000002,39.1029769,07:47:08,4004,16,10
AMD104005,104005-4,-76.74963149999998,39.0999878,07:47:15,4005,4,10
AMD104006,104006-4,-76.7517963,39.0989217,07:47:22,4006,4,10
AMD104007,104007-4,-76.7577372,39.0955104,07:47:29,4007,4,10
AMD104008,104008-4,-76.52803829999998,39.0576459,07:47:36,4008,4,10
SHA104009,104009-16,-76.5254526,39.05474810000001,07:47:43,4009,16,10
AMD104010,104010-4,-76.52258590000002,39.0516038,07:47:50,4010,4,10
SHA104011,104011-16,-76.50976440000002,39.0360419,07:47:57,4011,16,10
SHA104012,104012-16,-76.50729040000002,39.03300820000001,07:48:04,4012,16,10
AMD104013,104013-4,-76.61170209999997,39.2343568,07:48:11,4013,4,10
AMD104014,104014-4,-76.6141135,39.2196484,07:48:18,4014,4,10
SHA104015,104015-16,-76.61326120000003,39.1983044,07:48:25,4015,16,10
SHA104016,104016-16,-76.6133541,39.1938297,07:48:32,4016,16,10
AMD104017,104017-4,-76.6170314,39.17567920000001,07:48:39,4017,4,10
AMD104018,104018-4,-76.61868129999998,39.158305,07:48:46,4018,4,10
SHA104019,104019-16,-76.6145218,39.1536747,07:48:53,4019,16,10
SHA104020,104020-16,-76.60284820000003,39.140805,07:49:00,4020,16,10
SHA104021,104021-16,-76.5895968,39.1261135,07:49:07,4021,16,10
AMD104022,104022-4,-76.5866697,39.1229141,07:49:14,4022,4,10
AMD104023,104023-4,-76.57480140000001,39.10944129999999,07:49:21,4023,4,10
AMD104024,104024-4,-76.5656848,39.0993216,07:49:28,4024,4,10
AMD104025,104025-4,-76.55408320000002,39.0864504,07:49:35,4025,4,10
AMD104026,104026-4,-76.5228202,39.1121876,07:49:42,4026,4,10
SHA104027,104027-16,-76.5000278,39.1117378,07:49:49,4027,16,10
AMD104028,104028-4,-76.64661059999997,39.1646449,07:49:56,4028,4,10
SHA104029,104029-16,-76.67766999999998,39.0407353,07:50:03,4029,16,10
SHA104030,104030-16,-76.4546788,39.10956420000001,07:50:10,4030,16,10
AMD104031,104031-4,-76.6745715,39.0238334,07:50:17,4031,4,10
AMD104032,104032-4,-76.6235829,39.08640070000001,07:50:24,4032,4,10
SHA104033,104033-16,-76.73697440000002,39.0971631,07:50:31,4033,16,10
SHA104034,104034-16,-76.45718470000001,39.0437344,07:50:38,4034,16,10
AMD104035,104035-4,-76.4570267,39.041481,07:50:45,4035,4,10
AMD104036,104036-4,-76.56733440000002,38.7247542,07:50:52,4036,4,10
AMD104037,104037-4,-76.56907659999997,38.7292544,07:50:59,4037,4,10
AMD104038,104038-4,-76.5900829,38.7367379,07:51:06,4038,4,10
SHA104039,104039-16,-76.59032420000003,39.206043,07:51:13,4039,16,10
SHA104040,104040-16,-76.6498767,39.2105356,07:51:20,4040,16,10
SHA104041,104041-16,-76.7523207,39.1382303,07:51:27,4041,16,10
AMD104042,104042-4,-76.56833859999998,38.9267624,07:51:34,4042,4,10
AMD104043,104043-4,-76.4857087,38.9739489,07:51:41,4043,4,10
SHA104044,104044-16,-76.4926131,38.978166,07:51:48,4044,16,10
SHA104045,104045-16,-76.6284048,38.9229503,07:51:55,4045,16,10
SHA104046,104046-16,-76.6612915,38.9114777,07:52:02,4046,16,10
SHA104047,104047-16,-76.7403613,39.0959083,07:52:09,4047,16,10
AMD104048,104048-4,-76.6058675,38.7211973,07:52:16,4048,4,10
AMD104049,104049-4,-76.4506693,39.124042,07:52:23,4049,4,10
SHA104050,104050-16,-76.7206142,39.1001539,07:52:30,4050,16,10
AMD104051,104051-4,-76.4429052,39.05184660000001,07:52:37,4051,4,10
AMD104052,104052-4,-76.6959628,39.0194807,07:52:44,4052,4,10
AMD104053,104053-4,-76.50160279999999,39.0488657,07:52:51,4053,4,10
SHA104054,104054-16,-76.47945809999999,39.0372819,07:52:58,4054,16,10
AMD104055,104055-4,-76.5514683,38.9776233,07:53:05,4055,4,10
SHA104056,104056-16,-76.5555261,38.9760874,07:53:12,4056,16,10
AMD104057,104057-4,-76.48522290000002,39.1070888,07:53:19,4057,4,10
AMD104058,104058-4,-76.6982429,38.9919731,07:53:26,4058,4,10
AMD104059,104059-4,-76.54964749999998,38.9149393,07:53:33,4059,4,10
SHA104060,104060-16,-76.55733409999998,38.8496348,07:53:40,4060,16,10
SHA104061,104061-16,-76.538957,38.8151038,07:53:47,4061,16,10
SHA104062,104062-16,-76.476538,38.9960292,07:53:54,4062,16,10
AMD104063,104063-4,-76.4760153,38.996081200000006,07:54:01,4063,4,10
SHA104064,104064-16,-76.6857597,39.1033741,07:54:08,4064,16,10
SHA104065,104065-16,-76.53306529999998,38.9824538,07:54:15,4065,16,10
AMD104066,104066-4,-76.53512540000001,38.9802517,07:54:22,4066,4,10
AMD104067,104067-4,-76.5371718,38.97798220000001,07:54:29,4067,4,10
AMD104068,104068-4,-76.54026359999997,38.9757425,07:54:36,4068,4,10
AMD104069,104069-4,-76.5408798,38.9752825,07:54:43,4069,4,10
SHA104070,104070-16,-76.59224559999998,38.74664129999999,07:54:50,4070,16,10
AMD104071,104071-4,-76.5972647,38.7212543,07:54:57,4071,4,10
SHA104072,104072-16,-76.5835844,39.108194,07:55:04,4072,16,10
AMD104073,104073-4,-76.65845759999998,39.205557,07:55:11,4073,4,10
SHA104074,104074-16,-76.6382228,38.973983,07:55:18,4074,16,10
SHA104075,104075-16,-76.6694532,38.9889576,07:55:25,4075,16,10
AMD104076,104076-4,-76.67626059999998,39.1916943,07:55:32,4076,4,10
AMD104077,104077-4,-76.68254379999998,39.0118373,07:55:39,4077,4,10
SHA104078,104078-16,-76.4829896,38.996049600000006,07:55:46,4078,16,10
SHA104079,104079-16,-76.72835500000002,39.1422266,07:55:53,4079,16,10
AMD104080,104080-4,-76.6857517,39.136701,07:56:00,4080,4,10
SHA104081,104081-16,-76.70910400000002,39.12108679999999,07:56:07,4081,16,10
AMD104082,104082-4,-76.71669849999998,39.1176627,07:56:14,4082,4,10
AMD104083,104083-4,-76.7268093,39.113599,07:56:21,4083,4,10
SHA104084,104084-16,-76.72801059999998,39.1129624,07:56:28,4084,16,10
SHA104085,104085-16,-76.73009240000002,39.1119113,07:56:35,4085,16,10
SHA104086,104086-16,-76.51590470000002,38.84146679999999,07:56:42,4086,16,10
SHA104087,104087-16,-76.6539295,39.19010820000001,07:56:49,4087,16,10
SHA104088,104088-16,-76.6825165,39.20051289999999,07:56:56,4088,16,10
AMD104089,104089-4,-76.6249779,39.1648031,07:57:03,4089,4,10
AMD104090,104090-4,-76.6147469,39.18230120000001,07:57:10,4090,4,10
SHA104091,104091-16,-76.6139282,39.1857194,07:57:17,4091,16,10
AMD104092,104092-4,-76.6290516,39.1577637,07:57:24,4092,4,10
SHA104093,104093-16,-76.6308596,39.1544871,07:57:31,4093,16,10
AMD104094,104094-4,-76.631439,39.1528842,07:57:38,4094,4,10
SHA104095,104095-16,-76.644554,39.16492589999999,07:57:45,4095,16,10
SHA104096,104096-16,-76.433414,39.0251521,07:57:52,4096,16,10
AMD104097,104097-4,-76.4076808,39.0200383,07:57:59,4097,4,10
AMD104098,104098-4,-76.49520009999998,38.9799658,07:58:06,4098,4,10
AMD104099,104099-4,-76.7387546,39.0903656,07:58:13,4099,4,10
SHA104100,104100-16,-76.7444159,39.0905799,07:58:20,4100,16,10
AMD104101,104101-4,-76.72325179999999,39.089799600000006,07:58:27,4101,4,10
AMD104102,104102-4,-76.6793088,39.0035414,07:58:34,4102,4,10
SHA104103,104103-16,-76.6823202,39.0059774,07:58:41,4103,16,10
SHA104104,104104-16,-76.6839884,39.0110655,07:58:48,4104,16,10
AMD104105,104105-4,-76.6896198,39.0122834,07:58:55,4105,4,10
SHA104106,104106-16,-76.695785,39.0081668,07:59:02,4106,16,10
AMD104107,104107-4,-76.69600279999997,39.007801,07:59:09,4107,4,10
SHA104108,104108-16,-76.6964547,39.0070389,07:59:16,4108,16,10
AMD104109,104109-4,-76.69699859999999,39.00401289999999,07:59:23,4109,4,10
AMD104110,104110-4,-76.6937454,38.9990359,07:59:30,4110,4,10
AMD104111,104111-4,-76.5036059,39.0577694,07:59:37,4111,4,10
SHA104112,104112-16,-76.4932093,39.0615475,07:59:44,4112,16,10
AMD104113,104113-4,-76.63360859999997,39.0544484,07:59:51,4113,4,10
AMD104114,104114-4,-76.654641,39.057515,07:59:58,4114,4,10
AMD104115,104115-4,-76.4851608,38.945257,08:00:05,4115,4,10
SHA104116,104116-16,-76.46789720000002,38.9390475,08:00:12,4116,16,10
SHA104117,104117-16,-76.51188640000002,38.9977122,08:00:19,4117,16,10
SHA104118,104118-16,-76.5125195,38.9982125,08:00:26,4118,16,10
SHA104119,104119-16,-76.6716395,38.9950566,08:00:33,4119,16,10
AMD104120,104120-4,-76.44404229999998,39.0416796,08:00:40,4120,4,10
AMD104121,104121-4,-76.4444546,39.0396484,08:00:47,4121,4,10
SHA104122,104122-16,-76.816223,39.1003922,08:00:54,4122,16,10
SHA104123,104123-16,-76.826036,39.1004143,08:01:01,4123,16,10
SHA104124,104124-16,-76.5278145,39.0949792,08:01:08,4124,16,10
AMD104125,104125-4,-76.5219229,39.09796179999999,08:01:15,4125,4,10
AMD104126,104126-4,-76.54018909999998,38.8426063,08:01:22,4126,4,10
SHA104127,104127-16,-76.6330948,38.8156388,08:01:29,4127,16,10
SHA104128,104128-16,-76.668492,38.7923523,08:01:36,4128,16,10
AMD104129,104129-4,-76.53176529999998,39.1251302,08:01:43,4129,4,10
SHA104130,104130-16,-76.64205240000003,39.2092956,08:01:50,4130,16,10
AMD104131,104131-4,-76.5057066,38.9886814,08:01:57,4131,4,10
AMD104132,104132-4,-76.6166587,39.187794200000006,08:02:04,4132,4,10
AMD104133,104133-4,-76.618311,39.1891506,08:02:11,4133,4,10
AMD104134,104134-4,-76.62611509999998,39.1956263,08:02:18,4134,4,10
SHA104135,104135-16,-76.6417416,39.20088120000001,08:02:25,4135,16,10
SHA104136,104136-16,-76.5347955,39.1259761,08:02:32,4136,16,10
SHA104137,104137-16,-76.6606853,39.2107326,08:02:39,4137,16,10
AMD104138,104138-4,-76.65567740000002,39.2095668,08:02:46,4138,4,10
AMD104139,104139-4,-76.65180059999999,39.2078725,08:02:53,4139,4,10
SHA104140,104140-16,-76.558806,39.0756138,08:03:00,4140,16,10
AMD104141,104141-4,-76.584967,39.0824718,08:03:07,4141,4,10
AMD104142,104142-4,-76.6575487,38.770196,08:03:14,4142,4,10
AMD104143,104143-4,-76.7388147,39.1062105,08:03:21,4143,4,10
SHA104144,104144-16,-76.46797790000002,39.10456170000001,08:03:28,4144,16,10
AMD104145,104145-4,-76.45922390000001,39.0889462,08:03:35,4145,4,10
AMD104146,104146-4,-76.51171459999998,39.163294,08:03:42,4146,4,10
AMD104147,104147-4,-76.6003558,39.1561748,08:03:49,4147,4,10
AMD104148,104148-4,-76.49807559999998,38.9881534,08:03:56,4148,4,10
AMD104149,104149-4,-76.4729434,39.0210474,08:04:03,4149,4,10
SHA104150,104150-16,-76.7671338,39.1087481,08:04:10,4150,16,10
AMD104151,104151-4,-76.75973570000002,39.1107594,08:04:17,4151,4,10
SHA104152,104152-16,-76.750061,39.1144352,08:04:24,4152,16,10
SHA104153,104153-16,-76.7496222,39.1147825,08:04:31,4153,16,10
SHA104154,104154-16,-76.7382858,39.1305985,08:04:38,4154,16,10
SHA104155,104155-16,-76.66546070000003,39.2245733,08:04:45,4155,16,10
SHA104156,104156-16,-76.67843640000002,39.2118565,08:04:52,4156,16,10
SHA104157,104157-16,-76.5015709,38.988213,08:04:59,4157,16,10
SHA104158,104158-16,-76.50425959999998,38.9901081,08:05:06,4158,16,10
AMD104159,104159-4,-76.51186369999998,38.9947498,08:05:13,4159,4,10
SHA104160,104160-16,-76.5149771,38.9972589,08:05:20,4160,16,10
SHA104161,104161-16,-76.51773270000002,38.9993735,08:05:27,4161,16,10
AMD104162,104162-4,-76.51991140000001,39.0011556,08:05:34,4162,4,10
SHA104163,104163-16,-76.51989040000002,39.0014634,08:05:41,4163,16,10
AMD104164,104164-4,-76.5133566,39.0483535,08:05:48,4164,4,10
SHA104165,104165-16,-76.5108742,39.0505401,08:05:55,4165,16,10
AMD104166,104166-4,-76.5115721,39.053281,08:06:02,4166,4,10
SHA104167,104167-16,-76.67462940000001,39.0783599,08:06:09,4167,16,10
SHA104168,104168-16,-76.67336879999998,39.0703573,08:06:16,4168,16,10
SHA104169,104169-16,-76.6310165,39.1705597,08:06:23,4169,16,10
SHA104170,104170-16,-76.63344140000002,39.1692211,08:06:30,4170,16,10
SHA104171,104171-16,-76.6707717,38.9925885,08:06:37,4171,16,10
AMD104172,104172-4,-76.6225594,38.9870355,08:06:44,4172,4,10
SHA104173,104173-16,-76.58538890000001,38.987789,08:06:51,4173,16,10
SHA104174,104174-16,-76.70100179999999,38.991892,08:06:58,4174,16,10
SHA104175,104175-16,-76.5049358,38.9761003,08:07:05,4175,16,10
AMD104176,104176-4,-76.5047682,38.976104,08:07:12,4176,4,10
AMD104177,104177-4,-76.50474759999999,38.9764538,08:07:19,4177,4,10
SHA104178,104178-16,-76.49415379999998,38.9809078,08:07:26,4178,16,10
SHA104179,104179-16,-76.49579969999998,38.9782847,08:07:33,4179,16,10
AMD104180,104180-4,-76.5558637,39.111212,08:07:40,4180,4,10
AMD104181,104181-4,-76.73572829999998,39.128177,08:07:47,4181,4,10
AMD104182,104182-4,-76.565424,38.9306755,08:07:54,4182,4,10
AMD104183,104183-4,-76.5677051,38.9309031,08:08:01,4183,4,10
AMD104184,104184-4,-76.5262738,39.1414115,08:08:08,4184,4,10
SHA104185,104185-16,-76.6726968,39.1344872,08:08:15,4185,16,10
SHA104186,104186-16,-76.49521340000003,39.1082273,08:08:22,4186,16,10
AMD104187,104187-4,-76.5444375,38.9676912,08:08:29,4187,4,10
AMD104188,104188-4,-76.52119040000002,39.0876388,08:08:36,4188,4,10
SHA104189,104189-16,-76.50603309999998,38.9630682,08:08:43,4189,16,10
AMD104190,104190-4,-76.5110835,38.9617495,08:08:50,4190,4,10
SHA104191,104191-16,-76.5523792,39.1876426,08:08:57,4191,16,10
AMD104192,104192-4,-76.7019307,38.8116673,08:09:04,4192,4,10
AMD104193,104193-4,-76.52546509999998,39.06581679999999,08:09:11,4193,4,10
AMD104194,104194-4,-76.42292409999997,39.080913,08:09:18,4194,4,10
AMD104195,104195-4,-76.42537270000003,39.0147058,08:09:25,4195,4,10
AMD104196,104196-4,-76.5055917,38.9887932,08:09:32,4196,4,10
AMD104197,104197-4,-76.5033337,38.9908864,08:09:39,4197,4,10
AMD104198,104198-4,-76.6044224,39.1292752,08:09:46,4198,4,10
AMD104199,104199-4,-76.640407,39.1275061,08:09:53,4199,4,10
AMD104200,104200-4,-76.6403592,39.1267375,08:10:00,4200,4,10
SHA104201,104201-16,-76.63414809999998,39.1171424,08:10:07,4201,16,10
AMD104202,104202-4,-76.6273105,39.1031733,08:10:14,4202,4,10
SHA104203,104203-16,-76.6235413,39.0949699,08:10:21,4203,16,10
AMD104204,104204-4,-76.6297895,39.0743156,08:10:28,4204,4,10
SHA104205,104205-16,-76.6064442,39.1062183,08:10:35,4205,16,10
SHA104206,104206-16,-76.7675069,39.1126563,08:10:42,4206,16,10
SHA104207,104207-16,-76.7414302,39.09385870000001,08:10:49,4207,16,10
AMD104208,104208-4,-76.7463305,39.0938323,08:10:56,4208,4,10
AMD104209,104209-4,-76.5129265,38.9669026,08:11:03,4209,4,10
SHA104210,104210-16,-76.5127722,38.9638716,08:11:10,4210,16,10
SHA104211,104211-16,-76.74582190000002,39.092935,08:11:17,4211,16,10
SHA104212,104212-16,-76.7479782,39.092199,08:11:24,4212,16,10
AMD104213,104213-4,-76.4869895,38.9778662,08:11:31,4213,4,10
SHA104214,104214-16,-76.5032327,39.0301509,08:11:38,4214,16,10
AMD104215,104215-4,-76.5790025,38.9843945,08:11:45,4215,4,10
SHA104216,104216-16,-76.4956964,39.01545820000001,08:11:52,4216,16,10
SHA104217,104217-16,-76.50668399999998,39.07081,08:11:59,4217,16,10
AMD104218,104218-4,-76.50336170000001,39.0543374,08:12:06,4218,4,10
SHA104219,104219-16,-76.7012687,39.0637174,08:12:13,4219,16,10
AMD104220,104220-4,-76.67524870000003,39.0392056,08:12:20,4220,4,10
SHA104221,104221-16,-76.6747638,39.038892,08:12:27,4221,16,10
AMD104222,104222-4,-76.51617259999998,39.157224600000006,08:12:34,4222,4,10
AMD104223,104223-4,-76.7386835,39.11761,08:12:41,4223,4,10
SHA104224,104224-16,-76.6260572,39.0988968,08:12:48,4224,16,10
AMD104225,104225-4,-76.50073959999997,38.98898320000001,08:12:55,4225,4,10
AMD104226,104226-4,-76.521963,38.97988270000001,08:13:02,4226,4,10
AMD104227,104227-4,-76.6584157,39.0811092,08:13:09,4227,4,10
SHA104228,104228-16,-76.6076123,39.1573395,08:13:16,4228,16,10
AMD104229,104229-4,-76.7434879,39.0969719,08:13:23,4229,4,10
AMD104230,104230-4,-76.6054402,39.1718559,08:13:30,4230,4,10
SHA104231,104231-16,-76.5171215,38.967549,08:13:37,4231,16,10
SHA104232,104232-16,-76.4965059,38.9609159,08:13:44,4232,16,10
SHA104233,104233-16,-76.62872540000002,38.8067477,08:13:51,4233,16,10
AMD104234,104234-4,-76.6239511,38.79762570000001,08:13:58,4234,4,10
SHA104235,104235-16,-76.6078268,38.7843223,08:14:05,4235,16,10
AMD104236,104236-4,-76.69698100000002,39.0151699,08:14:12,4236,4,10
SHA104237,104237-16,-76.6982332,39.0099639,08:14:19,4237,16,10
AMD104238,104238-4,-76.7002955,39.00136989999999,08:14:26,4238,4,10
AMD104239,104239-4,-76.7037748,38.99135,08:14:33,4239,4,10
AMD104240,104240-4,-76.7054067,38.9893088,08:14:40,4240,4,10
AMD104241,104241-4,-76.6863057,39.029802,08:14:47,4241,4,10
SHA104242,104242-16,-76.6790278,39.0357557,08:14:54,4242,16,10
SHA104243,104243-16,-76.68514240000002,39.02986679999999,08:15:01,4243,16,10
SHA104244,104244-16,-76.4404141,39.0937378,08:15:08,4244,16,10
AMD104245,104245-4,-76.64310429999998,38.9383811,08:15:15,4245,4,10
SHA104246,104246-16,-76.6732199,38.9335501,08:15:22,4246,16,10
SHA104247,104247-16,-76.5426471,39.1775514,08:15:29,4247,16,10
SHA104248,104248-16,-76.4937896,38.9528323,08:15:36,4248,16,10
SHA104249,104249-16,-76.66899670000002,39.0677485,08:15:43,4249,16,10
SHA104250,104250-16,-76.7075538,39.0901782,08:15:50,4250,16,10
SHA104251,104251-16,-76.7168928,39.0920365,08:15:57,4251,16,10
SHA104252,104252-16,-76.7206975,39.1007096,08:16:04,4252,16,10
AMD104253,104253-4,-76.72233320000002,39.1050403,08:16:11,4253,4,10
AMD104254,104254-4,-76.56352559999998,38.9405101,08:16:18,4254,4,10
AMD104255,104255-4,-76.5672492,38.9337758,08:16:25,4255,4,10
SHA104256,104256-16,-76.5372368,38.9813726,08:16:32,4256,16,10
SHA104257,104257-16,-76.5392281,38.9837078,08:16:39,4257,16,10
AMD104258,104258-4,-76.58947509999999,38.9819561,08:16:46,4258,4,10
SHA104259,104259-16,-76.58729040000001,38.9739315,08:16:53,4259,16,10
AMD104260,104260-4,-76.54063029999998,38.9758581,08:17:00,4260,4,10
AMD104261,104261-4,-76.7442756,39.0998428,08:17:07,4261,4,10
SHA104262,104262-16,-76.5503079,39.08756500000001,08:17:14,4262,16,10
AMD104263,104263-4,-76.5481749,39.0810422,08:17:21,4263,4,10
SHA104264,104264-16,-76.5228994,39.1178972,08:17:28,4264,16,10
SHA104265,104265-16,-76.5228798,39.1186677,08:17:35,4265,16,10
AMD104266,104266-4,-76.5228792,39.11994179999999,08:17:42,4266,4,10
SHA104267,104267-16,-76.52287249999998,39.1236546,08:17:49,4267,16,10
SHA104268,104268-16,-76.6847433,39.02970120000001,08:17:56,4268,16,10
AMD104269,104269-4,-76.6008254,39.0262845,08:18:03,4269,4,10
AMD104270,104270-4,-76.6169327,38.7453945,08:18:10,4270,4,10
AMD104271,104271-4,-76.622476,38.7511106,08:18:17,4271,4,10
AMD104272,104272-4,-76.8055384,39.10492070000001,08:18:24,4272,4,10
SHA104273,104273-16,-76.5631855,39.1312783,08:18:31,4273,16,10
AMD104274,104274-4,-76.5515825,39.17709979999999,08:18:38,4274,4,10
AMD104275,104275-4,-76.54846429999998,39.18130470000001,08:18:45,4275,4,10
AMD104276,104276-4,-76.7258923,39.09306820000001,08:18:52,4276,4,10
SHA104277,104277-16,-76.5784119,38.9882702,08:18:59,4277,16,10
SHA104278,104278-16,-76.6444865,39.1614711,08:19:06,4278,16,10
SHA104279,104279-16,-76.6380397,39.1739533,08:19:13,4279,16,10
AMD104280,104280-4,-76.6337824,39.1802644,08:19:20,4280,4,10
SHA104281,104281-16,-76.688288,38.845413,08:19:27,4281,16,10
AMD104282,104282-4,-76.6524661,39.1403658,08:19:34,4282,4,10
AMD104283,104283-4,-76.66809549999998,39.1399016,08:19:41,4283,4,10
SHA104284,104284-16,-76.4933144,38.9783745,08:19:48,4284,16,10
AMD104285,104285-4,-76.5035052,38.9763157,08:19:55,4285,4,10
AMD104286,104286-4,-76.5233408,38.9799915,08:20:02,4286,4,10
SHA104287,104287-16,-76.5361177,38.98314179999999,08:20:09,4287,16,10
SHA104288,104288-16,-76.53674529999998,38.9832836,08:20:16,4288,16,10
AMD104289,104289-4,-76.5143051,39.1321917,08:20:23,4289,4,10
AMD104290,104290-4,-76.64598609999999,39.16918560000001,08:20:30,4290,4,10
SHA104291,104291-16,-76.64055090000002,39.18491029999999,08:20:37,4291,16,10
SHA104292,104292-16,-76.6558885,39.0379529,08:20:44,4292,16,10
SHA104293,104293-16,-76.65042,39.0279544,08:20:51,4293,16,10
SHA104294,104294-16,-76.65541,39.0850707,08:20:58,4294,16,10
AMD104295,104295-4,-76.476035,38.9965092,08:21:05,4295,4,10
AMD104296,104296-4,-76.6625712,39.189668,08:21:12,4296,4,10
SHA104297,104297-16,-76.67119,39.1900667,08:21:19,4297,16,10
SHA104298,104298-16,-76.6753494,39.19030479999999,08:21:26,4298,16,10
AMD104299,104299-4,-76.6831059,39.1888294,08:21:33,4299,4,10
AMD104300,104300-4,-76.70016690000001,39.0841033,08:21:40,4300,4,10
SHA104301,104301-16,-76.59618370000003,39.1982627,08:21:47,4301,16,10
SHA104302,104302-16,-76.4820345,39.1511735,08:21:54,4302,16,10
AMD104303,104303-4,-76.62458769999998,38.8604953,08:22:01,4303,4,10
SHA104304,104304-16,-76.6640681,38.843639,08:22:08,4304,16,10
SHA104305,104305-16,-76.7217141,39.16168629999999,08:22:15,4305,16,10
AMD104306,104306-4,-76.7130328,39.1553221,08:22:22,4306,4,10
AMD104307,104307-4,-76.6379599,39.1528666,08:22:29,4307,4,10
AMD104308,104308-4,-76.5776001,39.125507,08:22:36,4308,4,10
AMD104309,104309-4,-76.52451059999999,39.1190972,08:22:43,4309,4,10
SHA104310,104310-16,-76.57878659999999,39.1238005,08:22:50,4310,16,10
SHA104311,104311-16,-76.5775997,39.1156085,08:22:57,4311,16,10
SHA104312,104312-16,-76.56460109999998,38.9322384,08:23:04,4312,16,10
AMD104313,104313-4,-76.5290064,39.0566278,08:23:11,4313,4,10
AMD104314,104314-4,-76.54661740000002,39.0722791,08:23:18,4314,4,10
AMD104315,104315-4,-76.5432698,39.0744809,08:23:25,4315,4,10
SHA104316,104316-16,-76.5819067,39.1336423,08:23:32,4316,16,10
AMD104317,104317-4,-76.4931847,38.9786622,08:23:39,4317,4,10
AMD104318,104318-4,-76.6322783,39.1419125,08:23:46,4318,4,10
AMD104319,104319-4,-76.6267319,39.14043710000001,08:23:53,4319,4,10
AMD104320,104320-4,-76.6188209,39.1380964,08:24:00,4320,4,10
SHA104321,104321-16,-76.4794103,39.039733700000006,08:24:07,4321,16,10
SHA104322,104322-16,-76.7508141,39.0926055,08:24:14,4322,16,10
AMD104323,104323-4,-76.7520015,39.0946521,08:24:21,4323,4,10
SHA104324,104324-16,-76.54489190000002,39.1347393,08:24:28,4324,16,10
AMD104325,104325-4,-76.6623179,38.7760995,08:24:35,4325,4,10
AMD104326,104326-4,-76.6314954,39.0944453,08:24:42,4326,4,10
SHA104327,104327-16,-76.5722578,38.792973,08:24:49,4327,16,10
AMD104328,104328-4,-76.4609492,39.0277355,08:24:56,4328,4,10
AMD104329,104329-4,-76.49106440000001,38.9597724,08:25:03,4329,4,10
AMD104330,104330-4,-76.5973295,38.7855133,08:25:10,4330,4,10
SHA104331,104331-16,-76.62287590000003,38.7807703,08:25:17,4331,16,10
AMD104332,104332-4,-76.6663024,38.7909492,08:25:24,4332,4,10
SHA104333,104333-16,-76.61520440000002,39.049231,08:25:31,4333,16,10
