vehicle_no,driver_id,longtitude_at_start_point,latitude_at_start_point,start_time,index,subscribed_controllers,shift_duration
SHA105755,105755-16,420671.6015809316,170342.8790415313,11:11:25,5755,16,10
AMD105756,105756-4,427530.3671976681,175999.0094482314,11:11:32,5756,4,10
AMD105757,105757-4,426996.6403918482,176350.65455475255,11:11:39,5757,4,10
AMD105758,105758-4,429059.3335118321,173314.90156130787,11:11:46,5758,4,10
SHA105759,105759-16,429306.35341259494,173121.95807504645,11:11:53,5759,16,10
SHA105760,105760-16,427823.7270424865,171781.36403477218,11:12:00,5760,16,10
SHA105761,105761-16,430226.18424603046,173658.84693650348,11:12:07,5761,16,10
AMD105762,105762-4,433608.8460741485,174671.72533119904,11:12:14,5762,4,10
AMD105763,105763-4,432439.99942286056,170775.55529857494,11:12:21,5763,4,10
SHA105764,105764-16,431766.85482702794,169663.70530747177,11:12:28,5764,16,10
AMD105765,105765-4,432166.2009572087,170940.8474498745,11:12:35,5765,4,10
AMD105766,105766-4,430931.84545281506,171112.24712901987,11:12:42,5766,4,10
AMD105767,105767-4,430386.7631289631,171365.05495444455,11:12:49,5767,4,10
SHA105768,105768-16,430557.7438948423,171650.61788479742,11:12:56,5768,16,10
AMD105769,105769-4,430133.6862979791,171546.43956429654,11:13:03,5769,4,10
SHA105770,105770-16,430943.7648460066,170788.65846635125,11:13:10,5770,16,10
SHA105771,105771-16,430998.96499936533,171118.57223844508,11:13:17,5771,16,10
SHA105772,105772-16,431004.9083613514,170933.79742659212,11:13:24,5772,16,10
SHA105773,105773-16,432384.75821644353,171561.07100701815,11:13:31,5773,16,10
AMD105774,105774-4,431643.3905127257,168016.63050321027,11:13:38,5774,4,10
SHA105775,105775-16,434135.6054080048,170883.4835695799,11:13:45,5775,16,10
SHA105776,105776-16,433826.29008045647,171029.3808710738,11:13:52,5776,16,10
SHA105777,105777-16,434548.9253378167,170608.008498506,11:13:59,5777,16,10
SHA105778,105778-16,434479.27835422364,171254.28735325168,11:14:06,5778,16,10
SHA105779,105779-16,433996.2190286943,171093.16924083093,11:14:13,5779,16,10
SHA105780,105780-16,433267.32848489186,170957.4950933033,11:14:20,5780,16,10
AMD105781,105781-4,428564.3163616719,174197.27751588012,11:14:27,5781,4,10
AMD105782,105782-4,428634.1472546557,174279.9168760235,11:14:34,5782,4,10
SHA105783,105783-16,428545.80547021545,174245.04781576045,11:14:41,5783,16,10
SHA105784,105784-16,432678.4650351351,178486.65069639738,11:14:48,5784,16,10
SHA105785,105785-16,434563.6227394089,171032.52312598223,11:14:55,5785,16,10
AMD105786,105786-4,434232.6949082208,168963.85271116142,11:15:02,5786,4,10
SHA105787,105787-16,434362.0756009022,169985.69909031704,11:15:09,5787,16,10
SHA105788,105788-16,431524.4034428703,177812.83841387831,11:15:16,5788,16,10
AMD105789,105789-4,431048.06326940923,178074.91540810146,11:15:23,5789,4,10
AMD105790,105790-4,431677.0341975889,177910.15891808394,11:15:30,5790,4,10
AMD105791,105791-4,431849.8727496622,178235.54083641,11:15:37,5791,4,10
SHA105792,105792-16,431405.45390192966,178110.9477081725,11:15:44,5792,16,10
AMD105793,105793-4,424975.0868678458,174135.47294577403,11:15:51,5793,4,10
AMD105794,105794-4,428687.615771561,177651.06785945143,11:15:58,5794,4,10
SHA105795,105795-16,428951.8480879189,177741.82612887837,11:16:05,5795,16,10
SHA105796,105796-16,428630.8960866861,177811.31632279907,11:16:12,5796,16,10
AMD105797,105797-4,427968.72727528407,176468.10498148046,11:16:19,5797,4,10
SHA105798,105798-16,428204.5196281947,177105.23431478435,11:16:26,5798,16,10
AMD105799,105799-4,430412.14834836096,178185.5737216653,11:16:33,5799,4,10
SHA105800,105800-16,429139.40643234673,177756.11740386995,11:16:40,5800,16,10
SHA105801,105801-16,430325.2451838091,178093.02669386758,11:16:47,5801,16,10
SHA105802,105802-16,430316.3655218128,178034.7299954419,11:16:54,5802,16,10
SHA105803,105803-16,429705.6424986217,178137.4601460202,11:17:01,5803,16,10
AMD105804,105804-4,432850.9616877587,179859.51848432262,11:17:08,5804,4,10
AMD105805,105805-4,432819.8598758517,180319.04185163515,11:17:15,5805,4,10
SHA105806,105806-16,432756.18467422883,181503.05506780886,11:17:22,5806,16,10
AMD105807,105807-4,428677.341494663,177737.71356408967,11:17:29,5807,4,10
AMD105808,105808-4,428943.55915208155,176796.3090055122,11:17:36,5808,4,10
AMD105809,105809-4,431474.72629921534,177846.36720418226,11:17:43,5809,4,10
SHA105810,105810-16,433504.81705786654,181717.80860645953,11:17:50,5810,16,10
AMD105811,105811-4,433492.95671525615,181421.8239235289,11:17:57,5811,4,10
AMD105812,105812-4,433551.0071630176,181177.1061672487,11:18:04,5812,4,10
SHA105813,105813-16,425125.21028855006,181530.0292424227,11:18:11,5813,16,10
AMD105814,105814-4,424462.4848547646,181611.8952430169,11:18:18,5814,4,10
SHA105815,105815-16,424654.5178492774,173525.51299012598,11:18:25,5815,16,10
AMD105816,105816-4,432842.4052589152,182049.3983260894,11:18:32,5816,4,10
AMD105817,105817-4,422363.75721676927,164903.53052389386,11:18:39,5817,4,10
SHA105818,105818-16,423694.1888420415,164993.84935057556,11:18:46,5818,16,10
SHA105819,105819-16,423161.2953258258,166254.39399503582,11:18:53,5819,16,10
AMD105820,105820-4,422358.72398980334,165243.0210762948,11:19:00,5820,4,10
AMD105821,105821-4,422224.0133416853,165145.90236558302,11:19:07,5821,4,10
SHA105822,105822-16,422391.7274396842,165805.42635632725,11:19:14,5822,16,10
SHA105823,105823-16,422120.02571494726,165394.72699346725,11:19:21,5823,16,10
AMD105824,105824-4,422271.3815535032,165739.33168042422,11:19:28,5824,4,10
SHA105825,105825-16,433309.2172302167,180316.89989184093,11:19:35,5825,16,10
SHA105826,105826-16,433196.12911102216,180310.0387763834,11:19:42,5826,16,10
AMD105827,105827-4,416130.125841172,181227.77415108212,11:19:49,5827,4,10
SHA105828,105828-16,416012.55147249415,174547.2210742723,11:19:56,5828,16,10
AMD105829,105829-4,416217.25854658615,173457.7545895924,11:20:03,5829,4,10
SHA105830,105830-16,416625.5249353662,172733.97799141132,11:20:10,5830,16,10
AMD105831,105831-4,416448.3360926873,172810.21872887708,11:20:17,5831,4,10
AMD105832,105832-4,416559.3365120304,173070.94022944765,11:20:24,5832,4,10
SHA105833,105833-16,416436.9135825707,172817.67741202965,11:20:31,5833,16,10
AMD105834,105834-4,418825.5883113483,171175.14957161373,11:20:38,5834,4,10
AMD105835,105835-4,438519.6855838861,179301.90740569515,11:20:45,5835,4,10
SHA105836,105836-16,416148.559751847,179241.75601938574,11:20:52,5836,16,10
AMD105837,105837-4,410800.7157835837,179334.48850168512,11:20:59,5837,4,10
SHA105838,105838-16,412680.98225064256,161379.18804755426,11:21:06,5838,16,10
AMD105839,105839-4,411874.038461409,162443.8622556205,11:21:13,5839,4,10
AMD105840,105840-4,410660.11856502097,163612.26969171927,11:21:20,5840,4,10
SHA105841,105841-16,409614.09756703756,164089.0741585855,11:21:27,5841,16,10
SHA105842,105842-16,425881.4711158056,172759.62181008456,11:21:34,5842,16,10
AMD105843,105843-4,425995.26640698226,172890.3743980935,11:21:41,5843,4,10
SHA105844,105844-16,425583.13737568725,172383.24489106613,11:21:48,5844,16,10
AMD105845,105845-4,451169.44688815216,150210.29257668962,11:21:55,5845,4,10
SHA105846,105846-16,451077.8953082728,149910.798310225,11:22:02,5846,16,10
SHA105847,105847-16,451080.7317776094,149919.4867412246,11:22:09,5847,16,10
SHA105848,105848-16,451000.94797401037,149944.17155912842,11:22:16,5848,16,10
AMD105849,105849-4,451283.2000187311,149802.83525965226,11:22:23,5849,4,10
SHA105850,105850-16,450656.73871719703,150408.9674751114,11:22:30,5850,16,10
SHA105851,105851-16,451121.05922452046,150106.3378668614,11:22:37,5851,16,10
SHA105852,105852-16,450873.63966860593,150320.90612949803,11:22:44,5852,16,10
SHA105853,105853-16,451127.8170320371,150325.50999026888,11:22:51,5853,16,10
AMD105854,105854-4,437220.9021524705,146295.59214099718,11:22:58,5854,4,10
SHA105855,105855-16,438244.0816235372,146162.17574654773,11:23:05,5855,16,10
AMD105856,105856-4,426657.9476773579,165688.2005859164,11:23:12,5856,4,10
AMD105857,105857-4,430003.14079498226,221569.4965203468,11:23:19,5857,4,10
AMD105858,105858-4,430798.7319911498,225742.9161448608,11:23:26,5858,4,10
SHA105859,105859-16,430738.93621034967,225435.8898989365,11:23:33,5859,16,10
AMD105860,105860-4,430551.461835477,224744.28316006702,11:23:40,5860,4,10
AMD105861,105861-4,428290.9356128333,218863.64258150593,11:23:47,5861,4,10
AMD105862,105862-4,429098.51464828063,220535.67031421827,11:23:54,5862,4,10
SHA105863,105863-16,429940.4387542349,221267.30027083727,11:24:01,5863,16,10
AMD105864,105864-4,430618.9938917484,226379.6564029566,11:24:08,5864,4,10
SHA105865,105865-16,436826.4524192577,140080.88299343735,11:24:15,5865,16,10
AMD105866,105866-4,436852.23921210354,140034.5454131014,11:24:22,5866,4,10
SHA105867,105867-16,440488.37874776096,181200.37262250602,11:24:29,5867,16,10
AMD105868,105868-4,440488.7852445761,182007.02532309774,11:24:36,5868,4,10
SHA105869,105869-16,437971.3638479125,139880.95750671756,11:24:43,5869,16,10
AMD105870,105870-4,437874.0760140079,139919.8999058807,11:24:50,5870,4,10
SHA105871,105871-16,437871.84356945264,139908.03337581563,11:24:57,5871,16,10
AMD105872,105872-4,438265.3533937453,139626.8841232245,11:25:04,5872,4,10
SHA105873,105873-16,437392.8480468185,139763.43053684864,11:25:11,5873,16,10
AMD105874,105874-4,437415.1888179006,139966.40647724914,11:25:18,5874,4,10
AMD105875,105875-4,437465.8574396166,140427.49241626894,11:25:25,5875,4,10
AMD105876,105876-4,437428.8975021962,139955.51461909804,11:25:32,5876,4,10
SHA105877,105877-16,437135.48443713796,139997.1156543741,11:25:39,5877,16,10
SHA105878,105878-16,437508.3090753272,140744.07175275413,11:25:46,5878,16,10
AMD105879,105879-4,437475.8685926983,140723.07041655775,11:25:53,5879,4,10
AMD105880,105880-4,437513.45133465907,140813.4329445876,11:26:00,5880,4,10
SHA105881,105881-16,438300.36114929494,142221.13605926445,11:26:07,5881,16,10
SHA105882,105882-16,438853.1403781335,143284.33562404872,11:26:14,5882,16,10
SHA105883,105883-16,438864.8509675004,143278.90921658752,11:26:21,5883,16,10
AMD105884,105884-4,438879.5183271087,143008.6595868785,11:26:28,5884,4,10
AMD105885,105885-4,439619.1591437001,144978.38395411984,11:26:35,5885,4,10
AMD105886,105886-4,439925.7966137904,144923.54318434853,11:26:42,5886,4,10
AMD105887,105887-4,439714.7968621537,145166.0501805932,11:26:49,5887,4,10
SHA105888,105888-16,439353.10185188573,145252.0966111495,11:26:56,5888,16,10
SHA105889,105889-16,431622.6526156095,164567.04530001487,11:27:03,5889,16,10
AMD105890,105890-4,428762.3684821008,166127.48461627832,11:27:10,5890,4,10
AMD105891,105891-4,430551.1289835281,166141.70212963052,11:27:17,5891,4,10
SHA105892,105892-16,430783.3858400125,166057.90030440985,11:27:24,5892,16,10
AMD105893,105893-4,430805.7725064639,166406.99752561902,11:27:31,5893,4,10
SHA105894,105894-16,430550.8441887088,165454.12866404685,11:27:38,5894,16,10
SHA105895,105895-16,430647.268518481,165498.55339223827,11:27:45,5895,16,10
AMD105896,105896-4,430639.0622564941,164880.734131352,11:27:52,5896,4,10
SHA105897,105897-16,430863.1373322613,165008.91932416803,11:27:59,5897,16,10
AMD105898,105898-4,430283.20229438704,165094.81816260386,11:28:06,5898,4,10
SHA105899,105899-16,430657.8602452568,165072.6853830355,11:28:13,5899,16,10
SHA105900,105900-16,430562.8447296818,165029.18746963885,11:28:20,5900,16,10
AMD105901,105901-4,430714.3042867921,164252.97124981266,11:28:27,5901,4,10
AMD105902,105902-4,430827.9413307422,164785.13104388068,11:28:34,5902,4,10
AMD105903,105903-4,431130.7412290082,165098.10536507366,11:28:41,5903,4,10
SHA105904,105904-16,424204.49005266826,165392.89741538593,11:28:48,5904,16,10
AMD105905,105905-4,427113.2678871806,164447.89623772047,11:28:55,5905,4,10
SHA105906,105906-16,427018.5239432053,164552.0582585776,11:29:02,5906,16,10
AMD105907,105907-4,426986.0092981453,164626.47114202767,11:29:09,5907,4,10
SHA105908,105908-16,426998.3820570057,164575.0581658692,11:29:16,5908,16,10
AMD105909,105909-4,426909.7250753279,164492.08272580194,11:29:23,5909,4,10
AMD105910,105910-4,427602.5465707925,164865.0761779746,11:29:30,5910,4,10
SHA105911,105911-16,426928.1768669721,164657.82394663803,11:29:37,5911,16,10
AMD105912,105912-4,426994.92993763904,164598.70358061348,11:29:44,5912,4,10
SHA105913,105913-16,427680.7819440579,164951.3866941667,11:29:51,5913,16,10
AMD105914,105914-4,426886.9434913061,164744.3969175259,11:29:58,5914,4,10
AMD105915,105915-4,427090.031317886,164692.3262329679,11:30:05,5915,4,10
SHA105916,105916-16,427010.41743559844,164597.00254626758,11:30:12,5916,16,10
SHA105917,105917-16,427010.38282425853,164586.91119458864,11:30:19,5917,16,10
AMD105918,105918-4,426856.15931743436,164742.7156765648,11:30:26,5918,4,10
SHA105919,105919-16,426839.8661636185,164597.63066435198,11:30:33,5919,16,10
SHA105920,105920-16,427012.0502973533,164577.05880020605,11:30:40,5920,16,10
AMD105921,105921-4,426997.20427387726,164585.80035569394,11:30:47,5921,4,10
AMD105922,105922-4,426986.2429307628,164591.01385545786,11:30:54,5922,4,10
SHA105923,105923-16,430488.1827617415,164012.81325551687,11:31:01,5923,16,10
SHA105924,105924-16,430536.35365278134,163967.6278000476,11:31:08,5924,16,10
SHA105925,105925-16,430498.5887607039,164020.13602861427,11:31:15,5925,16,10
SHA105926,105926-16,430747.39130621945,164149.8119693014,11:31:22,5926,16,10
AMD105927,105927-4,430540.71644203376,164037.61724484165,11:31:29,5927,4,10
SHA105928,105928-16,430831.142444566,164156.0558177366,11:31:36,5928,16,10
SHA105929,105929-16,430718.39556007663,164192.39531866455,11:31:43,5929,16,10
AMD105930,105930-4,430839.1305270339,164158.1630062125,11:31:50,5930,4,10
SHA105931,105931-16,430879.1910746588,164224.14031250286,11:31:57,5931,16,10
AMD105932,105932-4,431422.5976210051,161175.2428951215,11:32:04,5932,4,10
SHA105933,105933-16,430866.02630244655,162824.63887167082,11:32:11,5933,16,10
SHA105934,105934-16,430836.7071004616,162820.26131532455,11:32:18,5934,16,10
AMD105935,105935-4,433327.7972339096,163498.32875213664,11:32:25,5935,4,10
AMD105936,105936-4,433242.6355025261,163560.95933594563,11:32:32,5936,4,10
AMD105937,105937-4,432522.040422758,163610.72225739885,11:32:39,5937,4,10
AMD105938,105938-4,432967.2703277564,163530.50747454845,11:32:46,5938,4,10
SHA105939,105939-16,434847.5817518617,163005.33772954904,11:32:53,5939,16,10
AMD105940,105940-4,436153.8010614944,162275.97393164173,11:33:00,5940,4,10
AMD105941,105941-4,436116.8150465069,162471.43455795664,11:33:07,5941,4,10
AMD105942,105942-4,430900.78339647216,168809.4368578118,11:33:14,5942,4,10
AMD105943,105943-4,439025.7144983294,192351.69177048927,11:33:21,5943,4,10
AMD105944,105944-4,430930.56524270185,162046.85875390502,11:33:28,5944,4,10
SHA105945,105945-16,431074.4819293971,162346.49643881375,11:33:35,5945,16,10
AMD105946,105946-4,431061.639593474,162366.79481398687,11:33:42,5946,4,10
AMD105947,105947-4,431012.6251443085,162431.97841507973,11:33:49,5947,4,10
SHA105948,105948-16,430893.2024853506,162190.25385125368,11:33:56,5948,16,10
SHA105949,105949-16,431006.97314327647,162202.33424021484,11:34:03,5949,16,10
AMD105950,105950-4,431122.12876273104,162481.49995814593,11:34:10,5950,4,10
SHA105951,105951-16,432458.4653145757,157856.92738842228,11:34:17,5951,16,10
AMD105952,105952-4,432153.80149648327,159190.83972735715,11:34:24,5952,4,10
AMD105953,105953-4,432133.3105819183,159152.27900636848,11:34:31,5953,4,10
AMD105954,105954-4,432052.9259173443,158576.5470773476,11:34:38,5954,4,10
AMD105955,105955-4,432361.7453692423,158611.57686309612,11:34:45,5955,4,10
AMD105956,105956-4,432349.5588941624,158667.9994865189,11:34:52,5956,4,10
SHA105957,105957-16,432541.84779127897,158401.06947318814,11:34:59,5957,16,10
SHA105958,105958-16,432587.5356858955,158408.96220220806,11:35:06,5958,16,10
AMD105959,105959-4,432425.3769832874,158618.70961405835,11:35:13,5959,4,10
AMD105960,105960-4,431983.94405912096,156420.91315088686,11:35:20,5960,4,10
SHA105961,105961-16,430154.5077276965,155781.01150055687,11:35:27,5961,16,10
SHA105962,105962-16,430731.2674498778,155196.2325426345,11:35:34,5962,16,10
AMD105963,105963-4,431953.3659583643,154306.3419158054,11:35:41,5963,4,10
SHA105964,105964-16,431629.69705208135,155929.2650897769,11:35:48,5964,16,10
AMD105965,105965-4,431744.0705070536,156024.59540927713,11:35:55,5965,4,10
AMD105966,105966-4,431415.6840540001,155946.35076518945,11:36:02,5966,4,10
SHA105967,105967-16,432656.80780223646,153425.91466585794,11:36:09,5967,16,10
SHA105968,105968-16,432695.30299112864,153356.86879226664,11:36:16,5968,16,10
AMD105969,105969-4,433890.0333511782,152755.09807638515,11:36:23,5969,4,10
AMD105970,105970-4,431932.3147096425,154289.49393320744,11:36:30,5970,4,10
SHA105971,105971-16,430246.9892945344,154802.74480942087,11:36:37,5971,16,10
SHA105972,105972-16,431451.5158262092,154697.1348246333,11:36:44,5972,16,10
AMD105973,105973-4,438339.5236727506,192364.5366487658,11:36:51,5973,4,10
SHA105974,105974-16,431659.280782076,156029.39503536062,11:36:58,5974,16,10
SHA105975,105975-16,431260.6887508449,155806.2705614133,11:37:05,5975,16,10
AMD105976,105976-4,436540.08716284,146815.31285972314,11:37:12,5976,4,10
SHA105977,105977-16,436119.3252414415,146359.99995428842,11:37:19,5977,16,10
SHA105978,105978-16,448335.8094704832,151085.5347271167,11:37:26,5978,16,10
SHA105979,105979-16,444056.6089463248,149706.58573063614,11:37:33,5979,16,10
SHA105980,105980-16,443660.81829132326,149494.84346313987,11:37:40,5980,16,10
AMD105981,105981-4,443527.95709568117,149459.31966144426,11:37:47,5981,4,10
SHA105982,105982-16,447387.5164211039,151126.19620216414,11:37:54,5982,16,10
AMD105983,105983-4,447552.34247868217,150944.88083627413,11:38:01,5983,4,10
SHA105984,105984-16,447724.2128756773,151264.67886380965,11:38:08,5984,16,10
AMD105985,105985-4,447892.19895801396,151507.29228205475,11:38:15,5985,4,10
SHA105986,105986-16,447733.2965331064,151263.17953342065,11:38:22,5986,16,10
AMD105987,105987-4,447753.85268910154,151138.52525085106,11:38:29,5987,4,10
SHA105988,105988-16,447052.9768095048,151238.75181125005,11:38:36,5988,16,10
SHA105989,105989-16,447785.0937796756,151340.64644821698,11:38:43,5989,16,10
AMD105990,105990-4,447776.8113636975,151347.12393907894,11:38:50,5990,4,10
AMD105991,105991-4,447633.50908920966,151244.7377957615,11:38:57,5991,4,10
AMD105992,105992-4,447864.4118264514,151486.0648126349,11:39:04,5992,4,10
SHA105993,105993-16,443755.04575446545,149838.03684382635,11:39:11,5993,16,10
AMD105994,105994-4,444092.7272467581,149691.98915586655,11:39:18,5994,4,10
SHA105995,105995-16,443959.62561872654,149540.20474077197,11:39:25,5995,16,10
SHA105996,105996-16,444027.2749056637,149733.10965830713,11:39:32,5996,16,10
AMD105997,105997-4,443825.6265878232,150011.82894338373,11:39:39,5997,4,10
AMD105998,105998-4,444140.5383866943,149706.72084570286,11:39:46,5998,4,10
AMD105999,105999-4,444298.48674224585,149824.95534816294,11:39:53,5999,4,10
SHA106000,106000-16,444361.122162189,149873.87443562975,11:40:00,6000,16,10
AMD106001,106001-4,444196.10277860303,149389.51415237438,11:40:07,6001,4,10
SHA106002,106002-16,444312.107486971,149250.52126709532,11:40:14,6002,16,10
AMD106003,106003-4,441911.6901847137,152983.07861794092,11:40:21,6003,4,10
AMD106004,106004-4,442457.1994693271,152137.81996991293,11:40:28,6004,4,10
AMD106005,106005-4,444384.98618824646,187402.44022410718,11:40:35,6005,4,10
AMD106006,106006-4,438269.274327256,178214.25280733054,11:40:42,6006,4,10
SHA106007,106007-16,442989.65817003173,188401.6433142811,11:40:49,6007,16,10
SHA106008,106008-16,447718.9445034195,192841.16343008325,11:40:56,6008,16,10
SHA106009,106009-16,447562.9396470909,193857.4467934498,11:41:03,6009,16,10
AMD106010,106010-4,447065.28044894687,194384.838997576,11:41:10,6010,4,10
SHA106011,106011-16,442251.2468992411,188844.78620201818,11:41:17,6011,16,10
SHA106012,106012-16,441843.7298908272,189193.38401548105,11:41:24,6012,16,10
AMD106013,106013-4,441860.3009474547,189216.07639701953,11:41:31,6013,4,10
AMD106014,106014-4,447839.9787844549,193257.61873556406,11:41:38,6014,4,10
SHA106015,106015-16,435346.0733345081,199312.54337879704,11:41:45,6015,16,10
AMD106016,106016-4,435376.8350201064,199300.3801960181,11:41:52,6016,4,10
AMD106017,106017-4,431585.07977015694,198710.51992363183,11:41:59,6017,4,10
SHA106018,106018-16,431740.70769663685,198749.02890456442,11:42:06,6018,16,10
AMD106019,106019-4,429347.8516659461,194228.3638850492,11:42:13,6019,4,10
SHA106020,106020-16,428624.2017444404,193698.34548607309,11:42:20,6020,16,10
SHA106021,106021-16,474254.4783712893,211688.20997735253,11:42:27,6021,16,10
AMD106022,106022-4,474573.5894707809,211501.89112291773,11:42:34,6022,4,10
AMD106023,106023-4,455259.2230688105,206303.30000730767,11:42:41,6023,4,10
SHA106024,106024-16,426097.1619009989,177485.50281236318,11:42:48,6024,16,10
SHA106025,106025-16,424961.67942615156,177168.16394695808,11:42:55,6025,16,10
SHA106026,106026-16,425231.2865092724,177048.65705697334,11:43:02,6026,16,10
SHA106027,106027-16,425172.2311753013,175361.73131885915,11:43:09,6027,16,10
SHA106028,106028-16,424836.1975623039,174855.70241095914,11:43:16,6028,16,10
AMD106029,106029-4,422021.09309585893,179661.8137638535,11:43:23,6029,4,10
AMD106030,106030-4,421278.52389833424,179530.5136404903,11:43:30,6030,4,10
SHA106031,106031-16,424104.95018265385,180320.99505174792,11:43:37,6031,16,10
SHA106032,106032-16,424187.75354349095,180339.9112109654,11:43:44,6032,16,10
SHA106033,106033-16,423255.63352018775,180060.23366867745,11:43:51,6033,16,10
AMD106034,106034-4,423181.9662059617,180036.70253965067,11:43:58,6034,4,10
AMD106035,106035-4,420375.31831203273,179810.8562256068,11:44:05,6035,4,10
SHA106036,106036-16,421291.7891351577,179528.89531348855,11:44:12,6036,16,10
SHA106037,106037-16,423170.23505604727,180033.13762062567,11:44:19,6037,16,10
SHA106038,106038-16,423777.0565256481,183948.87915814464,11:44:26,6038,16,10
SHA106039,106039-16,423426.59381048346,183882.5486234389,11:44:33,6039,16,10
AMD106040,106040-4,424627.3017657559,184112.13931678512,11:44:40,6040,4,10
AMD106041,106041-4,436465.5846067946,190835.65028346344,11:44:47,6041,4,10
SHA106042,106042-16,436161.738850946,189670.6746537829,11:44:54,6042,16,10
SHA106043,106043-16,436493.85553993663,190886.8852332529,11:45:01,6043,16,10
SHA106044,106044-16,440548.1349004551,184871.71102472828,11:45:08,6044,16,10
AMD106045,106045-4,459280.9251415996,146515.36195378652,11:45:15,6045,4,10
SHA106046,106046-16,417794.0052563063,169560.37121044056,11:45:22,6046,16,10
SHA106047,106047-16,418659.7616916983,171710.8301414025,11:45:29,6047,16,10
SHA106048,106048-16,447038.664155082,187351.86547837962,11:45:36,6048,16,10
SHA106049,106049-16,451932.52298762643,185643.14140505838,11:45:43,6049,16,10
AMD106050,106050-4,449445.56781348854,179406.33952273155,11:45:50,6050,4,10
AMD106051,106051-4,437387.5502512892,192855.09520962246,11:45:57,6051,4,10
AMD106052,106052-4,437258.1264969938,192793.3846035029,11:46:04,6052,4,10
SHA106053,106053-16,420257.4017645864,175715.2538042021,11:46:11,6053,16,10
SHA106054,106054-16,434744.1742780994,195359.902490058,11:46:18,6054,16,10
AMD106055,106055-4,434705.3455969981,196298.6865399456,11:46:25,6055,4,10
AMD106056,106056-4,446438.2096393989,176618.97230284446,11:46:32,6056,4,10
AMD106057,106057-4,446389.31441501284,176636.49174730922,11:46:39,6057,4,10
AMD106058,106058-4,446455.62089807296,176615.67775549946,11:46:46,6058,4,10
SHA106059,106059-16,423248.06313201424,193683.5519803238,11:46:53,6059,16,10
AMD106060,106060-4,420738.02615676017,194419.2972692676,11:47:00,6060,4,10
AMD106061,106061-4,420064.1343032047,197675.20804015524,11:47:07,6061,4,10
SHA106062,106062-16,451350.78748585103,196747.54268441707,11:47:14,6062,16,10
SHA106063,106063-16,450982.8724136254,195606.23410104687,11:47:21,6063,16,10
SHA106064,106064-16,420839.9971882617,188716.3956988755,11:47:28,6064,16,10
AMD106065,106065-4,418212.9313456217,187878.45991600983,11:47:35,6065,4,10
AMD106066,106066-4,420053.2501595251,188805.74366957266,11:47:42,6066,4,10
SHA106067,106067-16,417640.0783039602,187432.95997587824,11:47:49,6067,16,10
AMD106068,106068-4,419629.260897943,188682.9838218789,11:47:56,6068,4,10
SHA106069,106069-16,444386.55508107494,185273.4476003699,11:48:03,6069,16,10
AMD106070,106070-4,444311.21547937,185194.41977046692,11:48:10,6070,4,10
SHA106071,106071-16,444443.128461586,185331.83117773425,11:48:17,6071,16,10
AMD106072,106072-4,444777.5130337753,185658.46507512964,11:48:24,6072,4,10
SHA106073,106073-16,442739.58745199506,188018.47467670878,11:48:31,6073,16,10
SHA106074,106074-16,443037.0443901931,187649.5147580189,11:48:38,6074,16,10
SHA106075,106075-16,443609.9871585646,186002.52658852094,11:48:45,6075,16,10
SHA106076,106076-16,443655.8854165029,185630.95817065766,11:48:52,6076,16,10
AMD106077,106077-4,447773.4222351683,188205.9490092613,11:48:59,6077,4,10
AMD106078,106078-4,445584.9271047439,190597.21229405407,11:49:06,6078,4,10
AMD106079,106079-4,445501.299538617,190308.6335084496,11:49:13,6079,4,10
AMD106080,106080-4,414633.1263453245,192323.13229050953,11:49:20,6080,4,10
SHA106081,106081-16,447009.86178851593,193258.8844423424,11:49:27,6081,16,10
AMD106082,106082-4,447484.58769914927,192850.1587005884,11:49:34,6082,4,10
AMD106083,106083-4,432346.92546099896,158962.42984539527,11:49:41,6083,4,10
AMD106084,106084-4,432550.4005550208,158754.4050889769,11:49:48,6084,4,10
AMD106085,106085-4,432551.21593474864,158245.96684220052,11:49:55,6085,4,10
SHA106086,106086-16,447917.64764134935,151474.3202624531,11:50:02,6086,16,10
AMD106087,106087-4,442692.1560620663,161195.1388863271,11:50:09,6087,4,10
SHA106088,106088-16,428130.6483400475,150858.45498143087,11:50:16,6088,16,10
SHA106089,106089-16,422747.0381857485,162672.69517470163,11:50:23,6089,16,10
AMD106090,106090-4,426305.0608670318,165640.03465940472,11:50:30,6090,4,10
SHA106091,106091-16,426328.90543209977,165640.4805419728,11:50:37,6091,16,10
SHA106092,106092-16,426464.8332995958,165653.56880175616,11:50:44,6092,16,10
AMD106093,106093-4,427366.4686564892,165841.0071982424,11:50:51,6093,4,10
SHA106094,106094-16,438272.54154133116,158168.4340671733,11:50:58,6094,16,10
AMD106095,106095-4,437590.3827224107,159127.08109786286,11:51:05,6095,4,10
SHA106096,106096-16,455245.9595611461,211565.94166499254,11:51:12,6096,16,10
SHA106097,106097-16,457805.6273506182,208499.64579304468,11:51:19,6097,16,10
AMD106098,106098-4,457815.9693950993,208506.5725865137,11:51:26,6098,4,10
SHA106099,106099-16,402276.7630555716,166013.715982268,11:51:33,6099,16,10
AMD106100,106100-4,409278.12919332506,165121.56946123176,11:51:40,6100,4,10
AMD106101,106101-4,414248.2337639771,165337.69702803073,11:51:47,6101,4,10
AMD106102,106102-4,413549.1007843057,164283.45099480386,11:51:54,6102,4,10
SHA106103,106103-16,413148.59834207,163555.73166905323,11:52:01,6103,16,10
