,x,y
14594,456068.96672,141058.357775
14595,481709.457077,171497.164857
14596,455829.335969,138182.25002
14597,472483.673163,142616.249476
14598,472843.11929,142376.57383
14599,481829.272452,153521.491384
14600,456308.597471,139620.303897
14601,489018.194982,172336.029619
14602,455469.889842,140938.519952
14603,494050.440753,172096.353973
14604,455350.074467,135785.493556
14605,488538.93348,160232.409481
14606,455350.074467,138421.925666
14607,457147.305099,144653.49247
14608,455469.889842,138781.439135
14609,469368.4734,139620.303897
14610,454151.920712,131591.169746
14611,469608.104151,134107.764032
14612,484345.395338,154839.707438
14613,493091.917749,152802.464445
14614,470207.181029,142855.925123
14615,461101.212491,144054.303354
14616,455589.705218,133987.926209
14617,455949.151344,136025.169203
14618,472843.11929,145732.032878
14619,483027.426207,156517.436963
14620,490216.348737,154000.842676
14621,494290.071504,154839.707438
14622,504594.193797,170538.462272
14623,493091.917749,152802.464445
14624,485783.179844,161910.139005
14625,460981.397115,144174.141177
14626,469248.658025,138781.439135
14627,457027.489724,135066.466617
14628,484704.841464,164187.057645
14629,475359.242175,141897.222537
14630,470806.257906,136983.871788
14631,483386.872334,172336.029619
14632,498124.16352,175931.164314
14633,497285.455892,164906.084584
14634,457866.197352,144773.330293
14635,471165.704033,143335.276415
14636,469368.4734,137103.709611
14637,473442.196167,142616.249476
14638,459663.427985,151963.599683
14639,480990.564824,154959.545262
14640,472483.673163,144653.49247
14641,469128.842649,138781.439135
14642,472244.042412,141298.033422
14643,460502.135613,146930.41111
14644,494409.88688,171976.51615
14645,501958.255536,170418.624449
14646,473801.642294,154719.869615
14647,477276.288183,144293.979001
14648,470446.81178,142975.762946
14649,478234.811187,155438.896554
14650,469248.658025,138302.087843
14651,455350.074467,135545.81791
14652,483147.241583,171976.51615
14653,496686.379014,156637.274786
14654,470446.81178,144293.979001
14655,470207.181029,143215.438592
14656,463737.150752,145013.00594
14657,470806.257906,137343.385257
14658,482068.903203,153881.004853
14659,498124.16352,177489.056015
14660,484944.472215,174013.759144
14661,483386.872334,170418.624449
14662,479432.964942,159153.869072
14663,484704.841464,172935.218735
14664,469248.658025,137583.060904
14665,485543.549093,144174.141177
14666,504234.747671,170298.786626
14667,463257.88925,143455.114238
14668,457386.93585,144893.168116
14669,460022.874111,145013.00594
14670,481949.087828,153881.004853
14671,460861.58174,148488.302811
14672,464935.304507,145732.032878
14673,455589.705218,138421.925666
14674,478953.70344,155438.896554
14675,483626.503085,158434.842133
14676,470087.365653,139859.979544
14677,483746.31846,170178.948803
14678,464336.227629,140459.16866
14679,456188.782095,136264.844849
14680,457866.197352,145971.708525
14681,483985.949211,169939.273156
14682,468769.396523,145252.681586
14683,501119.547908,164546.571114
14684,487820.041227,168261.543632
14685,459663.427985,146451.059817
14686,492492.840872,173654.245674
14687,466013.642886,144174.141177
14688,457626.566601,133149.061447
14689,471045.888657,142975.762946
14690,456188.782095,134706.953148
14691,472962.934665,147409.762403
14692,457027.489724,135785.493556
14693,488778.564231,158794.355603
14694,456188.782095,139021.114782
14695,470926.073282,142975.762946
14696,472483.673163,143574.952062
14697,486022.810595,143934.465531
14698,480391.487946,151124.734921
14699,459423.797234,145132.843763
14700,469009.027274,137702.898727
14701,461101.212491,148608.140634
14702,461221.027866,144054.303354
14703,456668.043597,141417.871245
14704,484465.210713,163947.381998
14705,456668.043597,144413.816824
14706,463976.781503,139859.979544
14707,457626.566601,134467.277502
14708,482308.533954,151723.924036
14709,463617.335376,141298.033422
14710,464336.227629,140219.493013
14711,482068.903203,145372.519409
14712,480511.303322,154000.842676
14713,471405.334784,136624.358318
14714,456068.96672,139380.628251
14715,502317.701663,167662.354516
14716,493211.733125,175212.137375
14717,472603.488539,142855.925123
14718,490935.24099,162749.003767
14719,489257.825733,165625.111523
14720,496686.379014,164666.408937
14721,481350.01095,143934.465531
14722,470926.073282,142975.762946
14723,456668.043597,136264.844849
14724,490216.348737,154000.842676
14725,455949.151344,132310.196685
14726,497525.086643,176410.515607
14727,469608.104151,144293.979001
14728,495608.040635,175571.650845
14729,469368.4734,139140.952605
14730,476078.134428,142855.925123
14731,498004.348145,164666.408937
14732,460981.397115,148608.140634
14733,457027.489724,139979.817367
14734,483985.949211,154719.869615
14735,496087.302137,152083.437506
14736,474041.273045,146570.897641
14737,476197.949804,153521.491384
14738,458585.089605,138421.925666
14739,469727.919527,144054.303354
14740,460382.320238,142975.762946
14741,489257.825733,156996.788255
14742,467810.873519,144653.49247
14743,468050.50427,145013.00594
14744,458944.535732,148847.816281
14745,458824.720356,145732.032878
14746,473082.750041,147649.438049
14747,477755.549685,154839.707438
14748,471405.334784,136864.033965
14749,479792.411069,141897.222537
14750,456668.043597,136744.196142
14751,456428.412846,138421.925666
14752,461580.473993,145252.681586
14753,457267.120475,134826.790971
14754,462778.627748,144653.49247
14755,483506.687709,159633.220365
14756,455110.443716,136864.033965
14757,498004.348145,165625.111523
14758,460981.397115,139859.979544
14759,479193.334191,154600.031792
14760,457386.93585,144893.168116
14761,455589.705218,136145.007026
14762,480631.118697,151364.410567
14763,469248.658025,139380.628251
14764,484465.210713,155079.383085
14765,489497.456484,171137.651388
14766,484944.472215,169579.759687
14767,455230.259091,138901.276958
14768,457866.197352,145013.00594
14769,483985.949211,154719.869615
14770,481350.01095,152682.626622
14771,490216.348737,153881.004853
14772,490455.979488,142136.898184
14773,459663.427985,149087.491927
14774,493571.179251,157356.301725
14775,455469.889842,135785.493556
14776,469248.658025,132549.872331
14777,483386.872334,171976.51615
14778,479912.226444,155319.058731
14779,455230.259091,136145.007026
14780,456308.597471,136145.007026
14781,455350.074467,138062.412196
14782,462059.735495,146331.221994
14783,460022.874111,149207.32975
14784,483267.056958,172575.705266
14785,455350.074467,140579.006483
14786,469128.842649,137583.060904
14787,477635.73431,154959.545262
14788,483746.31846,172096.353973
14789,461340.843242,144653.49247
14790,470566.627155,143095.600769
14791,481709.457077,171257.489211
14792,480990.564824,154959.545262
14793,492253.210121,156637.274786
14794,477755.549685,143934.465531
14795,480870.749448,158195.166487
14796,461580.473993,144893.168116
14797,471165.704033,138781.439135
14798,455709.520593,134467.277502
14799,469967.550278,139620.303897
14800,487820.041227,168261.543632
14801,483506.687709,172455.867443
14802,497764.717394,177369.218192
14803,482308.533954,151124.734921
14804,463377.704625,141657.546891
14805,457267.120475,144653.49247
14806,485303.918342,170178.948803
14807,459423.797234,145132.843763
14808,455230.259091,138541.763489
14809,473442.196167,154240.518323
14810,487820.041227,152323.113152
14811,469128.842649,137343.385257
14812,470207.181029,142975.762946
14813,488059.671978,174972.461729
14814,462179.55087,146570.897641
14815,477396.103559,144293.979001
14816,454511.366838,130752.304984
14817,467930.688894,145013.00594
14818,473562.011543,145971.708525
14819,497884.532769,175811.326491
14820,476557.39593,153521.491384
14821,461101.212491,143455.114238
14822,497405.271267,176051.002137
14823,480990.564824,151124.734921
14824,495608.040635,175212.137375
14825,460621.950989,148847.816281
14826,468529.765772,142736.0873
14827,494889.148382,175691.488668
14828,462538.996997,144773.330293
14829,492492.840872,173893.921321
14830,475119.611424,142017.060361
14831,456188.782095,136504.520495
14832,460741.766364,138541.763489
14833,470686.442531,144174.141177
14834,484465.210713,160711.760773
14835,472483.673163,143215.438592
14836,469847.734902,144054.303354
14837,470566.627155,144174.141177
14838,455589.705218,134587.115325
14839,491174.871741,149566.84322
14840,457506.751226,134347.439678
14841,460741.766364,148847.816281
14842,473442.196167,154360.356146
14843,459543.612609,151843.76186
14844,462778.627748,144533.654647
14845,462059.735495,146570.897641
14846,460502.135613,147889.113695
14847,455110.443716,138421.925666
14848,478234.811187,154120.680499
14849,463976.781503,139979.817367
14850,498603.425022,169459.921864
14851,469368.4734,145013.00594
14852,469009.027274,143814.627708
14853,460142.689487,148967.654104
14854,493091.917749,175092.299552
14855,490815.425615,154839.707438
14856,470326.996404,139260.790428
14857,472843.11929,143694.789885
14858,455469.889842,138062.412196
14859,486741.702848,154000.842676
14860,454271.736087,130752.304984
14861,455350.074467,138781.439135
14862,485423.733717,161790.301182
14863,481350.01095,153881.004853
14864,459184.166483,149566.84322
14865,461101.212491,144174.141177
14866,460022.874111,147769.275872
14867,498124.16352,176889.866899
14868,464456.043005,145372.519409
14869,482188.718579,155438.896554
14870,478594.257314,151843.76186
14871,492373.025496,173654.245674
14872,478114.995812,155319.058731
14873,483386.872334,156397.599139
14874,477156.472808,143694.789885
14875,462538.996997,142376.57383
14876,497764.717394,175691.488668
14877,460741.766364,144893.168116
14878,461939.920119,146451.059817
14879,470926.073282,137702.898727
14880,495608.040635,168860.732748
14881,483985.949211,148967.654104
14882,470207.181029,144413.816824
14883,469608.104151,143574.952062
14884,478234.811187,155438.896554
14885,460861.58174,148727.978457
14886,463856.966127,140339.330836
14887,471165.704033,138901.276958
14888,496566.563639,165025.922407
14889,477036.657432,153401.653561
14890,503755.486169,165505.273699
14891,460262.504862,149806.518866
14892,457506.751226,135545.81791
14893,484225.579962,152083.437506
14894,472363.857788,141537.709068
14895,468050.50427,144653.49247
14896,460981.397115,141417.871245
14897,480870.749448,142616.249476
14898,484345.395338,152083.437506
14899,479792.411069,159034.031249
14900,456068.96672,141178.195598
14901,485423.733717,166943.327577
14902,467930.688894,144054.303354
14903,484225.579962,172096.353973
14904,464216.412254,139979.817367
14905,498124.16352,169220.246217
14906,484225.579962,164906.084584
14907,455589.705218,140579.006483
14908,455230.259091,135665.655733
14909,495488.225259,175451.813022
14910,485184.102966,169340.084041
14911,480870.749448,157835.653017
14912,472723.303914,143814.627708
14913,489377.641109,172575.705266
14914,455589.705218,142136.898184
14915,461101.212491,143694.789885
14916,460621.950989,145732.032878
14917,455589.705218,137702.898727
14918,460861.58174,140339.330836
14919,496566.563639,165025.922407
14920,461340.843242,145492.357232
14921,471285.519408,137583.060904
14922,462658.812372,144893.168116
14923,457386.93585,132669.710154
14924,471644.965535,136624.358318
14925,455230.259091,138062.412196
14926,478953.70344,143335.276415
14927,488179.487354,164666.408937
14928,503276.224667,163947.381998
14929,459903.058736,148368.464988
14930,487700.225852,152442.950975
14931,485303.918342,169819.435333
14932,492492.840872,174013.759144
14933,461820.104744,146690.735464
14934,461939.920119,146570.897641
14935,456188.782095,136264.844849
14936,465774.012135,145252.681586
14937,455230.259091,138421.925666
14938,495727.85601,151723.924036
14939,494290.071504,149327.167573
14940,498124.16352,176051.002137
14941,482667.980081,155199.220908
14942,471644.965535,141417.871245
14943,476797.026681,153881.004853
14944,504354.563046,170538.462272
14945,455709.520593,138062.412196
14946,490815.425615,154719.869615
14947,481230.195575,153042.140091
14948,472244.042412,143215.438592
14949,469967.550278,142736.0873
14950,497644.902018,168980.570571
14951,483267.056958,172216.191796
14952,458944.535732,138421.925666
14953,456068.96672,134706.953148
14954,490815.425615,168621.057102
14955,463976.781503,140579.006483
14956,482308.533954,145732.032878
14957,456787.858973,138781.439135
14958,493810.810002,172096.353973
14959,485663.364468,156277.761316
14960,459663.427985,144893.168116
14961,462538.996997,142496.411653
14962,495488.225259,173414.570028
14963,485423.733717,166943.327577
14964,461101.212491,143814.627708
14965,483866.133836,171736.840504
14966,499561.948026,172935.218735
14967,460981.397115,144653.49247
14968,498004.348145,177249.380369
14969,457147.305099,134467.277502
14970,485423.733717,144174.141177
14971,457506.751226,132669.710154
14972,476916.842057,154360.356146
14973,480271.672571,160472.085127
14974,481469.826326,155438.896554
14975,455230.259091,138661.601312
14976,457386.93585,135785.493556
14977,482188.718579,154719.869615
14978,494529.702255,167902.030163
14979,494649.517631,167782.192339
14980,479313.149567,157835.653017
14981,485064.287591,154480.193969
14982,488778.564231,143814.627708
14983,495128.779133,173055.056558
14984,493451.363876,172575.705266
14985,482548.164705,146331.221994
14986,470446.81178,141058.357775
14987,457746.381977,133029.223624
14988,479672.595693,147529.600226
14989,497405.271267,176650.191253
14990,507349.947434,175571.650845
14991,467810.873519,145013.00594
14992,469009.027274,143574.952062
14993,468889.211898,144413.816824
14994,497644.902018,175811.326491
14995,477755.549685,154959.545262
14996,476317.765179,147529.600226
14997,485783.179844,144293.979001
14998,469248.658025,139740.141721
14999,481949.087828,143934.465531
15000,477995.180436,155319.058731
15001,456787.858973,144293.979001
15002,477515.918934,147409.762403
15003,480870.749448,170059.110979
15004,476557.39593,152802.464445
15005,460382.320238,147769.275872
15006,473681.826918,142736.0873
15007,460382.320238,142736.0873
15008,455829.335969,134826.790971
15009,462419.181621,142376.57383
15010,478114.995812,155319.058731
15011,460861.58174,143694.789885
15012,456188.782095,134347.439678
15013,480990.564824,153761.16703
15014,474879.980673,154959.545262
15015,471045.888657,138182.25002
15016,470207.181029,142855.925123
15017,484585.026089,168381.381455
15018,480990.564824,169699.59751
15019,492732.471623,174732.786083
15020,459663.427985,144653.49247
15021,458585.089605,139021.114782
15022,482907.610832,172336.029619
15023,480631.118697,159153.869072
15024,485064.287591,170059.110979
15025,455709.520593,140579.006483
15026,456428.412846,139500.466074
15027,456308.597471,136504.520495
15028,456548.228222,144413.816824
15029,455709.520593,142256.736007
15030,459303.981858,145132.843763
15031,456907.674348,144653.49247
15032,461101.212491,148727.978457
15033,474161.08842,154000.842676
15034,460861.58174,148008.951518
15035,455469.889842,139740.141721
15036,456068.96672,132310.196685
15037,459543.612609,145971.708525
15038,497285.455892,159034.031249
15039,481949.087828,143814.627708
15040,498363.794271,164546.571114
15041,495128.779133,174972.461729
15042,495727.85601,174732.786083
15043,483866.133836,164906.084584
15044,484105.764587,173414.570028
15045,503635.670793,175092.299552
15046,460382.320238,143215.438592
15047,461939.920119,141657.546891
15048,469727.919527,137343.385257
15049,495847.671386,175451.813022
15050,466852.350515,145851.870702
15051,498603.425022,169459.921864
15052,460382.320238,152442.950975
15053,455350.074467,137583.060904
15054,482907.610832,156517.436963
15055,460741.766364,148967.654104
15056,472124.227037,141537.709068
15057,498004.348145,176410.515607
15058,478953.70344,155079.383085
15059,456548.228222,139140.952605
15060,481709.457077,154120.680499
15061,475718.688302,143574.952062
15062,490815.425615,172455.867443
15063,484225.579962,172096.353973
15064,495727.85601,175451.813022
15065,488299.302729,164786.246761
15066,476677.211306,143694.789885
15067,459303.981858,145372.519409
15068,471405.334784,139740.141721
15069,472363.857788,141657.546891
15070,460621.950989,138541.763489
15071,493690.994627,171736.840504
15072,489856.902611,172455.867443
15073,491055.056366,148967.654104
15074,498723.240398,169459.921864
15075,457147.305099,135665.655733
15076,480990.564824,153042.140091
15077,463737.150752,140698.844306
15078,480631.118697,153881.004853
15079,493571.179251,172815.380912
15080,492492.840872,149926.356689
15081,479672.595693,142136.898184
15082,456428.412846,139500.466074
15083,493690.994627,172815.380912
15084,492852.286998,174972.461729
15085,482548.164705,146930.41111
15086,481709.457077,153161.977914
15087,472004.411661,141417.871245
15088,482428.34933,147170.086756
15089,485783.179844,155319.058731
15090,466972.16589,144653.49247
15091,482428.34933,171976.51615
15092,484824.65684,155199.220908
15093,470566.627155,137942.574373
15094,480990.564824,157955.490841
15095,482907.610832,156757.112609
15096,460382.320238,152562.788798
15097,485423.733717,161790.301182
15098,456787.858973,143215.438592
15099,455350.074467,138661.601312
15100,459663.427985,149087.491927
15101,459903.058736,148488.302811
15102,481469.826326,156876.950432
15103,472603.488539,143335.276415
15104,485184.102966,169579.759687
15105,498243.978896,176170.839961
15106,480990.564824,170059.110979
15107,489497.456484,165625.111523
15108,485184.102966,161790.301182
15109,457147.305099,139620.303897
15110,482667.980081,170658.300095
15111,470207.181029,141058.357775
15112,498603.425022,169579.759687
15113,495248.594508,172935.218735
15114,456548.228222,144054.303354
15115,504594.193797,173534.407851
15116,459663.427985,147889.113695
15117,457506.751226,144533.654647
15118,480271.672571,152442.950975
15119,460981.397115,140339.330836
15120,477515.918934,149207.32975
15121,473801.642294,151364.410567
15122,484824.65684,155079.383085
15123,457506.751226,133388.737093
15124,475718.688302,142256.736007
15125,466253.273637,144174.141177
15126,459423.797234,149207.32975
15127,476437.580555,153042.140091
15128,485783.179844,143335.276415
15129,477036.657432,152682.626622
15130,480990.564824,169939.273156
15131,489617.27186,165744.949346
15132,488299.302729,164906.084584
15133,472603.488539,142136.898184
15134,497644.902018,175811.326491
15135,460142.689487,148248.627165
15136,485543.549093,155319.058731
15137,504474.378422,170418.624449
15138,498124.16352,164426.733291
15139,470806.257906,137343.385257
15140,485064.287591,169699.59751
15141,481230.195575,170658.300095
15142,481589.641701,159513.382542
15143,460861.58174,137702.898727
15144,457506.751226,132669.710154
15145,460741.766364,140099.65519
15146,483506.687709,171856.678327
15147,485184.102966,169819.435333
15148,483866.133836,172455.867443
15149,472004.411661,141537.709068
15150,481589.641701,157116.626078
15151,454511.366838,132310.196685
15152,458704.904981,138661.601312
15153,484105.764587,172096.353973
15154,486262.441346,156397.599139
15155,454990.62834,131830.845392
15156,469488.288776,143694.789885
15157,468649.581147,145013.00594
15158,481469.826326,156277.761316
15159,457027.489724,135785.493556
15160,482667.980081,151963.599683
15161,493091.917749,175331.975198
15162,471285.519408,143455.114238
15163,461939.920119,146690.735464
15164,500520.47103,175811.326491
15165,485902.995219,144293.979001
15166,460142.689487,143095.600769
15167,488538.93348,165145.76023
15168,460262.504862,148727.978457
15169,461939.920119,146331.221994
15170,480990.564824,155079.383085
15171,481829.272452,165744.949346
15172,482188.718579,171497.164857
15173,471405.334784,136504.520495
15174,493810.810002,149566.84322
15175,466852.350515,145732.032878
15176,496207.117512,151843.76186
15177,463976.781503,140818.682129
15178,463617.335376,141657.546891
15179,469009.027274,138421.925666
15180,498843.055773,177129.542546
15181,468050.50427,143814.627708
15182,494649.517631,167902.030163
15183,500879.917157,175571.650845
15184,494050.440753,154959.545262
15185,455589.705218,134706.953148
15186,503276.224667,170418.624449
15187,456787.858973,138421.925666
15188,455829.335969,134587.115325
15189,495008.963757,157356.301725
15190,461700.289368,146690.735464
15191,475958.319053,142855.925123
15192,483866.133836,159992.733834
15193,494769.333006,175451.813022
15194,489018.194982,172336.029619
15195,463856.966127,140339.330836
15196,472603.488539,141897.222537
15197,488419.118105,162149.814651
15198,464935.304507,145612.195055
15199,485064.287591,170178.948803
15200,477036.657432,158914.193426
15201,492253.210121,157116.626078
15202,455350.074467,140938.519952
15203,481589.641701,171377.327034
15204,474640.349922,154240.518323
15205,485783.179844,169819.435333
15206,475359.242175,142017.060361
15207,470207.181029,142855.925123
15208,472483.673163,142855.925123
15209,462059.735495,142496.411653
15210,456308.597471,139500.466074
15211,457506.751226,134826.790971
15212,475958.319053,149566.84322
15213,479073.518816,154600.031792
15214,469248.658025,139380.628251
15215,462419.181621,142376.57383
15216,484105.764587,156277.761316
15217,468529.765772,145013.00594
15218,506511.239805,163827.544175
15219,470326.996404,144293.979001
15220,494649.517631,175571.650845
15221,471884.596286,141537.709068
15222,497764.717394,176530.35343
15223,498483.609647,177369.218192
15224,506870.685932,164067.219822
15225,498243.978896,164786.246761
15226,483746.31846,171856.678327
15227,500879.917157,175571.650845
15228,469488.288776,137942.574373
15229,459783.24336,148368.464988
15230,486142.62597,161071.274243
15231,492253.210121,150405.707982
15232,477635.73431,144174.141177
15233,473921.457669,151364.410567
15234,483267.056958,156517.436963
15235,493930.625378,172455.867443
15236,498004.348145,165505.273699
15237,484345.395338,155199.220908
15238,459903.058736,148727.978457
15239,500879.917157,174133.596967
15240,469847.734902,138182.25002
15241,457027.489724,139740.141721
15242,492852.286998,174493.110436
15243,457027.489724,140099.65519
15244,481829.272452,153521.491384
15245,460382.320238,152442.950975
15246,474400.719171,154480.193969
15247,469847.734902,138661.601312
15248,459663.427985,149087.491927
15249,484944.472215,154600.031792
15250,471285.519408,136983.871788
15251,499561.948026,176650.191253
15252,479313.149567,147289.92458
15253,459543.612609,145372.519409
15254,481230.195575,152802.464445
15255,459663.427985,148488.302811
15256,489617.27186,165505.273699
15257,478234.811187,154120.680499
15258,472843.11929,143694.789885
15259,456308.597471,138661.601312
15260,485902.995219,144054.303354
15261,466972.16589,144653.49247
15262,460981.397115,143814.627708
15263,481709.457077,171137.651388
15264,466133.458262,144293.979001
15265,488179.487354,171137.651388
15266,462299.366246,142616.249476
15267,472723.303914,141777.384714
15268,462299.366246,146690.735464
15269,503396.040042,175571.650845
15270,469847.734902,139620.303897
15271,467091.981266,144773.330293
15272,459903.058736,148248.627165
15273,488778.564231,158794.355603
15274,455469.889842,137583.060904
15275,480990.564824,143095.600769
15276,457027.489724,139979.817367
15277,480391.487946,160352.247304
15278,455350.074467,135785.493556
15279,506870.685932,163947.381998
15280,483147.241583,172575.705266
15281,455709.520593,133268.89927
15282,480271.672571,154959.545262
15283,459184.166483,140459.16866
15284,455589.705218,133987.926209
15285,498004.348145,176290.677784
15286,457267.120475,135665.655733
15287,457147.305099,139979.817367
15288,475838.503677,142376.57383
15289,496207.117512,175451.813022
15290,476197.949804,153761.16703
15291,455110.443716,138182.25002
15292,479672.595693,155798.410024
15293,496566.563639,165025.922407
15294,470806.257906,143095.600769
15295,458944.535732,147050.248933
15296,469488.288776,144174.141177
15297,471165.704033,142975.762946
15298,477156.472808,153281.815737
15299,488179.487354,164666.408937
15300,471405.334784,137463.223081
15301,465534.381384,144773.330293
15302,480391.487946,146930.41111
15303,459423.797234,149447.005396
15304,473202.565416,145732.032878
15305,455230.259091,135545.81791
15306,484465.210713,173174.894382
15307,482188.718579,144893.168116
15308,469248.658025,137583.060904
15309,457267.120475,135066.466617
15310,457147.305099,133748.250563
15311,474640.349922,146570.897641
15312,492732.471623,173294.732205
15313,472483.673163,141298.033422
15314,455829.335969,134826.790971
15315,494409.88688,171617.002681
15316,481350.01095,152922.302268
15317,483027.426207,165145.76023
15318,498004.348145,176290.677784
15319,471525.150159,138661.601312
15320,460382.320238,148368.464988
15321,487580.410476,152203.275329
15322,474161.08842,154120.680499
15323,469608.104151,138421.925666
15324,489737.087235,174972.461729
15325,460861.58174,138781.439135
15326,481829.272452,155319.058731
15327,456787.858973,139021.114782
15328,469009.027274,143814.627708
15329,481589.641701,156757.112609
15330,460741.766364,148967.654104
15331,488778.564231,172336.029619
15332,457506.751226,135306.142264
15333,482308.533954,144893.168116
15334,467091.981266,144533.654647
15335,454271.736087,131711.007569
15336,455589.705218,137702.898727
15337,498243.978896,170897.975742
15338,455230.259091,137463.223081
15339,483985.949211,155918.247847
15340,489856.902611,174852.623906
15341,462299.366246,144893.168116
15342,496087.302137,175451.813022
15343,460861.58174,148008.951518
15344,471285.519408,136864.033965
15345,475479.057551,154839.707438
15346,481230.195575,152802.464445
15347,457746.381977,145013.00594
15348,482068.903203,151244.572744
15349,456907.674348,144054.303354
15350,472603.488539,145612.195055
15351,492612.656247,175092.299552
15352,467211.796641,144293.979001
15353,498004.348145,165145.76023
15354,460382.320238,152203.275329
15355,472124.227037,145971.708525
15356,462179.55087,142616.249476
15357,471644.965535,138421.925666
15358,494170.256129,149207.32975
15359,458944.535732,146211.384171
15360,472723.303914,144653.49247
15361,476557.39593,153521.491384
15362,456428.412846,136145.007026
15363,481829.272452,153521.491384
15364,464336.227629,140459.16866
15365,472483.673163,146451.059817
15366,492732.471623,171856.678327
15367,476677.211306,136025.169203
15368,492133.394745,150166.032335
15369,460022.874111,148488.302811
15370,498603.425022,169220.246217
15371,461221.027866,137702.898727
15372,456668.043597,139740.141721
15373,476557.39593,153521.491384
15374,461101.212491,138421.925666
15375,460382.320238,143455.114238
15376,480631.118697,156757.112609
15377,464216.412254,140339.330836
15378,459543.612609,146570.897641
15379,456188.782095,134347.439678
15380,457267.120475,144293.979001
15381,456068.96672,135905.33138
15382,469128.842649,137822.73655
15383,472363.857788,143694.789885
15384,481110.380199,157835.653017
15385,487939.856603,164426.733291
15386,455589.705218,138302.087843
15387,461101.212491,137822.73655
15388,469128.842649,139380.628251
15389,481230.195575,170298.786626
15390,483985.949211,169939.273156
15391,475598.872926,142256.736007
15392,475479.057551,141897.222537
15393,495608.040635,175451.813022
15394,455469.889842,134227.601855
15395,479313.149567,154600.031792
15396,488059.671978,174852.623906
15397,478474.441938,148248.627165
15398,457386.93585,145013.00594
15399,455350.074467,140339.330836
15400,469488.288776,137702.898727
15401,480990.564824,169579.759687
15402,469128.842649,138302.087843
15403,456428.412846,132909.385801
15404,481589.641701,152802.464445
15405,484824.65684,172216.191796
15406,460621.950989,139140.952605
15407,475598.872926,142736.0873
15408,457626.566601,134587.115325
15409,482907.610832,172336.029619
15410,482667.980081,154839.707438
15411,483506.687709,165505.273699
15412,475718.688302,143455.114238
15413,456188.782095,134587.115325
15414,456787.858973,144773.330293
15415,474400.719171,154240.518323
15416,480750.934073,152922.302268
15417,467810.873519,144893.168116
15418,457506.751226,133149.061447
15419,485663.364468,144054.303354
15420,472124.227037,141777.384714
15421,477995.180436,151604.086213
15422,493810.810002,172815.380912
15423,484944.472215,154959.545262
15424,499082.686524,169939.273156
15425,478833.888065,148248.627165
15426,454511.366838,130512.629337
15427,466972.16589,145372.519409
15428,469847.734902,138781.439135
15429,456907.674348,144773.330293
15430,457267.120475,145132.843763
15431,460502.135613,147050.248933
15432,475359.242175,154719.869615
15433,481230.195575,155199.220908
15434,460262.504862,143095.600769
15435,474640.349922,156517.436963
15436,473442.196167,154360.356146
15437,472363.857788,145971.708525
15438,456668.043597,139140.952605
15439,490455.979488,139859.979544
15440,472962.934665,146690.735464
15441,455709.520593,135665.655733
15442,473681.826918,146690.735464
15443,502437.517038,162509.328121
15444,468050.50427,144413.816824
15445,497405.271267,176770.029076
15446,461221.027866,145492.357232
15447,471644.965535,138901.276958
15448,490216.348737,159273.706895
15449,484105.764587,154360.356146
15450,461340.843242,142975.762946
15451,485423.733717,155438.896554
15452,493211.733125,171617.002681
15453,470326.996404,137942.574373
15454,459903.058736,148488.302811
15455,460621.950989,138901.276958
15456,467571.242768,144293.979001
15457,464096.596878,139859.979544
15458,471405.334784,136744.196142
15459,463976.781503,145013.00594
15460,474640.349922,153881.004853
15461,487101.148974,163827.544175
15462,472483.673163,145132.843763
15463,480391.487946,160232.409481
15464,489856.902611,172695.543089
15465,460861.58174,148488.302811
15466,455469.889842,138661.601312
15467,506511.239805,164067.219822
15468,482308.533954,151364.410567
15469,470926.073282,138062.412196
15470,469368.4734,139740.141721
15471,460981.397115,143574.952062
15472,498243.978896,164906.084584
15473,474280.903796,154360.356146
15474,494889.148382,156397.599139
15475,471285.519408,139500.466074
15476,470326.996404,141058.357775
15477,489497.456484,165505.273699
15478,472603.488539,144293.979001
15479,482308.533954,151364.410567
15480,469009.027274,138541.763489
15481,469488.288776,138062.412196
15482,492013.57937,173174.894382
15483,484105.764587,171976.51615
15484,454511.366838,130752.304984
15485,457866.197352,133268.89927
15486,479193.334191,146930.41111
15487,481350.01095,153042.140091
15488,496446.748263,168860.732748
15489,460262.504862,142855.925123
15490,496686.379014,156637.274786
15491,454391.551463,130872.142807
15492,498124.16352,177369.218192
15493,456668.043597,139021.114782
15494,455350.074467,134347.439678
15495,492492.840872,172336.029619
15496,468050.50427,143814.627708
15497,492732.471623,148967.654104
15498,471764.78091,138302.087843
15499,483147.241583,151963.599683
15500,481469.826326,170178.948803
15501,489497.456484,174972.461729
15502,482068.903203,151124.734921
15503,489976.717986,172815.380912
15504,486741.702848,160831.598596
15505,468050.50427,143814.627708
15506,476317.765179,153401.653561
15507,460022.874111,152323.113152
15508,487820.041227,167422.67887
15509,488778.564231,167183.003224
15510,485064.287591,154480.193969
15511,477875.365061,154959.545262
15512,479313.149567,148008.951518
15513,469368.4734,139021.114782
15514,487700.225852,175092.299552
15515,481230.195575,152802.464445
15516,483506.687709,172216.191796
15517,470806.257906,143574.952062
15518,475239.4268,154839.707438
15519,457147.305099,133868.088386
15520,455589.705218,135665.655733
15521,469847.734902,143694.789885
15522,456428.412846,137103.709611
15523,455469.889842,136025.169203
15524,473681.826918,144893.168116
15525,462299.366246,146451.059817
15526,460382.320238,148727.978457
